"ISO3","Year","Sex","Cardiovascular","Digestive","Drowning","InterpVio","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","SelfHarm","Maternal","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","OCDresid"
"OMN",2008,"Male",0.0203825921684486,0.0108267368682589,0.0349955775300567,0.721349751770699,0.033277962188539,0.01108276583493,0.0400410995754119,0.0623555919715529,0.0502768506460886,0.00931256280572865,0,15,19,120,3.89191637992992,120,3.89191637992992,0.00199406419584091,0,0.9282651009714,0.00410444444444444,0,0,0,0,3.348,4.80493194904943
"OMN",2009,"Male",0.0173061767618662,0.00959984777509579,0.0312591321546083,0.759146187644879,0.028426521723012,0.00938126053676741,0.0341872538137435,0.0537672017952174,0.0429574142322694,0.00781321700146815,0,15,19,115,3.89709058190494,115,3.89709058190494,0.00212180507959176,0,0.927369347015112,0.00403398148148148,0,0,0,0,3.2085,3.9315341885805
"OMN",2010,"Male",0.0145324398313638,0.00843896928650268,0.0278018903511516,0.793617988136136,0.0239966507554184,0.00793482904057786,0.028789725400649,0.0458236660703592,0.0362940196667787,0.00661801461609781,0,15,19,108,3.89719366376496,108,3.89719366376496,0.00228226980792758,0,0.956027316993138,0.00386953703703704,0,0,0,0,3.0132,3.10929034327009
"OMN",2011,"Male",0.0124909651181482,0.0075324607182754,0.0249002626497669,0.819791413815161,0.0207467220263446,0.00678896447615127,0.0252471919373093,0.0399210411222816,0.0313962384436762,0.00569916312840999,0,15,19,106,3.88762611762079,106,3.88762611762079,0.00211693822434664,0,0.995150908269634,0.00336863834012871,0,0,0,0,2.9574,2.67620234535478
"OMN",2012,"Male",0.01141100596154,0.00698719906259779,0.0229197892617568,0.834145232779153,0.0190769451594252,0.00611283072521663,0.0231283549273916,0.0369676884344333,0.0288958955368871,0.00528873131271721,0,15,19,101,3.88473532282043,101,3.88473532282043,0.00205162728980355,0,1.03624984325254,0.00301469954907816,0,0,0,0,2.8179,2.33596384766655
"OMN",2013,"Male",0.0113492723051604,0.0068711539812977,0.0221887793705051,0.835347187125408,0.019086026249286,0.00598706741675929,0.0226364816566993,0.0371798275934065,0.0289426123942335,0.00552836205574667,0,15,19,96,3.86395438895137,96,3.86395438895137,0.00212593930906485,0,1.06196265992716,0.00275729054243274,0,0,0,0,2.6784,2.17310223904313
"OMN",2014,"Male",0.0122048363282742,0.00712866481938145,0.0223256755749932,0.825115623182298,0.0206492467149376,0.00622695178120456,0.0234600851993194,0.0403483998818812,0.031351640348797,0.00622943825327611,0,15,19,94,3.85296095499798,94,3.85296095499798,0.00226260255411435,0,1.11527667019913,0.00269683536152272,0,0,0,0,2.6226,2.20524800873603
"OMN",2015,"Male",0.0139073349274516,0.00769835745921188,0.0230199826314465,0.804824209010992,0.0236760860234616,0.00672255210205281,0.0251197166181008,0.0463423426811064,0.036021512200909,0.00732572960592556,0,15,19,93,3.84266494758678,93,3.84266494758678,0.00251929041936027,0,1.19870102658,0.0028228863199814,0,0,0,0,2.5947,2.33613364548338
"OMN",2016,"Male",0.0162916613543582,0.00845004190878014,0.0239717392103643,0.776592937921285,0.0279040490053913,0.00742311834702813,0.0271905023136706,0.0547642156209146,0.0425787014378417,0.00890143063198872,0,15,19,92,3.83837272526581,92,3.83837272526581,0.00279137229462214,0,1.2192181132896,0.00314022995375472,0,0,0,0,2.5668,2.5015262128577
"OMN",2017,"Male",0.0195940730852266,0.00937980556871871,0.0251237758206649,0.738382659433209,0.0337441970747264,0.00836039626254556,0.0305402786915051,0.0664742302993498,0.0515950319485805,0.0110438046711708,0,15,19,92,3.82420698875212,92,3.82420698875212,0.00287445900870921,0,1.26989543698579,0.00288728813559322,0,0,0,0,2.5668,2.80970563961847
"OMN",2018,"Male",0.0239335437915747,0.010421304838617,0.0262655033031764,0.689233459298134,0.0414425607509116,0.0095228218786074,0.0340092447859254,0.0821171497394281,0.0634156436944645,0.0139216518991274,0,15,19,92,3.80110741033492,92,3.80110741033492,0.00286224876339641,0,1.31424104735672,0.00285486725663716,0,0,0,0,2.5668,3.12885052030514
"OMN",2019,"Male",0.0289250303594016,0.0113734087602492,0.0272629454373735,0.633012171968463,0.0502974338502272,0.0109377303309198,0.0373848715535679,0.100492728256453,0.0768639171580015,0.0179435704141503,0,15,19,92,3.77103575586178,92,3.77103575586178,0.00283212111473288,0,1.35364692648242,0.00267407079646017,0,0,0,0,2.5668,3.43940818292825
