"ISO3","Year","Sex","Cardiovascular","Digestive","Drowning","InterpVio","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","SelfHarm","Maternal","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD"
"MNG",2010,"Male",0.063365963520832,0.0686999647970267,0.0535993910404719,0.0690591552403235,0.0655569685709708,0.11259336886174,0.192390082679919,0.131024783613892,0.147269927730653,0.0964403939441711,0,15,19,142,5.1630900021944,142,5.1630900021944,16.0320281791984,9.93754656530411,22.1265097930926,0.00649142857142857,0,0,0,0,3.9618
"MNG",2011,"Male",0.0630898922906023,0.0689346623862186,0.0538216260308719,0.0695697532192691,0.065806401917771,0.113074965471509,0.189678815180089,0.131311508933044,0.147857068735975,0.0968553058346501,0,15,19,135,5.09845113558156,135,5.09845113558156,15.6560265566865,9.48458801874732,21.8274650946256,0.00609713114754098,0,0,0,0,3.7665
"MNG",2012,"Male",0.062653908529671,0.0692499476131103,0.0541714437317297,0.0703342847138655,0.0661847349842277,0.113859174452039,0.185642933118895,0.131629842913371,0.148756325957945,0.0975174039851456,0,15,19,129,5.0551941516502,129,5.0551941516502,15.6051380342295,9.15479390688569,22.0554821615733,0.00603535714285714,0,0,0,0,3.5991
"MNG",2013,"Male",0.0621184134279465,0.0696470617395411,0.0545964619069267,0.0711528974510942,0.0666478565787325,0.11480520855392,0.180768809337413,0.132086241080318,0.149851595377842,0.098325454546266,0,15,19,126,5.0375687918227,126,5.0375687918227,15.5950271995665,8.70115324302967,22.4889011561033,0.00587596153846154,0,0,0,0,3.5154
"MNG",2014,"Male",0.0618222128817806,0.0700270758045673,0.0548071805875667,0.0712274310719919,0.0669241674930271,0.115184955686373,0.177963816507265,0.132864228686372,0.15046859245687,0.098710338824186,0,15,19,124,5.02192296123813,124,5.02192296123813,15.6789731044363,8.18475064741697,23.1731955614555,0.00533072164948454,0,0,0,0,3.4596
"MNG",2015,"Male",0.061804739279545,0.0702608445972617,0.0548107445146932,0.0707827733702908,0.066985723910232,0.115078549679974,0.177451033271341,0.133555554707729,0.15057143792461,0.0986985987443245,0,15,19,121,4.99750494245075,121,4.99750494245075,15.7231825311157,7.78611661401279,23.8111977513088,0.00540554347826087,0,0,0,0,3.3759
"MNG",2016,"Male",0.0621613743565679,0.0702261881327313,0.0545439317972624,0.0699694433199079,0.0667452868397991,0.114380177496948,0.179942276767645,0.13388449274071,0.149971882017972,0.0981749465304549,0,15,19,117,4.91197022585755,117,4.91197022585755,15.7001361421921,7.54780800726805,24.4569844047723,0.00597103448275862,0,0,0,0,3.2643
"MNG",2017,"Male",0.0627691764516351,0.0699439659362658,0.054089061156195,0.0691074691444935,0.0662803611441391,0.11330418691652,0.184579503251123,0.133769736535489,0.148859117481272,0.0972974219828681,0,15,19,114,4.80073283958414,114,4.80073283958414,15.6622129518377,7.4399914483411,24.6666645104897,0.00771903614457831,0,0,0,0.641731977462769,3.1806
"MNG",2018,"Male",0.0633018646708459,0.0696086128945089,0.0536964941928249,0.0687818349502509,0.065858915195994,0.112433147567135,0.188510567667427,0.133402721765965,0.147862979161512,0.0965428619335371,0,15,19,109,4.66290822998617,109,4.66290822998617,15.6070659165525,7.32065165250031,24.8592427921565,0.008515625,0,0,0.0103690465912223,0,3.0411
"MNG",2019,"Male",0.0638177841786499,0.0692105636921537,0.0533225043793572,0.0687853622351606,0.065436825042954,0.111646296074265,0.192260792313372,0.13280405617249,0.146882684367701,0.0958331315438962,0,15,19,104,4.50775788583793,104,4.50775788583793,15.5327535153664,7.18898301801493,25.0313114920543,0.0112266666666667,0,0,0,0.445815920829773,2.9016
"MNG",2020,"Male",0.064114922287861,0.0689883561195573,0.0531282155620238,0.0689618308137133,0.0652157831639486,0.111253382293122,0.194052409699,0.132453133249691,0.146368114931668,0.0954638518794153,0,15,19,100,4.37541336426025,100,4.37541336426025,15.5327535153664,7.18898301801493,25.0313114920543,0.0122727272727273,0,0,0,0.382087379693985,2.79
"MNG",2021,"Male",0.0642753404862429,0.0688932507415127,0.053048070189724,0.069199647111149,0.0651259650403978,0.111102410077002,0.194580084978527,0.132310143315415,0.146155434007213,0.0953096540528168,0,15,19,97,4.24481760797166,97,4.24481760797166,15.5327535153664,7.18898301801493,25.0313114920543,0.0119801298701299,0,0,0,0.476700067520142,2.7063
"MOZ",2000,"Male",0.0575079312633973,0.0485303165922824,0.0354778067412983,0.020566380313657,0.0435195276807403,0.0701236028741216,0.471813962998806,0.0919236518373677,0.0982524428907435,0.0622843768075857,0,15,19,3148,16.9582965746442,3148,16.9582965746442,156.349825609985,0,1029.72819482918,50.7741935483871,0,0,0.0644771233201027,47.1926879882812,87.8292
"MOZ",2001,"Male",0.0581457012982586,0.0495847675812218,0.0362991493332531,0.0210980219464127,0.0445181334329681,0.0717926437145654,0.46024315080016,0.0940112346475681,0.100512643839946,0.0637945534056466,0,15,19,3208,16.8226021285845,3208,16.8226021285845,171.642768668126,0,1098.53671975213,58.6873999542648,0,0,0,7.83395290374756,89.5032
"MOZ",2002,"Male",0.0587710909839568,0.0506046048412555,0.0370942534489906,0.021562934997194,0.04548433337751,0.0734069679726522,0.449083224021113,0.0960356229004045,0.10269972628137,0.0652572411755537,0,15,19,3273,16.6496266172684,3273,16.6496266172684,171.987169859293,0,1082.16973268608,71.8770658818202,0,0,0,0.309047877788544,91.3167
"MOZ",2003,"Male",0.0593710549903343,0.0515552988211979,0.0378359161505469,0.0219306018148399,0.0463850298034541,0.0749103082947342,0.438723574917555,0.0979281207926656,0.104738742289779,0.0666213521248931,0,15,19,3307,16.3015005617473,3307,16.3015005617473,169.049265815158,0,1057.58361748314,84.832701316083,0,0,0,5.006751537323,92.2653
"MOZ",2004,"Male",0.0599958990236093,0.0524579768223551,0.0385425287624225,0.022207926164146,0.0472406173685806,0.0763393070981599,0.428909086397131,0.0997083403276774,0.106678677568516,0.0679196404674021,0,15,19,3329,15.915449829099,3329,15.915449829099,164.974587508903,0,1035.17588967288,100.000435350457,0,0,0,0,92.8791
"MOZ",2005,"Male",0.0606029455184139,0.0532926652572434,0.0391944438181744,0.0224000084823018,0.0480283374646842,0.0776520017394048,0.419902210216396,0.101341841494263,0.108468206265131,0.0691173397439874,0,15,19,3350,15.5459231508276,3350,15.5459231508276,156.856094808458,0,1003.06909273517,116.197183098592,0,0,0.429427623748779,0.494614541530609,93.465
"MOZ",2006,"Male",0.0611875054573295,0.0540694945722119,0.0398007552276465,0.0225262105259884,0.0487595921421437,0.0788691326086027,0.41157149279832,0.102853854019023,0.110132415888091,0.0702295467606427,0,15,19,3373,15.2257709768591,3373,15.2257709768591,147.600731328965,0,969.860585391818,132.034301856336,0,0,0.0667133331298828,1.30916714668274,94.1067
"MOZ",2007,"Male",0.0617769564689086,0.0548149624509418,0.0403865502585276,0.0226224773934004,0.0494648247469834,0.0800471560761114,0.40355031302398,0.104299027078586,0.111738298118067,0.0712994343844932,0,15,19,3386,14.876127985045,3386,14.876127985045,221.696665048431,0,917.866806662946,143.80694980695,0,0,0,3.97640943527222,94.4694
"MOZ",2008,"Male",0.0623238018801166,0.0554864008152882,0.0409225516793673,0.0226958085609074,0.0501094118619678,0.0811324002597456,0.396244645752781,0.105609620746138,0.113204042873603,0.0722713155700844,0,15,19,3406,14.5633708797165,3406,14.5633708797165,173.464633793888,0,717.971463887764,152.24455116365,0,0,0.0684229955077171,2.48151683807373,95.0274
"MOZ",2009,"Male",0.0628673118558381,0.0561019608512762,0.0414283190479584,0.0227827266749946,0.0507183056722182,0.0821735454333273,0.389337484418824,0.106834426522628,0.114580283694552,0.0731756358283823,0,15,19,3421,14.2437726445585,3421,14.2437726445585,145.737752461521,0,600.458338629188,165.962110481586,0,0,0.138397037982941,0.920569896697998,95.4459
"MOZ",2010,"Male",0.0634180018549041,0.0565708717514874,0.0418376547946617,0.0228602354055355,0.0512101771954282,0.0830395657518902,0.383691542590175,0.107792438653238,0.115683645334784,0.0738958666678967,0,15,19,3416,13.8420336728462,3416,13.8420336728462,178.591307645653,0,737.368997182436,198.753317454917,0,0,0.696822941303253,0.345412135124207,95.3064
"MOZ",2011,"Male",0.063967408255208,0.0569846168131492,0.0422136666035759,0.0229727024305182,0.0516628070879039,0.083853080256546,0.378450819691728,0.10865799639826,0.116690281799647,0.074546620663464,0,15,19,3449,13.5574196400324,3449,13.5574196400324,181.873513046655,0,751.501985123952,233.820912672357,0,0,0.14018540084362,1.54698312282562,96.2271
"MOZ",2012,"Male",0.0644732313328661,0.0573208230111389,0.0425333418797174,0.0230985598095561,0.0520472904731882,0.0845589720210122,0.373962782329373,0.10937243130368,0.11753990117924,0.075092666660229,0,15,19,3480,13.2280016416951,3480,13.2280016416951,196.95476061314,0,811.531351853646,271.39901321025,0,0,0.245872542262077,2.16351366043091,97.092
"MOZ",2013,"Male",0.0649962323963981,0.0572949974923853,0.0425810461864218,0.0230903500119909,0.0520980383238498,0.084717617733634,0.373053195920144,0.109368688418038,0.117642095960276,0.0751577375568618,0,15,19,3545,13.0022841123405,3545,13.0022841123405,206.320600042086,0,844.333049390016,307.398601398601,0,0,0.982086837291718,6.74151945114136,98.9055
"MOZ",2014,"Male",0.0655528161201289,0.0569317290585174,0.042370509725818,0.0229376364827081,0.0518316873087147,0.0843502343284379,0.375529215913881,0.108689360892163,0.117036915659492,0.0747698945101387,0,15,19,3609,12.7671341012929,3609,12.7671341012929,204.040451482224,0,831.244382597442,324.217997853748,0,0,0.489099144935608,0.77291601896286,100.6911
"MOZ",2015,"Male",0.0662167063959226,0.0559715396187511,0.0417075410998058,0.022507270707943,0.0510097854035077,0.0830647443696755,0.383914392739965,0.106827608170579,0.115191684035913,0.0735887274579368,0,15,19,3663,12.4930775808325,3663,12.4930775808325,219.446672917649,0,895.391867917686,334.721453550251,0,0,0.243347585201263,10.4506587982178,102.1977
"MOZ",2016,"Male",0.0668908196663362,0.0546126330445279,0.0407377369949982,0.0218530954518532,0.0498115319390683,0.0811496113852445,0.396384961129791,0.104181120148568,0.112506278064399,0.0718722121752132,0,15,19,3734,12.2942341797133,3734,12.2942341797133,195.684072069991,0,790.24053805194,360.303176275779,0,0,2.07466530799866,3.7262179851532,104.1786
"MOZ",2017,"Male",0.067449976540968,0.0533717896704043,0.0398429158826811,0.0212074193688456,0.0487059930974583,0.0793693786820303,0.407962431666552,0.101762747933091,0.110031798491884,0.0702955486660851,0,15,19,3787,12.045302097892,3787,12.045302097892,149.707027859403,0,629.628911618782,384.294881360991,0,0,3.06055974960327,1.2931067943573,105.6573
"MOZ",2018,"Male",0.067882284882259,0.052574862545734,0.0392682030578468,0.0207237090474235,0.0479937792824576,0.0782188737275134,0.415396113838997,0.100208622404512,0.108442591994269,0.069290959218987,0,15,19,3821,11.7925190709526,3821,11.7925190709526,137.771871331316,0,616.13246902608,392.086575586576,0,0,6.29042530059814,1.49099862575531,106.6059
"MOZ",2019,"Male",0.068210989521522,0.0526162154325769,0.0393106993971933,0.0205877800558483,0.0480390749750106,0.0782981745169629,0.414715640488266,0.100285398124416,0.108554534486527,0.0693814930016762,0,15,19,3856,11.5744208620865,3856,11.5744208620865,139.897837127999,0,637.24818138592,400.682509225092,0,0,13.3127536773682,42.6005821228027,107.5824
"MOZ",2020,"Male",0.0684688990912912,0.0529610523677581,0.0395757838084482,0.0206378870488879,0.048359153535864,0.078826720690303,0.411069711460216,0.100956261827562,0.109281038110111,0.0698634920595591,0,15,19,3888,11.3710434220423,3888,11.3710434220423,139.897837127999,0,637.24818138592,420.063157894737,0,0,14.1517143249512,1.74242079257965,108.4752
"MOZ",2021,"Male",0.0687011373972692,0.0535442466193008,0.0400178250522079,0.0208275957022847,0.0488974647810559,0.0797138315124997,0.405055122746295,0.102091166943612,0.110495233623117,0.0706563756223576,0,15,19,3917,11.1591631022472,3917,11.1591631022472,139.897837127999,0,637.24818138592,437.080557927697,0,0,14.2173500061035,1.14090013504028,109.2843
"MRT",2000,"Male",0.0706636022765532,0.061505303342439,0.0455378760787434,0.0523578593806739,0.0564116620352452,0.0941554041528512,0.293020078632132,0.119203538957772,0.126187549912468,0.0809571252311222,0,15,19,228,7.69019305615774,228,7.69019305615774,57.0448065269278,0,323.344237996694,0.344812873563218,0,0,0.0324509255588055,0,6.3612
"MRT",2001,"Male",0.0707581566173367,0.0616196178728486,0.0456671471565321,0.0530557755782369,0.0565771720003527,0.0944955874522197,0.290604791999854,0.119524504821289,0.12652175958943,0.0811754869119004,0,15,19,229,7.46560986292707,229,7.46560986292707,57.0932460933731,0,323.628651902696,0.462084402985075,0,0,0,0,6.3891
"MRT",2002,"Male",0.0708717844663978,0.0617317826574645,0.0457845371354724,0.0536914862562155,0.0567282349177775,0.0947988840380772,0.28837018799723,0.119823246737124,0.126827795114697,0.0813720606795438,0,15,19,226,7.26888942330026,226,7.26888942330026,54.1289169991931,0,305.926686700458,0.595452262773723,0,0,0.0319399274885654,1.10345184803009,6.3054
"MRT",2003,"Male",0.070990278428256,0.0618401011324207,0.0458848298581359,0.0542479123181921,0.0568580204278805,0.0950492716062016,0.286408103756421,0.120087599246313,0.127093356385608,0.0815405268405712,0,15,19,225,7.09056039563239,225,7.09056039563239,51.7104584590791,0,289.324075661978,0.759145161290323,0,0,0.25396853685379,0.754278481006622,6.2775
"MRT",2004,"Male",0.0711223018824162,0.0619642323413499,0.0459797930859891,0.0547243383696634,0.0569804647601526,0.0952673843419192,0.284556669189632,0.120346811011592,0.127352622218078,0.0817053827992074,0,15,19,225,6.95000638343659,225,6.95000638343659,40.1265740063304,0,223.034181448772,0.795053003533569,0,0,0,0,6.2775
"MRT",2005,"Male",0.0712377680896517,0.0621094866430097,0.0460726950483292,0.0551503328814589,0.057099169762547,0.0954590571059937,0.282770352050287,0.120608648181597,0.127615780430285,0.0818767098068408,0,15,19,228,6.84766101133215,228,6.84766101133215,53.6096345400389,0,305.826753831292,0.797202797202797,0,0,0,0,6.3612
"MRT",2006,"Male",0.0713166530998768,0.0622743189384553,0.0461769200781553,0.0555877285911874,0.057230831132857,0.0956679730310405,0.280854576348006,0.120900394150306,0.127912588545668,0.0820780160844477,0,15,19,231,6.78798519923822,231,6.78798519923822,42.9499954337522,0,241.723141291508,1.60416666666667,0,0,0,0.305638015270233,6.4449
"MRT",2007,"Male",0.0713327983729782,0.0624507000758782,0.0462943154029487,0.0560690842033591,0.0573775610317103,0.0959065252338829,0.27879073183384,0.121222215028818,0.128245057941978,0.0823110108746066,0,15,19,237,6.75372572688915,237,6.75372572688915,36.4448565898931,0,203.384316271968,1.6401384083045,0,0,0.154603838920593,0.130684435367584,6.6123
"MRT",2008,"Male",0.0712601662149577,0.0626307873583764,0.0464264230194481,0.0566248589373285,0.0575412536914387,0.0961861474449322,0.27656332990348,0.121575631738352,0.128614588398747,0.0825768132929391,0,15,19,245,6.77002491530995,245,6.77002491530995,39.0222988206803,0,216.40934666841,1.68965517241379,0,0,0,0,6.8355
"MRT",2009,"Male",0.0711379768909623,0.0628240461128234,0.0465818313034072,0.0572052019542969,0.0577323438101075,0.0965254831634062,0.274080360170706,0.121981682728871,0.129043779732181,0.0828872941332382,0,15,19,250,6.79958845614904,250,6.79958845614904,37.0540532055548,0,207.349503541964,2.57731958762887,0,0,0.0305353887379169,0.0432704910635948,6.975
"MRT",2010,"Male",0.0710183502637389,0.0629593751932232,0.046702608778466,0.0576493287284091,0.0578784083647055,0.0967949593092663,0.272195942641059,0.12228681970006,0.129375021517612,0.083139185503459,0,15,19,253,6.82693323171836,253,6.82693323171836,37.7784870999074,0,211.851692816016,2.59931506849315,0,0,0,0,7.0587
"MRT",2011,"Male",0.0709566333637332,0.0630349443841928,0.0467774244679067,0.0578397188362226,0.0579657681292257,0.0969589800609646,0.271109038081063,0.122467228426466,0.129580441221424,0.0833098230288012,0,15,19,257,6.88008059690334,257,6.88008059690334,45.5339600419985,0,259.43001955958,3.50853242320819,0,0,0.180991023778915,0,7.1703
"MRT",2012,"Male",0.0709605503012811,0.0631002232820493,0.0468339557422371,0.0577512271656486,0.0580296554584465,0.0970661317200393,0.27047025819904,0.122604209387433,0.129738947273622,0.0834448414702037,0,15,19,258,6.92658838579771,258,6.92658838579771,31.9968238570422,0,177.705148635401,3.51020408163265,0,0,0.0901157632470131,0,7.1982
"MRT",2013,"Male",0.0712039244394877,0.0628970932585325,0.046679634156389,0.0571592776521358,0.0578317370347973,0.0967154288335818,0.272815744308504,0.122181291791311,0.129320652098247,0.0831952164270131,0,15,19,264,7.05288213161129,264,7.05288213161129,36.237371358911,0,203.057922006232,4.45945945945946,0,0,0,0.341801166534424,7.3656
"MRT",2014,"Male",0.0715983990596869,0.0626044314352258,0.0464442818354381,0.0562933848984853,0.0575346299904848,0.0961795897492643,0.276318582459327,0.121554227234289,0.128682868665998,0.0827896046718001,0,15,19,278,7.18575789667862,278,7.18575789667862,33.5172967080464,0,186.4739646562,4.68013468013468,0,0,0.0297902692109346,0,7.7562
"MRT",2015,"Male",0.0721346991572833,0.0621647303734869,0.0460960918129808,0.0552446018803032,0.0570987443423036,0.0954066603756993,0.281318386676248,0.120629244271565,0.127734300049016,0.0821725410611141,0,15,19,292,7.32575037597471,292,7.32575037597471,36.4870324380347,0,204.195278851428,4.86666666666667,0,0,0.0296534914523363,0,8.1468
"MRT",2016,"Male",0.0727806688836261,0.0615040550649523,0.0455870832410154,0.0540168253652762,0.0564638133963949,0.0943033433267553,0.288467964552316,0.11927343614883,0.126340400391116,0.0812624096297185,0,15,19,309,7.49533255943083,309,7.49533255943083,32.6980988865137,0,181.51232016848,5.1158940397351,0,0,0,0,8.6211
"MRT",2017,"Male",0.0731829411543548,0.061211291474897,0.0453542069736852,0.0532198986313627,0.0561719644781152,0.0937819955083864,0.291864009703211,0.11866110149883,0.125704568503626,0.0808480220735309,0,15,19,328,7.68813151503224,328,7.68813151503224,30.2470653934676,0,167.083330458805,5.37704918032787,0,0,0.059253066778183,1.7794291973114,9.1512
"MRT",2018,"Male",0.073446720387607,0.0610468197682978,0.045227010225603,0.0526754247757761,0.0560107628801542,0.0934937209357107,0.293791193322204,0.118325324874774,0.12535605666003,0.0806269661698431,0,15,19,346,7.81922815617044,346,7.81922815617044,30.0590971408363,0,166.018525963681,5.61688311688312,0,0,0,0,9.6534
"MRT",2019,"Male",0.073520381827392,0.0611409607827088,0.0452970059767919,0.0524851642311443,0.0560942556294635,0.093624555581517,0.293009464286377,0.118516820517941,0.125548825773825,0.0807625653928399,0,15,19,363,7.89158118359138,363,7.89158118359138,27.6842985979932,0,152.265922225195,5.85483870967742,0,0,0.0889598578214645,0,10.1277
"MRT",2020,"Male",0.0734845245503176,0.0614530457429063,0.04553189937926,0.0526413657947418,0.0563831781092788,0.0941092823172527,0.289861109455923,0.11914749431302,0.126194851439668,0.0811932488976315,0,15,19,379,7.89460386204461,379,7.89460386204461,27.6842985979932,0,152.265922225195,6.05431309904153,0,0,0.118266381323338,0,10.5741
"MRT",2021,"Male",0.0735517149118723,0.0615977072968089,0.0456471598496177,0.0527370178298647,0.0565242432409616,0.0943537781888669,0.288220340062452,0.119450320461065,0.126510365404361,0.0814073527541296,0,15,19,390,7.7932338143135,390,7.7932338143135,27.6842985979932,0,152.265922225195,4.93670886075949,0,0,0.0294841192662716,0,10.881
"MWI",2000,"Male",0.0581992070785369,0.0596783114429541,0.0446183504314145,0.0514662560660133,0.0551972782625818,0.09244716313164,0.320407754905213,0.11546030616981,0.123545333768229,0.0789800387436075,0,15,19,2283,18.6337506499878,2283,18.6337506499878,49.2362152981053,0,735.650287726666,103.613076923077,0,0,0.133994787931442,0,63.6957
"MWI",2001,"Male",0.058835898846888,0.0604535071714901,0.045050930594437,0.0515857575880411,0.055729672303979,0.09318699347193,0.313842855688095,0.116666156288706,0.124810751837314,0.0798374762091199,0,15,19,2227,18.0131253105352,2227,18.0131253105352,44.7102699228566,0,794.554100704614,131.5352897474,0,0,0.269271314144135,4.53998756408691,62.1333
"MWI",2002,"Male",0.0595057307771493,0.0612323413160673,0.0455011786964822,0.0516830343795007,0.0562833597817216,0.0939791250048938,0.307074436978236,0.117902584615336,0.12611529790088,0.080722910549733,0,15,19,2110,16.9689807921994,2110,16.9689807921994,73.0226087829359,0,1019.37021031597,159.345025053686,0,0,0.0339077264070511,0.836645007133484,58.869
"MWI",2003,"Male",0.0601771223195763,0.0619825452990369,0.0459613770284562,0.0518586899865315,0.0568461435243638,0.094824443573859,0.300198932751117,0.119104143952622,0.127431919913236,0.0816146816512017,0,15,19,1999,15.9285905498062,1999,15.9285905498062,70.8299922322237,0,972.012035867028,191.533379453476,0,0,0,1.02940499782562,55.7721
"MWI",2004,"Male",0.0608200811729152,0.0626560006123028,0.0464090709723524,0.0521606466102331,0.0573911630266201,0.0956928715370129,0.293509696942726,0.120204668323188,0.128692690224684,0.0824631105779652,0,15,19,1916,15.045126395553,1916,15.045126395553,79.6869183172949,0,1092.80269050613,229.143243243243,0,0,0.0689462050795555,0,53.4564
"MWI",2005,"Male",0.0614253885667602,0.063227669629306,0.0468399688792758,0.052684334782429,0.0579144352901439,0.0965953195741088,0.286996663424418,0.121186425394442,0.129879617238863,0.0832501772202536,0,15,19,1837,14.175972866715,1837,14.175972866715,84.9489227666153,0,1176.85855448861,262.340181879421,0,0,0,0.830146372318268,51.2523
"MWI",2006,"Male",0.0619811137690722,0.0637023012654071,0.0472372439163174,0.0534097843713978,0.0583985168188201,0.0974799735284447,0.280831834904419,0.122053349764337,0.130956020024559,0.0839498616372254,0,15,19,1777,13.4185811674355,1777,13.4185811674355,77.0226178401846,0,733.560995481314,288.725293132328,0,0,0,0.603485345840454,49.5783
"MWI",2007,"Male",0.0625032176431664,0.0641219440350619,0.047604000873574,0.0542639203638202,0.0588522311778461,0.0983294657165809,0.274917327728361,0.122890895547739,0.131943910968446,0.0845730859454047,0,15,19,1718,12.6314723535115,1718,12.6314723535115,84.0198193170518,0,802.033505488104,295.335117056856,0,0,0.0347946137189865,0.133580818772316,47.9322
"MWI",2008,"Male",0.0629621959978534,0.0644951201226299,0.0479370974073209,0.0551504984189912,0.0592689524575319,0.0991185687485113,0.269414123336674,0.123686015151318,0.132839074364078,0.0851283539950925,0,15,19,1713,12.2376904266889,1713,12.2376904266889,98.6854036002714,0,1099.37584063113,286.934673366834,0,0,0.104525364935398,0,47.7927
"MWI",2009,"Male",0.0633386491195355,0.0648433793391302,0.0482409280939522,0.0559168475090157,0.0596514461002533,0.0998334331595929,0.264426731367888,0.124450591741628,0.133659285269436,0.0856387082995682,0,15,19,1723,11.9289317940161,1723,11.9289317940161,96.6752756481318,0,926.986387940268,262.349794238683,0,0,0,0.275473475456238,48.0717
"MWI",2010,"Male",0.063625565040629,0.0651804479657408,0.0485377804708951,0.0564934622154865,0.0600217151206992,0.100520593752569,0.259814634120967,0.125192099335647,0.134460514183388,0.0861531877939785,0,15,19,1747,11.6912774562237,1747,11.6912774562237,63.1563532978481,0,1131.53087225909,256.650181818182,0,0,0,0,48.7413
"MWI",2011,"Male",0.0639492556645376,0.065264814601789,0.0486609400893348,0.0566498681746365,0.0601686325936555,0.100836845806136,0.257887839391463,0.125422097685375,0.134778995393158,0.086380710599915,0,15,19,1775,11.468584278192,1775,11.468584278192,110.011921511153,0,1061.44627500528,275.311769290725,0,0,0.702018797397614,0.288554340600967,49.5225
"MWI",2012,"Male",0.0645258200540551,0.0649870838684679,0.0485020981452052,0.0560926389848479,0.0599615425749193,0.100532744823547,0.260062169933736,0.124894575339983,0.134326814696091,0.0861145115791474,0,15,19,1829,11.400884120719,1829,11.400884120719,97.635208849269,0,935.64439267016,296.900867410161,0,0,0,0.100386895239353,51.0291
"MWI",2013,"Male",0.0653875630970567,0.0643345401602697,0.0480452825762425,0.0549176258492908,0.0593823569883976,0.0995766900867983,0.26639811501803,0.12357733110693,0.133062189756733,0.0853183053602523,0,15,19,1860,11.1741312477912,1860,11.1741312477912,101.598975072865,0,977.350485466982,299.948119325551,0,0,0.0713734030723572,0.271823644638062,51.894
"MWI",2014,"Male",0.0665531732298747,0.0632981502391417,0.047271636820062,0.0532209433961894,0.0584120628693847,0.0979283432810149,0.276963380759258,0.121461545599887,0.130937392975476,0.083953370829712,0,15,19,1900,10.9638954398063,1900,10.9638954398063,94.5814927292076,0,908.621077139996,297.972059486255,0,0,0.395467758178711,0,53.01
"MWI",2015,"Male",0.0677180315887981,0.062412510386916,0.0465695519745553,0.0515513141054664,0.0575340645918026,0.0963939200076313,0.286495163600091,0.119591113602933,0.129023308858968,0.0827110212828383,0,15,19,1913,10.6104688134196,1913,10.6104688134196,80.0865910631203,0,764.678662453142,301.95831381733,0,0,0.360042154788971,14.8457288742065,53.3727
"MWI",2016,"Male",0.0686041927872429,0.061896521322332,0.0461368612657973,0.0504522157398955,0.056991112399107,0.0954230523922044,0.292233058077758,0.118448681150837,0.127853349893092,0.0819609549717339,0,15,19,1921,10.2376599281953,1921,10.2376599281953,69.9143273137667,0,663.518833005354,311.437682570594,0,0,0.825540661811829,0.958073496818542,53.5959
"MWI",2017,"Male",0.0692430860015704,0.0617014625677469,0.0459450797160034,0.0498478608627652,0.0567470234670715,0.0949609984849506,0.294602485858473,0.117951401816852,0.127345260741057,0.0816553404835099,0,15,19,1931,9.87567052564198,1931,9.87567052564198,62.3696881483773,0,584.97917065309,329.445898339205,0,0,0.675054311752319,0,53.8749
"MWI",2018,"Male",0.0694560120864053,0.0621371426029289,0.0462291802054109,0.0499785171574874,0.0570924352522457,0.095500556765895,0.29054202953938,0.118710367423895,0.128144668457542,0.0822090905088096,0,15,19,1944,9.52989863041632,1944,9.52989863041632,63.2282622549358,0,594.517392697002,336.012532637076,0,0,0.165560573339462,0.389352768659592,54.2376
"MWI",2019,"Male",0.0694237810092904,0.0628169642561054,0.0467118821835751,0.0505106042906724,0.0576836307586752,0.0964751909162976,0.283788445418166,0.119983908162179,0.129484749319359,0.0831208436856796,0,15,19,1954,9.17629043361992,1954,9.17629043361992,57.1312136018092,0,531.344015089186,329.564744287269,0,0,0.203662559390068,3.34805154800415,54.5166
"MWI",2020,"Male",0.0693267296858984,0.0635253461811091,0.0472266265146577,0.0511131409041015,0.0583155952614336,0.0975319300316414,0.276636207568112,0.121339375382853,0.130907497415702,0.0840775510544917,0,15,19,1983,8.90750175923478,1983,8.90750175923478,57.1312136018092,0,531.344015089186,319.258503401361,0,0,0.206789404153824,0.0473187491297722,55.3257
"MWI",2021,"Male",0.0690018229458284,0.0645444277825934,0.0479762581343128,0.0520078839641613,0.0592404297810064,0.0990862913010591,0.266407298932491,0.123317706643267,0.132975050711359,0.085442829803922,0,15,19,2015,8.66590736768042,2015,8.66590736768042,57.1312136018092,0,531.344015089186,321.930029154519,0,0,0.210228949785233,1.35884046554565,56.2185
"MYS",2000,"Male",0.0663481911227075,0.0252634933198821,0.0776828744913143,0.17773510240615,0.0696783612263461,0.0635058388430959,0.12998374669926,0.144048662943577,0.107628244810236,0.138125484137431,0,15,19,1342,5.97674504610217,1342,5.97674504610217,45.7634748014046,23.4351457555644,68.0918038472446,2.1117230527144,0,0,0,0,37.4418
"MYS",2001,"Male",0.0647232720599765,0.0245619285096139,0.0764314292342354,0.186769793618319,0.0695299491809991,0.0618656791279404,0.125084670887971,0.143583750460349,0.107057108367317,0.140392418553279,0,15,19,1381,5.86111248389796,1381,5.86111248389796,45.9777435950914,23.7415337910095,68.2139533991733,1.98134863701578,0,0,0,0,38.5299
