"ISO3","Year","Sex","Congenital","Diarrhoeal","Digestive","Drowning","LRI","Malaria","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","TBre","TBreLo","TBreUp","HIV","Measles","epi_meas","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","minLRI","OCDresid","LRIresid"
"TON",2007,"Both",0.612643219520633,0.0654294308430126,0.171105903627586,0.297438984149697,0.310780352561711,0,1.56034356880486,1.02519254909621,0.446150638437079,1.49763326685307,1.01328208610614,5,9,7,2.55329521973154,7,2.55329521973154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3185,0.1883,0.446150638437079,0.310780352561711
"TON",2008,"Both",0.621866730878836,0.0624208985533377,0.171227371646286,0.292361994483929,0.307272066629167,0,1.58332132617044,1.00676995690132,0.436799394315928,1.52493822480728,0.993022035613468,5,9,7,2.47826666581714,7,2.47826666581714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3185,0.1883,0.436799394315928,0.307272066629167
"TON",2009,"Both",0.630766603745174,0.059733399584623,0.171399166888362,0.287143335878206,0.303840441681425,0,1.60534463450415,0.989547132121408,0.42780828722462,1.55182346446606,0.972593533905973,5,9,7,2.39129844071219,7,2.39129844071219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3185,0.1883,0.42780828722462,0.303840441681425
"TON",2010,"Both",0.547841834422193,0.0494587882409866,0.147250136805742,0.241427816786175,0.257618674164577,0,1.39357488454601,0.835350212024556,0.359497127566778,1.35237960975974,0.815600915683236,5,9,6,2.29537137443725,6,2.29537137443725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0.1614,0.359497127566778,0.257618674164577
"TON",2011,"Both",0.554559593665157,0.048343434262569,0.147828172461392,0.236492361677227,0.254884212692703,0,1.40975786575933,0.824720034312906,0.352828762116089,1.37371093541824,0.79687462763439,5,9,6,2.19288409899153,6,2.19288409899153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0.1614,0.352828762116089,0.254884212692703
"TON",2012,"Both",0.560942574227675,0.0476676116407494,0.148603286476207,0.231399636041419,0.252265539805106,0,1.42499783567211,0.815211895159818,0.346717712703313,1.39442311181434,0.777770796459264,5,9,6,2.09204613076434,6,2.09204613076434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0.1614,0.346717712703313,0.252265539805106
"TON",2013,"Both",0.472625484394435,0.0393640964053159,0.124577053431447,0.188528048126907,0.208053031790319,0,1.19983787547496,0.6716930578412,0.284190799879599,1.1790524957442,0.63207805691162,5,9,5,1.99023019850588,5,1.99023019850588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2275,0.1345,0.284190799879599,0.208053031790319
"TON",2014,"Both",0.477731491775494,0.0390822663842006,0.125339683237201,0.184277072635704,0.205879697285193,0,1.21204808307571,0.66404452048844,0.279604079140536,1.19598462457015,0.616008481407375,5,9,5,1.8896430937296,5,1.8896430937296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2275,0.1345,0.279604079140536,0.205879697285193
"TON",2015,"Both",0.482806102584374,0.038775966594505,0.126071516285998,0.180169718591453,0.203755072722494,0,1.22424959955584,0.656141235380605,0.275080813450397,1.21288215276647,0.60006782206787,5,9,5,1.79299452963765,5,1.79299452963765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2275,0.1345,0.275080813450397,0.203755072722494
"TON",2016,"Both",0.390258399920521,0.0307544256438108,0.101401017307916,0.140994822229168,0.161327726524743,0,0.989082529415408,0.518699742052116,0.216392820743098,0.983720614760636,0.467367901402584,5,9,4,1.70307533731491,4,1.70307533731491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182,0.1076,0.216392820743098,0.161327726524743
