"ISO3","Year","Sex","Cardiovascular","Digestive","Drowning","InterpVio","Maternal","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","SelfHarm","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","OCDresid"
"MYS",2009,"Female",0.077047260839281,0.0188087675716884,0.0151942644335749,0.0336364711256892,0.0178230876281604,0.111997631583952,0.0281641986148146,0.0370104013072496,0.319068907565648,0.0804377318189996,0.200227498880001,15,19,468,1.69222355983236,468,1.69222355983236,0.0593453961801449,23.8233951671293,47.3171894276949,0.00123838245079555,0,0,0,0,22.1832,17.3208678117928
"MYS",2010,"Female",0.0758831850547152,0.0186575404155813,0.0146564217232651,0.0344969869588118,0.0178698129902593,0.111462156884549,0.0275826122282972,0.0362032856966335,0.320188813019103,0.08107753928382,0.202325490572197,15,19,449,1.61180125886005,449,1.61180125886005,0.0583190068500573,22.4524259039965,46.1148365034843,0.00127714832271007,0,0,0,0,21.2826,16.2552752777885
"MYS",2011,"Female",0.0746734144433844,0.0184738265985857,0.0140973995590581,0.0351678318795834,0.0177877632810091,0.110951649991495,0.0269512543519217,0.0356778474067588,0.321464239813386,0.0816324948340917,0.204827977166699,15,19,442,1.5893956267755,442,1.5893956267755,0.0569735160722488,20.5740712725668,46.3380788309928,0.00132078460177764,0,0,0,0,20.9508,15.7696085537874
"MYS",2012,"Female",0.0734779957978183,0.0182673094899379,0.0135308849207,0.0357442072832125,0.0175635690188635,0.110417088490434,0.0262735658641394,0.0352469685173208,0.322833712935446,0.0821388740813241,0.20761150120068,15,19,433,1.56370461486302,433,1.56370461486302,0.0555648817755046,19.2378609659484,45.4726542646817,0.00132944062461891,0,0,0,0,20.5242,15.2619373679999
"MYS",2013,"Female",0.0723371174655634,0.0180607061057568,0.0129824077669677,0.0363600744157174,0.0172806377337351,0.109803136118814,0.0255798053386865,0.0353112237043126,0.324160208998039,0.082666310126053,0.210357445800523,15,19,443,1.61286545018122,443,1.61286545018122,0.0537444944228158,17.934801048098,46.9627872805584,0.00135643200301557,0,0,0,0,20.9982,15.6428721010105
"MYS",2014,"Female",0.0712301731081802,0.0178312705873911,0.0124485487610373,0.0369283381064883,0.0169040125948266,0.109151439153429,0.0248693783884369,0.0354597356939406,0.325557919569933,0.0832148079997442,0.213202449848543,15,19,456,1.67016598347398,456,1.67016598347398,0.0519970234411031,17.5709980920118,47.2184218247636,0.00120490274694661,0,0,0,0,21.6144,16.1696394764369
"MYS",2015,"Female",0.0701999813158822,0.0175964663208054,0.0119499845304083,0.0373770399809381,0.0164759918209946,0.108524508704029,0.0241781491569738,0.0351638068550804,0.327193131640266,0.0837184132826919,0.215901876590072,15,19,460,1.69493429288498,460,1.69493429288498,0.0506743089256815,17.0018128024733,48.0649784618129,0.00104634087617661,0,0,0,0,21.804,16.175351153337
"MYS",2016,"Female",0.0692574544248026,0.0173677315449482,0.0114933891098529,0.0375050520521319,0.0160419186456531,0.108054615233929,0.0235227419721026,0.0327659221946532,0.329135300219935,0.0841461964560712,0.218335927444311,15,19,424,1.56868406007767,424,1.56868406007767,0.0513824006685795,15.730865778719,52.1766641779239,0.000991350033030631,0,0,0,0,20.0976,13.892751010533
"MYS",2017,"Female",0.0684074093159391,0.0171533829249898,0.0110801102995643,0.0370111579663265,0.0156208331642956,0.107979868448358,0.0229192605300829,0.0320477105390695,0.331527716526779,0.0844480447682948,0.220403073445718,15,19,422,1.56453665394713,422,1.56453665394713,0.0506270072783741,15.6714850826454,52.615952391612,0.000774424792208869,0,0,0,0,20.0028,13.5241338474873
"MYS",2018,"Female",0.0676584505891314,0.0169740201972327,0.0107039725586308,0.0357848308225692,0.0152440242504546,0.108442215874915,0.0223688389472359,0.0302042746661172,0.334351289690641,0.0846498357022849,0.221941247453496,15,19,396,1.47609163961472,396,1.47609163961472,0.0509750880108927,15.6082414072023,53.0553759572429,0.00070191123639848,0,0,0,0,18.7704,11.9608927677824
"MYS",2019,"Female",0.0669747037931616,0.0168265918664385,0.0103520917898134,0.0342823057107222,0.0149360373602789,0.109144043002854,0.0218357830145318,0.0274874435218708,0.337269468749608,0.0848168811185089,0.223064465949132,15,19,352,1.32152990786247,352,1.32152990786247,0.052300981917111,15.5367831810557,53.4846463248685,0.00070920220596918,0,0,0,0,16.6848,9.67558011969853
"MYS",2020,"Female",0.0664747915109715,0.0167358335601119,0.0100867709781204,0.0329682147826357,0.0147324790812442,0.109843125705412,0.0214286473638921,0.025684190984403,0.339680133809886,0.0849046192755382,0.223647684212147,15,19,324,1.22654900126072,324,1.22654900126072,0.0530932164727475,15.5367831810557,53.4846463248685,0.000720292262890621,0,0,0,0,15.3576,8.32167787894656
"MYS",2021,"Female",0.0660590066126859,0.0166690512523457,0.00987098743637172,0.0320314700793155,0.0146005016515844,0.110327882528604,0.021085577464732,0.0249481838398519,0.341598850105594,0.0849817488020816,0.224046244176663,15,19,315,1.20261740270593,315,1.20261740270593,0.0530452545542887,15.5367831810557,53.4846463248685,0.000735241495881346,0,0,0,0,14.931,7.85867790955336
"NAM",2000,"Female",0.0707144238970914,0.0275962620776975,0.0133217142870086,0.0987359089048738,0.0398520034908958,0.0747276398921403,0.0709443018835899,0.0380984930262779,0.244208422332658,0.0505146261295292,0.112709934833966,15,19,235,12.0074869121621,235,12.0074869121621,0.0557247372877955,0,169.815390141539,0.102851531956477,0,0,0.225754633545876,0,11.139,8.95314586117531
"NAM",2001,"Female",0.0708996178247687,0.0275409882730849,0.0133346104596265,0.0985272760178026,0.0402690391583521,0.075114969456189,0.0688924767979853,0.0378353108422893,0.246074825930437,0.0488073595968312,0.112959592171962,15,19,245,12.1708164623149,245,12.1708164623149,0.0626639364411918,0,191.93623847585,0.0970799970294799,0,0,0.143905624747276,0,11.613,9.26965115636088
"NAM",2002,"Female",0.0710433820371299,0.0275806517132914,0.0133570589920766,0.0980120411720169,0.0407405306237198,0.0755022205161915,0.0668090812582834,0.0359865240011031,0.248476817408565,0.046910998523493,0.113251658317801,15,19,257,12.2976355937927,257,12.2976355937927,0.0739727728845142,0,244.170187877942,0.0883562625518137,0,0,0.0649687126278877,0,12.1818,9.2485366682835
"NAM",2003,"Female",0.0711869984484467,0.0277308874936386,0.0134038762412592,0.0971630844160245,0.0412966592341589,0.0760316100444003,0.0647252203362765,0.0355877735359863,0.252104642714275,0.0448036698509825,0.113692570276603,15,19,264,12.2572691391447,264,12.2572691391447,0.0746800345697263,0,253.492715198414,0.0875929728382223,0,0,0.0448014251887798,0.0320349633693695,12.5136,9.39517221350039
"NAM",2004,"Female",0.0710403776067846,0.0278520887381415,0.0134128061817901,0.0972878346721173,0.0417766991208396,0.0764586490899383,0.0632462232876121,0.0346773962413333,0.254453853845677,0.0438428757678659,0.113866588353198,15,19,266,11.917306809599,266,11.917306809599,0.0740508788702971,0,259.66801614451,0.0880337282244046,0,0,0,0,12.6084,9.22418740019465
