"ISO3","Year","Sex","Diarrhoeal","Digestive","Drowning","LRI","Malaria","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","TBre","TBreLo","TBreUp","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","minLRI","OCDresid"
"AFG",2012,"Both",0.165903080222013,0.015754803823228,0.0334607729585724,0.121868050567444,0.000496483161129547,0.0461170372153955,0.162030666230912,0.363156843909226,0.04600483372385,0.0259936742315656,10,14,3079,3.59940927609637,3079,3.59940927609637,0.0190316045941867,0,1181.44114443861,63.2453095260537,0,1181.44114443861,0.000182149362477231,0,0,223.541488647461,28.5633010864258,102.2228,60.6563,1118.15992239651
"AFG",2013,"Both",0.166252087730243,0.0156327541829179,0.0335379384101174,0.122226582301454,0.000798286365455423,0.047744299259522,0.15972135127031,0.361798463278462,0.045868959844597,0.0254760088639087,10,14,2857,3.24409473215281,2857,3.24409473215281,0.02066829140777,0,1188.20853935426,63.7320728516691,0,1188.20853935426,0.000274977085242896,0,0,233.429885864258,11.2484760284424,94.8524,56.2829,1033.65820958657
"AFG",2014,"Both",0.164508756123259,0.0155135885998337,0.0339688965906047,0.1225195077418,0.000866920852849273,0.0506179157078262,0.159756843855114,0.35783359151435,0.0456995903028221,0.0250643103029758,10,14,2598,2.87403522266783,2598,2.87403522266783,0.0233739370241774,0,1221.42647267039,65.5411781247324,0,1221.42647267039,0.000276141384388807,0,0,376.440521240234,31.0473346710205,86.2536,51.1806,929.651670754281
"AFG",2015,"Both",0.159998393341188,0.0152676632172252,0.0344844281541131,0.122663272291942,0.00105025433460086,0.0542379303359042,0.16157748918354,0.35640727971716,0.0450300730814543,0.0247480615968797,10,14,2363,2.54905685153994,2363,2.54905685153994,0.0242577365843504,0,1145.41007581424,61.8667389709633,0,1145.41007581424,0.000277418161642316,0,0,533.230102539062,52.2627143859863,78.4516,46.5511,842.19040197165
"AFG",2016,"Both",0.15257775540786,0.0148980944904513,0.0352558626143858,0.122316319693347,0.00240980564646627,0.0588597815971209,0.166658878582167,0.354875646395845,0.0441267677853943,0.0245443629727696,10,14,2172,2.293503248185,2172,2.293503248185,0.023197134879431,0,997.729506294158,54.3797737045421,0,997.729506294158,0.000279589934762349,0,0,537.6328125,4.38278436660767,72.1104,42.7884,770.789903971775
"AFG",2017,"Both",0.144714082086079,0.0144656993413234,0.0359525796766274,0.121587048803014,0.00262242145217224,0.0639177215988096,0.174200780885815,0.352485782904375,0.0429843123032716,0.0244474677441465,10,14,2050,2.11498639925334,2050,2.11498639925334,0.0222444240428135,0,900.080731445271,49.2173531109862,0,900.080731445271,0.000377679161552261,0,0,0,22.9293575286865,68.06,40.385,722.595854953969
"AFG",2018,"Both",0.138308546371209,0.0140511380498892,0.0363719615546816,0.120710590697305,0.00203350361240477,0.068450186310521,0.181771458906847,0.348382812900641,0.0418802189373552,0.0243666692694788,10,14,1958,1.98783984155126,1958,1.98783984155126,0.0232878166341071,0,899.976601521071,49.2135493051691,0,899.976601521071,0.000385096755559835,0,0,0,1.8408055305481,65.0056,38.5726,682.133547659455
"AFG",2019,"Both",0.133517192257529,0.0137317382307081,0.0365933482354586,0.119255409934938,0.00125132637284396,0.0730511168093625,0.192367236572297,0.341938096571804,0.041296870289185,0.0243594584227749,10,14,1879,1.88482907883614,1879,1.88482907883614,0.0222430665224007,0,827.230753297448,45.1091525431545,0,827.230753297448,0.000395139780697422,0,0,127.232582092285,1.89613115787506,62.3828,37.0163,642.50168345842
"AFG",2020,"Both",0.130901900495432,0.0134485073582059,0.0363121055632908,0.117388383634465,0.000750960343248143,0.0766811416681255,0.202609223025095,0.333749925847508,0.0404784412570379,0.0243459023933068,10,14,1823,1.80404189040317,1823,1.80404189040317,0.0229263422905052,0,827.230753297448,45.1091525431545,0,827.230753297448,0.000407166123778502,0,0,260.568878173828,1.83962082862854,60.5236,35.9131,608.426114820008
"AFG",2021,"Both",0.130596278746231,0.0132123508440076,0.0355082676345498,0.11556145650439,0.000695652173913044,0.0787634747057839,0.21018610061219,0.327758171193999,0.0394978698469117,0.0242803886265695,10,14,1777,1.73431505120414,1777,1.73431505120414,0.0235198210442267,0,827.230753297448,45.1091525431545,0,827.230753297448,0.000420168067226891,0,0,305.532775878906,1.79320132732391,58.9964,35.0069,582.426270211737
"AGO",2000,"Both",0.26906070845142,0.00396500085153073,0.0154303419496821,0.123721035245406,0.1639987285102,0.00129689474754664,0.00112654887643348,0.383449742081222,0.028270203013338,0.00644008108411639,10,14,6183,14.725837137282,6183,14.725837137282,0.00132696168055635,0,445.924961226523,74.3495614578063,0,445.924961226523,0.0019137535085481,0,0,279.202056884766,4.47661876678467,205.2756,121.8051,2370.86975528819
"AGO",2001,"Both",0.255928793042531,0.00392057887225237,0.0159550438693808,0.123265643550986,0.181299081848921,0.00159410982058249,0.00137948766566518,0.377317084705796,0.0289309789974229,0.00667291435857611,10,14,6234,14.3795209179609,6234,14.3795209179609,0.00125899177325346,0,420.330187950058,71.1230665193211,0,420.330187950058,0.00247729149463253,0,0,246.297927856445,8.01805019378662,206.9688,122.8098,2352.19470605593
