"ISO3","Year","Sex","Congenital","Diarrhoeal","Digestive","Drowning","LRI","Malaria","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","TBre","TBreLo","TBreUp","HIV","Measles","epi_meas","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","minLRI","OCDresid","LRIresid"
"MOZ",2015,"Both",0.0236595377820584,0.0846898481749535,0.0171900489863376,0.0511776710295033,0.0765993406394954,0.185289496503158,0.0230433504203456,0.0604621354915066,0.228584595697808,0.0887098747508155,0.0442540841818075,5,9,7466,9.35124409173047,7466,9.35124409173047,0.0697199386819638,0,1069.73889044035,0.0609259483916627,0,1069.73889044035,0.042429463994428,0.00164933012486337,8.42505506675734,0,0,6.94307940379842e-05,0.00247185274691704,339.703,200.8354,1710.96062756188,573.347716329224
"MOZ",2016,"Both",0.024703506390449,0.0839164083489683,0.0173589835091629,0.0516406986284621,0.087015900625062,0.175988628132546,0.0249429757754205,0.0645823901960097,0.235436183807543,0.0848568271979794,0.0455864363090942,5,9,7401,8.96239040029115,7401,8.96239040029115,0.0627774878259894,0,944.112926022668,0.0548057791184986,0,944.112926022668,0.0383744087836872,0.00124959256519598,-4.4907494857041,0,0,0.000597273990602129,0.000972297913827524,336.7455,199.0869,1745.20241704096,645.017081214636
"MOZ",2017,"Both",0.0252886908463934,0.0837528443679797,0.0177333445427552,0.0513952423707825,0.101403255119909,0.169626972663164,0.0267992226689372,0.0691010339241803,0.240304023866276,0.0831318729082514,0.0466020255186004,5,9,7376,8.63703816827396,7376,8.63703816827396,0.0482096777483677,0,752.227664151805,0.0420709736863484,0,752.227664151805,0.0345413905363509,0.000941136027670633,-2.45386671342579,0,0,0.000883816881901947,0.000285450008480014,335.608,198.4144,1774.55741126373,748.825987197937
"MOZ",2018,"Both",0.0250911680949069,0.0845700075882631,0.0183007418778685,0.0502209960694308,0.103573310842182,0.165269144818486,0.0284879118800003,0.0736973532464701,0.242084491498759,0.0831479202903919,0.0478067290647326,5,9,7330,8.32671008589393,7330,8.32671008589393,0.0445961317131668,0,736.103249757039,0.0389599029005996,0,736.103249757039,0.0301892797084036,0.000709802251336234,12.2100616687181,0,0,0.00182478191948984,0.000430229136111344,333.515,197.177,1778.48983693046,760.908224932721
"MOZ",2019,"Both",0.023972970672221,0.0854639039433863,0.0188679616817049,0.0483170101904924,0.0986503260965263,0.160402563249159,0.0296717790809444,0.0775209847317021,0.240004780872736,0.0846239880571957,0.0493151301892587,5,9,7241,8.02826174605355,7241,8.02826174605355,0.0454074051408504,0,761.330526796313,0.0400473456105368,0,761.330526796313,0.0255571553340898,0.000534019119246811,-2.22829985565448,0,0,0.00174890102293729,0.00994112061754979,329.4655,194.7829,1758.43071136867,722.776281638532
"MOZ",2020,"Both",0.0230300220805736,0.0884440192878064,0.0197636487422116,0.047128223785403,0.0958823153648725,0.159378108302492,0.0310892028854014,0.0821810059775678,0.242052165261416,0.0878558559767209,0.0519225300258195,5,9,7135,7.75874114816912,7135,7.75874114816912,0.0465214478631586,0,761.330526796313,0.040642302672165,0,761.330526796313,0.0220758091658878,0.00041050998582543,17.4208851468516,0,0,0.001765579048955,0.0004995562458895,324.6425,191.9315,1730.96306467206,685.673463290804
"MOZ",2021,"Both",0.0217096233770073,0.090991319870878,0.0204549654891396,0.0454001859676072,0.0918234331422233,0.157432718960157,0.0320654030645595,0.0857147667823394,0.239323801158869,0.0904026560314601,0.0543246080082425,5,9,7016,7.48902962639425,7016,7.48902962639425,0.0473185894191681,0,761.330526796313,0.0413316461752989,0,761.330526796313,0.020629916706295,0.000313287216897758,16.8966786111278,0,0,0.00176588061591425,0.000328844189242494,319.228,188.7304,1682.62041565296,645.585530951373
"MRT",2000,"Both",0.0261507728420491,0.18198912431209,0.0339853739029387,0.0284796283130452,0.11501419356526,0.0580351484453101,0.0374680353661845,0.0569713849864478,0.22473503811344,0.0339775033789296,0.0879054175968946,5,9,855,10.6799471269723,855,10.6799471269723,0.0350078595792419,0,181.470654796465,0.0203658233574568,0,181.470654796465,0.00640388135627828,0.0737969700150551,45.2311745415522,0,0,7.96682268347234e-05,0,38.9025,22.9995,192.163766933565,98.3449704677123
"MRT",2001,"Both",0.0302912083208938,0.168598712913127,0.0325751695258904,0.0332227215547862,0.120729241267191,0.0508085664524366,0.0398073696262208,0.0585584848344828,0.243158183946216,0.0355818802352923,0.0881496875850911,5,9,868,10.5235915753619,868,10.5235915753619,0.0345155797996079,0,181.630276560796,0.0200778398875812,0,181.630276560796,0.00724637681159421,0.05675681712717,253.352270233616,0,0,0,0,39.494,23.3492,211.061303665315,104.792981419922
"MRT",2002,"Both",0.0333224541097949,0.157249687694953,0.0313829471883564,0.0367577668736441,0.123949567867698,0.0516731448922294,0.0416231556674812,0.0596725354864695,0.253055921500254,0.0368790275012004,0.087544195655641,5,9,875,10.3614072682863,875,10.3614072682863,0.0323766472849183,0,171.695393427153,0.018883098592867,0,171.695393427153,0.00805059666147839,0.0438418268990381,108.168347123892,0,0,7.64365486154699e-05,0.00254408816822824,39.8125,23.5375,222.005702744043,108.740829916763
