"ISO3","Year","Sex","Cardiovascular","Digestive","Drowning","InterpVio","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","SelfHarm","Maternal","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","OCDresid"
"NAM",2001,"Male",11.9923887628644,16.5311408997697,12.8848990148337,19.0172460773564,15.9160709755502,27.4036461782234,4.81806722709679,32.9630169971196,35.3402824667223,22.9009663713723,0,15,19,228,11.6038677920043,228,11.6038677920043,23.2160783777356,0,259.072045583104,4.5982699246963,0,0,0.417926726659209,0,6.3612,4.82691502005379
"NAM",2002,"Male",12.1875008627721,16.7829643141424,13.0686893570682,19.217183814311,16.1480256016786,27.7858328397095,4.03482301712804,33.4867510050376,35.8487567414647,23.2239283970775,0,15,19,231,11.4124054603477,231,11.4124054603477,24.982853082698,0,329.576480951556,4.07372711103844,0,0,0.158963855873768,0,6.4449,4.03760151368689
"NAM",2003,"Male",12.4411695462264,17.0969240039423,13.2892916715853,19.4460157699446,16.4266972287027,28.2367135126812,3.93341077179773,34.1221631792206,36.463907156585,23.6094298518137,0,15,19,235,11.226999168667,235,11.226999168667,25.1057651064732,0,342.159858859228,4.60978086993962,0,0,0.12527757128345,0.0934537598044125,6.5565,3.93707528974974
"NAM",2004,"Male",12.885875634601,17.6539313853018,13.6967945585321,19.954656997975,16.9345064264214,29.081075987582,3.9330262772133,35.2162931832454,37.593028956043,24.326060264339,0,15,19,242,11.1896987729707,242,11.1896987729707,24.994316029108,0,350.495167818602,5.73043429963765,0,0,0,0,6.7518,3.93302627721331
"NAM",2005,"Male",13.2105855325104,18.0528112862768,13.9784632627061,20.3406727823383,17.2874184734885,29.6581353302915,4.01034691300458,35.9921938082861,38.3788864881362,24.8183309815835,0,15,19,247,10.9804238941872,247,10.9804238941872,24.4465111293362,0,347.911518339608,6.82564401204199,0,0,0,0,6.8913,4.01034691300457
"NAM",2006,"Male",13.5941480030684,18.5626184147773,14.3525530060606,20.9884721723275,17.7555093027256,30.4419588570972,4.34405144803553,37.008091475129,39.4157076549792,25.4763104891336,0,15,19,254,10.8487535944755,254,10.8487535944755,23.8495963134324,0,329.0743316085,7.83110375353694,0,0,0,0.379879109696583,7.0866,4.35055808635257
"NAM",2007,"Male",14.0509769223719,19.2216795090412,14.853451455539,21.9864357868791,18.3813640249571,31.5107813017141,4.78316426095072,38.3512550253178,40.795852425634,26.3625229793038,0,15,19,263,10.7914659491123,263,10.7914659491123,23.4371159148458,0,311.00060593688,8.70804212040873,0,0,0,0.557358273036478,7.3377,4.79332242791092
"NAM",2008,"Male",14.0462293874493,19.3147433795604,14.9356067434299,22.5402025749679,18.4886646548048,31.7121186912649,3.71534473850402,38.6006028069797,41.0176003005635,26.5112296646315,0,15,19,267,10.6922240078334,267,10.6922240078334,25.2713484324657,0,276.648842001618,7.67400043187758,0,0,0,3.17230819350082,7.4493,3.76001866365167
"NAM",2009,"Male",13.9594284564942,19.3259689604533,14.9752804126776,23.1047418915566,18.5387335242809,31.8385956071944,3.4438753661835,38.6859925900994,41.1128375645695,26.5910203401656,0,15,19,268,10.5445466759152,268,10.5445466759152,23.7368956128552,0,265.904576012136,9.00995569731175,0,0,0,3.67667397615784,7.4772,3.49177884532945
"NAM",2010,"Male",13.8586754012558,19.3215636400325,15.0121958790298,23.6241991394484,18.5817465638345,31.9617470139618,3.19527313694006,38.7273284373675,41.196123351149,26.6694206556047,0,15,19,265,10.3935873274989,265,10.3935873274989,21.9686080649401,0,225.144991000624,10.5786993349198,0,0,0,0.304419381515341,7.3935,3.1989479360049
