"ISO3","Year","Sex","OtherCMPN","TB","Maternal","Cardiovascular","OtherNCD","Digestive","Neoplasms","RTI","Drowning","CollectVio","InterpVio","SelfHarm","OtherInj","NatDis","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","HIV","epi_colvio","epi_natdis","minCD","OCDresid"
"CHN",2010,"Male",0.0258960219737571,0.00784365087747574,0,0.0628476962447166,0.109595867805183,0.00998270884156227,0.116830602288246,0.332170933485031,0.108566530048847,0,0.0297466330230236,0.0489130057394505,0.143184155225754,0.0039047566242516,15,19,26845,2.52910182370926,26845,2.52910182370926,0.000517412211330564,0,0,748.9755,695.17870988551
"CHN",2011,"Male",0.0243887902938712,0.00762923806905746,0,0.065101832151413,0.109980805777013,0.0100097460672259,0.113665118813515,0.335970193147659,0.111098051071167,0,0.0289918910712004,0.0501909106969833,0.14116957783699,0.00126644514966756,15,19,24007,2.40765345345992,24007,2.40765345345992,0.000537380529293111,0,0,669.7953,585.501688584966
"CHN",2012,"Male",0.0238910276573817,0.00726632913574576,0,0.0714876428246498,0.112069153226912,0.00951264705508947,0.111409805715084,0.324583888053894,0.113462492823601,0.000850356940645725,0.0262946058064699,0.0520624630153179,0.143748134374619,0.00278907036408782,15,19,22154,2.30545201083186,22154,2.30545201083186,0.000572375308539316,0,0,618.0966,529.281826721634
"CHN",2013,"Male",0.02434376484733,0.006932373624295,0,0.0782756879925728,0.111584306694567,0.0096559701487422,0.111840352416039,0.313034653663635,0.118638344109058,0.000532860984094441,0.0225438289344311,0.0554446205496788,0.143271237611771,0.00323996297083795,15,19,20655,2.21703052574741,20655,2.21703052574741,0.000662015458616293,0,0,576.2745,502.820462921601
"CHN",2014,"Male",0.025855171371942,0.00657466519623995,0,0.0853959992527962,0.113607048988342,0.00953765958547592,0.117403537034988,0.30040168762207,0.12317880988121,0.000717360933776945,0.0183556620031595,0.0563994459807873,0.140555620193481,0.00131791492458433,15,19,19440,2.14502327436745,19440,2.14502327436745,0.000699402755716289,0,0,542.376,502.624531470553
"CHN",2015,"Male",0.0259921000144429,0.00612722197547555,0,0.0892460644245148,0.120297742076218,0.00995816942304373,0.122807689011097,0.288773387670517,0.127416640520096,0.000100812489108648,0.015235067345202,0.0581149496138096,0.134614661335945,0.000575477431993932,15,19,18520,2.08277380917336,18520,2.08277380917336,0.00074000217482827,0,0,516.708,481.373692267483
"CHN",2016,"Male",0.0248386092492605,0.00609143963083625,0,0.0886855125427246,0.131339696235955,0.00944448821246624,0.127842113375664,0.271088272333145,0.128394067287445,0.000396300223655999,0.0136432247236371,0.0612111613154411,0.127798825502396,0.00853206776082516,15,19,17760,2.02387389743164,17760,2.02387389743164,0.000694259994500964,0,0,495.504,441.133700266867
"CHN",2017,"Male",0.0259366392330573,0.00641575315967202,0,0.0900430753827095,0.144809791818261,0.0111333336681128,0.134369149804115,0.251352190971375,0.126934394240379,0,0.0128278164193034,0.0692848116159439,0.125246807932854,0.000891361152753234,15,19,16994,1.96048416763188,16994,1.96048416763188,0.000754854636236242,0,0,474.1326,440.767247126575
"CHN",2018,"Male",0.0277836121115133,0.00685139466077089,0,0.0910898894071579,0.154881997965276,0.0110648637637496,0.137880697846413,0.230225473642349,0.124394729733467,0.000591672142036259,0.0115870237350464,0.0773714929819107,0.12342731654644,0.00195673131383955,15,19,16306,1.89517837795406,16306,1.89517837795406,0.000893119633267865,0,0,454.9374,453.039579090336
"CHN",2019,"Male",0.0324716424215097,0.0071940659545362,0,0.0929755046963692,0.160526722669601,0.0118652144446969,0.140547439455986,0.213037759065628,0.121187008917332,0,0.0104279676452279,0.0838869735598564,0.122979618608952,0.00191802950575948,15,19,15801,1.84033528587485,15801,1.84033528587485,0.000982034544509272,0,0,440.8479,513.084421902275
"CHN",2020,"Male",0.0323276843146026,0.0071940659545362,0,0.0929755046963692,0.160526722669601,0.0118652144446969,0.140547439455986,0.213037759065628,0.121187008917332,0,0.0104279676452279,0.0838869735598564,0.122979618608952,0.00191802950575948,15,19,15309,1.78642653515517,15309,1.78642653515517,0.00112599265141638,0,0,427.1211,494.904519172252
