"ISO3","Year","Sex","Cardiovascular","Digestive","Drowning","InterpVio","Maternal","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","SelfHarm","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","OCDresid"
"KNA",2012,"Female",0.124756126072624,0.0411553203816208,0.0319724230577562,0.115179370927125,0.0444966906946674,0.226600789247058,0.104584442177419,0.161384885976034,0.45599677447655,0.409091893313624,0.281520474181958,15,19,2,3.84823008700538,2,3.84823008700538,0.0032608094935617,0,0.0237739432349488,0,0,0,0,0,0.0948,0.161384885976034
"KNA",2013,"Female",0.123623990900315,0.0409188840063518,0.0307446751727166,0.117616598195719,0.0443372574886938,0.225413481786408,0.100878040378473,0.161817893381169,0.461805128125444,0.408465362480338,0.284378688084376,15,19,2,3.83043064566755,2,3.83043064566755,0,0,0,0,0,0,0,0,0.0948,0.161817893381169
"KNA",2014,"Female",0.122290539377563,0.040608744775503,0.0296457846649602,0.119485056633346,0.0441672164848238,0.223970165463782,0.0977214027514862,0.147624970293305,0.46677048398001,0.41092593022877,0.285376872118982,15,19,2,3.79091727259838,2,3.79091727259838,0.0114128332274659,0,0.0594262063128206,0,0,0,0,0,0.0948,0.147624970293305
"KNA",2015,"Female",0.0605049906783438,0.0201661958818917,0.0143101924764705,0.060192008793295,0.02202775750505,0.111420680897918,0.0473934914492513,0.0752863428809394,0.235838885753478,0.206855688767041,0.143029373485201,15,19,1,3.72416217166869,1,3.72416217166869,0.00297439143111959,0,0.0154875474745687,0,0,0,0,0,0.0474,0.0752863428809394
"KNA",2016,"Female",0.0598856726453364,0.0200307385458592,0.0138492468824767,0.0601246156375075,0.0219429023960918,0.111028073750741,0.0461239829351943,0.0770742436012565,0.238102030071137,0.208789032973406,0.143049460560993,15,19,1,3.65732078583582,1,3.65732078583582,0,0,0,0,0,0,0,0,0.0474,0.0770742436012565
"KNA",2017,"Female",0.0593277696252296,0.0199043111150303,0.0134337128045223,0.0596422656358962,0.0217801655322404,0.110860961782596,0.04503027864974,0.0742826153431011,0.240221236439043,0.210895940464846,0.142990337860975,15,19,1,3.565158968646,1,3.565158968646,0.00163040474678085,0,0.0128322063943761,0,0,0,0,0,0.0474,0.0742826153431011
"KNA",2018,"Female",0.0587970380352321,0.0197741980297287,0.0130372851527766,0.0590794022916227,0.0215508480580723,0.110813623199655,0.0440109942556509,0.0747009085799693,0.242272736569079,0.212939956005116,0.143023009823098,15,19,1,3.46494915602074,1,3.46494915602074,0,0,0,0,0,0,0,0,0.0474,0.0747009085799693
"KNA",2019,"Female",0.058283522186984,0.0196344495661009,0.0126472648219154,0.0583571932646997,0.0212267737983022,0.110910341707597,0.0430312665298019,0.0723038830057297,0.244362274979039,0.215025728398367,0.143122014248473,15,19,1,3.3615569447448,1,3.3615569447448,0.00109528749299038,0,0.00570312156889468,0,0,0,0,0,0.0474,0.0723038830057297
"KNA",2020,"Female",0.0579170857003378,0.0195338235791006,0.0123339339629486,0.0575546998957119,0.0209117149304718,0.111141801730949,0.0422393582228494,0.0712540983394674,0.246200123910227,0.216456156947564,0.143361915287382,15,19,1,3.26265481705424,1,3.26265481705424,0.00109528749299038,0,0.00570312156889468,0,0,0,0,0,0.0474,0.0712540983394674
"KNA",2021,"Female",0.0576362598163413,0.0194535694717161,0.0120657927761565,0.0566297650838052,0.0205972905809877,0.11148317661019,0.0415567303639111,0.0703569993101119,0.247922923801217,0.217530157229576,0.143672047462996,15,19,1,3.17574622527862,1,3.17574622527862,0.00109528749299038,0,0.00570312156889468,0,0,0,0,0,0.0474,0.0703569993101119
