"ISO3","Year","Sex","Diarrhoeal","Digestive","Drowning","LRI","Malaria","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","TBre","TBreLo","TBreUp","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","minLRI","OCDresid","LRIresid"
"KNA",2020,"Both",0.00262746859935037,0.018571173157162,0.0528640206246604,0.0367563119294937,0,0.200490137427421,0.169234408644008,0.0458591169184933,0.367068919820142,0.106222345790097,10,14,1,1.5785378497315,1,1.5785378497315,0.000306097089172375,0,0.00265831892972673,0.000232224988155774,0,0.00265831892972673,0,0,0,0,0,0.0332,0.0197,0.0458591169184933,0.0367563119294937
"KNA",2021,"Both",0.0026299410525997,0.0186695951167365,0.0519041232483019,0.0367800648880788,0,0.201738348848762,0.168971902060625,0.0450812179383697,0.370207729750302,0.103710980007052,10,14,1,1.5492999248945,1,1.5492999248945,0.000306097089172375,0,0.00265831892972673,0.000232224988155774,0,0.00265831892972673,0,0,0,0,0,0.0332,0.0197,0.0450812179383697,0.0367800648880788
"KWT",2000,"Both",0.434971562230631,1.16062084076985,2.19569551397852,1.30535837421816,0,8.4876236364967,2.50160114460378,2.99120140466003,19.039331024265,10.8757564987773,10,14,49,1.38827885102455,49,1.38827885102455,0,0,0,0,0,0,0.00784,0,0,0,0,1.6268,0.9653,2.99120140466003,1.30535837421816
"KWT",2001,"Both",0.435284983023665,1.1458078250371,2.09266204712797,1.27376560628832,0,8.38459104213773,2.43070164420056,2.86729389938972,18.888773371124,10.473664262522,10,14,48,1.36849572208608,48,1.36849572208608,0,0,0,0,0,0,0.00745531914893616,0,0,0,0,1.5936,0.9456,2.86729389938972,1.27376560628832
"KWT",2002,"Both",0.423859417437371,1.10603883277552,1.9511140591259,1.21379880996842,0,8.10792326963618,2.29170398873227,2.69028279641083,18.3487746734066,9.8605041525069,10,14,46,1.35056826665148,46,1.35056826665148,0,0,0,0,0,0,0.00600000000000002,0,0,0,0,1.5272,0.9062,2.69028279641083,1.21379880996842
"KWT",2003,"Both",0.421461411526027,1.08923575833028,1.85435425738636,1.17808277892263,0,8.00690817663049,2.18400401015406,2.57629194802746,18.2146466704934,9.46778498852922,10,14,45,1.33309929606185,45,1.33309929606185,0,0,0,0,0,0,0.00723000000000002,0,0,0,0,1.494,0.8865,2.57629194802747,1.17808277892263
"KWT",2004,"Both",0.418264117649966,1.07194780891471,1.77420829847802,1.14888305288977,0,7.89473238727804,2.12535127070801,2.47615109838682,18.0182193941926,9.06391065660837,10,14,44,1.31412719719937,44,1.31412719719937,0,0,0,0,0,0,0.00833191489361704,0,0,0,0,1.4608,0.8668,2.47615109838682,1.14888305288977
"KWT",2005,"Both",0.423205746803138,1.07769886710918,1.7250078314269,1.13964138154795,0,7.96619325982555,2.06379740761212,2.43000861910914,18.2828946665922,8.88151471997385,10,14,44,1.29248944418869,44,1.29248944418869,0,0,0,0,0,0,0.0100375,0,0,0,0,1.4608,0.8668,2.43000861910914,1.13964138154795
"KWT",2006,"Both",0.424823959976003,1.08228519953622,1.68019413319902,1.13147505316141,0,8.03455951823329,2.01142446437803,2.39001293754373,18.5383251792886,8.69676263160676,10,14,44,1.26825611011372,44,1.26825611011372,0,0,0,0,0,0,0.0101369230769231,0,0,0,0,1.4608,0.8668,2.39001293754373,1.13147505316141
"KWT",2007,"Both",0.431365292108537,1.11080725542677,1.68509065193144,1.15429962555062,0,8.2798862220117,2.04417712701302,2.41144365866347,19.1751515010874,8.69756775711615,10,14,45,1.242441830001,45,1.242441830001,0,0,0,0,0,0,0.0102109090909091,0,0,0,0,1.494,0.8865,2.41144365866347,1.15429962555062
