"ISO3","Year","Sex","Diarrhoeal","Digestive","Drowning","LRI","Malaria","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","TBre","TBreLo","TBreUp","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","minLRI"
"BHS",2003,"Both",0.0020403278635151,0.0149704436245296,0.0552928739208305,0.023157822050174,0,0.179022810224145,0.188324344680039,0.0443343441988516,0.315367780049391,0.177489253388524,10,14,12,1.75844323643237,12,1.75844323643237,0,0,0,0,0,0,1.63636363636364,0,0,0,0,0.3984,0.2364
"BHS",2004,"Both",0.00207838834255326,0.0152474006369867,0.054219362601819,0.0232457145077443,0,0.180922813813503,0.188114333969808,0.0436677372650001,0.31971465338365,0.172789595478936,10,14,12,1.72996405690018,12,1.72996405690018,0,0,0,0,0,0,1.63636363636364,0,0,0,0,0.3984,0.2364
"BHS",2005,"Both",0.00209168383618032,0.0154436892601767,0.0531699232690462,0.0232702662729853,0,0.182714861046934,0.187993407152336,0.0429492041904488,0.323760124970434,0.168606840001459,10,14,12,1.69763975272841,12,1.69763975272841,0,0,0,0,0,0,1.71428571428571,0,0,0,0,0.3984,0.2364
"BHS",2006,"Both",0.00209990450197733,0.0156226489733647,0.0521473576206281,0.023282313778828,0,0.184451803205184,0.187867582303525,0.0422374638600863,0.327722102063442,0.164568823692964,10,14,11,1.66433424696721,11,1.66433424696721,0,0,0,0,0,0,1.1,0,0,0,0,0.3652,0.2167
"BHS",2007,"Both",0.00210165345278361,0.0157804333864038,0.0511605057033086,0.0232819043168162,0,0.186108291212384,0.187840107367119,0.041532927923032,0.331538397096092,0.160655779542061,10,14,11,1.63204205835354,11,1.63204205835354,0,0,0,0,0,0,1.1,0,0,0,0,0.3652,0.2167
"BHS",2008,"Both",0.00210979777697552,0.0159426903669573,0.0502113176267348,0.023289573939861,0,0.187678167192406,0.18788148142534,0.0408480665853355,0.33526367027337,0.156775234813019,10,14,11,1.6008664887901,11,1.6008664887901,0,0,0,0,0,0,1.1,0,0,0,0,0.3652,0.2167
"BHS",2009,"Both",0.00213010823192606,0.0161222698939846,0.0493127223551928,0.0233140084484081,0,0.189129160066062,0.188066494653652,0.0401908335702832,0.338878554137132,0.152855848643359,10,14,10,1.57236847394326,10,1.57236847394326,0,0,0,0,0,0,0.526315789473684,0,0,0,0,0.332,0.197
"BHS",2010,"Both",0.00213495160303717,0.0162496742892191,0.0484740096155745,0.0232799257391787,0,0.190496693904512,0.188145420600186,0.039520697400988,0.34242145448433,0.149277172362974,10,14,10,1.54413038391188,10,1.54413038391188,0,0,0,0,0,0,0.588235294117647,0,0,0,0,0.332,0.197
"BHS",2011,"Both",0.00213373875492681,0.0163561966415866,0.047664420532776,0.0232215150938966,0,0.19183008434454,0.188032931535806,0.0388641178993399,0.346003134135935,0.145893861061193,10,14,10,1.51510723403325,10,1.51510723403325,0,0,0,0,0,0,0.5829375,0,0,0,0,0.332,0.197
"BHS",2012,"Both",0.0021232664522053,0.0164418062115619,0.0469162624662551,0.0231911028113519,0,0.193130535750352,0.187630898090577,0.0382703522602758,0.349540525441466,0.142755250515955,10,14,10,1.48664105124963,10,1.48664105124963,0,0,0,0,0,0,0.4940875,0,0,0,0,0.332,0.197
