"ISO3","Year","Sex","Diarrhoeal","Digestive","Drowning","LRI","Malaria","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","TBre","TBreLo","TBreUp","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","minLRI"
"SMR",2010,"Both",0.00213958114901899,0.0165279124234964,0.0439563146707246,0.0242355061345628,0,0.192599953567902,0.211156998546452,0.0391046687788144,0.334449159702627,0.135829905026401,10,14,0,0.422996614164783,0,0.422996614164783,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2011,"Both",0.0021458886108737,0.0166973482127071,0.04344435237483,0.024483234114997,0,0.194426472206806,0.210384932123369,0.0382079019628563,0.336979067869339,0.133230802524222,10,14,0,0.405775963875588,0,0.405775963875588,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2012,"Both",0.00216086672126922,0.0168877706280044,0.043033828147639,0.0248113648987021,0,0.19621405820731,0.209558264716891,0.0373900533696991,0.339333522326748,0.130610270983737,10,14,0,0.389276061589561,0,0.389276061589561,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2013,"Both",0.00216919948629272,0.0170438680777213,0.0424906608493175,0.0250118651322854,0,0.197879003131412,0.208643021003033,0.036604238511262,0.341982044534925,0.128176099273751,10,14,0,0.374288571680093,0,0.374288571680093,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2014,"Both",0.00216911635082716,0.0171639583494453,0.04178473642331,0.0250623299618924,0,0.199418758633086,0.207717328371357,0.0358224936962066,0.344947520825482,0.125913757388394,10,14,0,0.359614356189697,0,0.359614356189697,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2015,"Both",0.00215722356530462,0.0172415967660973,0.0408922320188188,0.0249361533994809,0,0.200834077551699,0.206795279358194,0.0350222193306814,0.348276886083237,0.123844331926488,10,14,0,0.346063501041938,0,0.346063501041938,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2016,"Both",0.0021358672708158,0.0172850674383848,0.0398546771297167,0.0246660934793589,0,0.202133242996882,0.205879152887684,0.0342031232807114,0.351895818685269,0.121946956831178,10,14,0,0.333295299041692,0,0.333295299041692,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2017,"Both",0.00211322448664846,0.0173193597629253,0.0387785414369615,0.0243480041137632,0,0.203343197701022,0.204972750303678,0.0333885559225582,0.355596696481192,0.120139669791251,10,14,0,0.320621295981205,0,0.320621295981205,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2018,"Both",0.00208853902999558,0.0173434643849408,0.0376877930312727,0.0239937960082797,0,0.204489390927247,0.204008322462654,0.0325798620799263,0.359369920012814,0.11843891206287,10,14,0,0.309982169637513,0,0.309982169637513,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2019,"Both",0.00206205964013349,0.0173592910775404,0.0366080548090925,0.0236213052248284,0,0.205594214497642,0.202942832584526,0.0317811934462838,0.363188665079618,0.116842383640335,10,14,0,0.300378859153794,0,0.300378859153794,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2020,"Both",0.00205608358258393,0.017428168580008,0.035703826772778,0.0234295190807381,0,0.206616360402619,0.202186706782544,0.0310515684813934,0.366462335366768,0.115065430950568,10,14,0,0.291180860358731,0,0.291180860358731,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2021,"Both",0.00205669775705008,0.0175092689088534,0.0348548695070352,0.023285786572518,0,0.207559186508233,0.201557824493813,0.0303530866631493,0.369539250533045,0.113284029056303,10,14,0,0.282527460340076,0,0.282527460340076,0,0,0,0,0,0,0,0,0,0,0,0,0
"TUV",2016,"Both",0.0235131352218926,0.0188899957913542,0.0344293440426392,0.0769578611386827,0,0.284572353097489,0.186729694458905,0.19019569946108,0.153048775172822,0.0316631416151344,10,14,0,2.40398001081965,0,2.40398001081965,0,0,0.184429141504927,0,0,0.184429141504927,0,0,0,0,0,0,0
"TUV",2017,"Both",0.0228256170056825,0.0184450760009171,0.0337479322247705,0.0747782051188908,0,0.29389206507573,0.189905925691947,0.184574512216353,0.150612698390071,0.0312179682756371,10,14,0,2.34018302907546,0,2.34018302907546,0,0,0.208099508098493,0,0,0.208099508098493,0,0,0,0,0,0,0
"TUV",2018,"Both",0.0224481495485115,0.0180805150895115,0.0329960559778947,0.0728832284104987,0,0.301892201780417,0.192761296340276,0.179754895389021,0.148346711098268,0.0308369463656009,10,14,0,2.28624215751205,0,2.28624215751205,0,0,0.246997152594984,0,0,0.246997152594984,0,0,0,0,0,0,0
"TUV",2019,"Both",0.0219374247614038,0.0176493732691039,0.032329268971586,0.0710463212063254,0,0.309244322317288,0.196345847494747,0.174912104923946,0.14602897983541,0.0305063572201895,10,14,0,2.22284089583913,0,2.22284089583913,0,0,0.273905200560558,0,0,0.273905200560558,0,0,0,0,0,0,0
"TUV",2020,"Both",0.0214209216109591,0.0172669188971951,0.0318630316841653,0.0696250644158569,0,0.31483452677181,0.199384280917567,0.171130093010805,0.144232215196717,0.0302429474949243,10,14,0,2.16900096204165,0,2.16900096204165,0,0,0.273905200560558,0,0,0.273905200560558,0,0,0,0,0,0,0
"TUV",2021,"Both",0.0210228339192636,0.0169538547181191,0.0314433355208184,0.068423843113985,0,0.319452813144601,0.202084546106692,0.16794374092641,0.142660510025383,0.0300145225247287,10,14,0,2.1202373194722,0,2.1202373194722,0,0,0.273905200560558,0,0,0.273905200560558,0,0,0,0,0,0,0
