"ISO3","Year","Sex","Deaths","Rate","Diarrhoeal","HIV","LRI","Malaria","OtherCMPN","TB","OtherNCD","Digestive","Neoplasms","RTI","Drowning","CollectVio","OtherInj","NatDis"
"SVN",2016,"Both",8,0.43568,0,0,0,0,0,0,0.52353,0,0.21176,0.13235,0,0,0.13235,0
"SVN",2017,"Both",8,0.42075,0,0,0,0,0,0,0.375,0,0.25,0,0,0,0.375,0
"SVN",2018,"Both",8,0.406,0,0,0,0,0,0,0.53562,0,0.1817,0.04412,0,0,0.23856,0
"SVN",2019,"Both",8,0.39201,0,0,0,0,0,0,0.53562,0,0.1817,0.04412,0,0,0.23856,0
"SVN",2020,"Both",8,0.37822,0,0,0,0,0,0,0.53562,0,0.1817,0.04412,0,0,0.23856,0
"SVN",2021,"Both",8,0.36487,0,0,0,0,0,0,0.53562,0,0.1817,0.04412,0,0,0.23856,0
"SWE",2000,"Both",72,0.62361,0,0,0.01447,0,0.02367,0,0.34588,0.01183,0.28672,0.16477,0.01282,0,0.13984,0
"SWE",2001,"Both",73,0.61394,0,0,0,0,0.02987,0,0.34675,0,0.28601,0.10367,0.01429,0,0.21942,0
"SWE",2002,"Both",74,0.60378,0.01437,0,0,0,0.04351,0,0.27466,0.01437,0.29002,0.13093,0.04332,0,0.18882,0
"SWE",2003,"Both",74,0.59274,0,0,0.01458,0,0.06029,0,0.4027,0.03309,0.20527,0.16391,0.01517,0,0.10499,0
"SWE",2004,"Both",72,0.58105,0,0,0.00883,0,0.00886,0,0.23891,0,0.13278,0.0453,0.01823,0,0.13477,0.41231
"SWE",2005,"Both",69,0.56838,0,0,0.04644,0,0.04644,0,0.38704,0,0.23223,0.11204,0.0164,0,0.14301,0.0164
"SWE",2006,"Both",65,0.55518,0,0,0,0,0,0,0.43303,0.03416,0.2896,0.06868,0.01717,0,0.15736,0
"SWE",2007,"Both",60,0.54169,0,0,0,0,0,0,0.44298,0.04296,0.19455,0.1125,0,0,0.20701,0
"SWE",2008,"Both",56,0.52832,0,0,0.01667,0,0.06867,0,0.38165,0.051,0.20699,0.04167,0.02084,0,0.21251,0
"SWE",2009,"Both",52,0.51548,0,0,0,0,0.05284,0,0.35261,0.03658,0.22559,0.07598,0.01661,0,0.23978,0
"SWE",2010,"Both",49,0.50292,0,0,0.02346,0,0.04691,0,0.41639,0,0.20819,0.07138,0.04705,0,0.18661,0
"SWE",2011,"Both",48,0.49128,0,0,0.06487,0,0.04329,0,0.43263,0,0.21656,0.04383,0.04703,0,0.15179,0
"SWE",2012,"Both",47,0.48019,0,0,0,0,0,0,0.47855,0,0.26095,0.11064,0.01961,0,0.13025,0
"SWE",2013,"Both",47,0.46969,0,0,0.06815,0,0.04563,0,0.38607,0,0.20444,0.02282,0.06845,0,0.20444,0
"SWE",2014,"Both",48,0.45971,0,0,0,0,0.02936,0,0.32925,0,0.32508,0.08382,0,0,0.2325,0
"SWE",2015,"Both",48,0.4502,0,0,0.01719,0,0.05237,0,0.29624,0,0.35103,0.05661,0.01889,0,0.20766,0
"SWE",2016,"Both",48,0.44092,0,0,0,0,0.0661,0,0.4627,0.06734,0.21869,0.0419,0,0,0.14327,0
"SWE",2017,"Both",49,0.43201,0,0,0.01834,0,0.07717,0,0.37951,0.01834,0.20557,0.09298,0.03669,0,0.17141,0
"SWE",2018,"Both",49,0.423,0,0,0.01184,0,0.06521,0,0.37948,0.02856,0.25843,0.06383,0.01853,0,0.17411,0
"SWE",2019,"Both",50,0.41438,0,0,0.01184,0,0.06521,0,0.37948,0.02856,0.25843,0.06383,0.01853,0,0.17411,0
"SWE",2020,"Both",50,0.40575,0,0,0.01184,0,0.06521,0,0.37948,0.02856,0.25843,0.06383,0.01853,0,0.17411,0
"SWE",2021,"Both",50,0.39742,0,0,0.01184,0,0.06521,0,0.37948,0.02856,0.25843,0.06383,0.01853,0,0.17411,0
"SWZ",2000,"Both",111,3.68869,0.05547,0.0098,0.12483,0,0.43096,0.04965,0.08167,0.01662,0.01479,0.05751,0.06715,0.00031,0.09124,0
"SWZ",2001,"Both",108,3.54704,0.05803,0.01821,0.12353,0,0.43278,0.0518,0.07858,0.01594,0.01523,0.05326,0.06556,0.00015,0.08694,0
"SWZ",2002,"Both",104,3.41245,0.06044,0.03436,0.11909,0,0.4261,0.05781,0.07536,0.01526,0.01543,0.04962,0.06391,0,0.08262,0
"SWZ",2003,"Both",102,3.32233,0.06271,0.05674,0.11311,0,0.4121,0.06584,0.07229,0.01454,0.01525,0.0466,0.06214,0.00033,0.07836,0
"SWZ",2004,"Both",99,3.22273,0.06501,0.0897,0.11132,0,0.38876,0.06865,0.06938,0.01382,0.01474,0.04408,0.06027,0,0.07426,0
"SWZ",2005,"Both",95,3.13613,0.06682,0.12458,0.10715,0,0.36179,0.07455,0.06667,0.01314,0.01436,0.04183,0.05843,0,0.07067,0
"SWZ",2006,"Both",90,3.041,0.06751,0.15868,0.10467,0,0.33361,0.07856,0.06453,0.01254,0.01417,0.03996,0.05674,0,0.0679,0.00113
"SWZ",2007,"Both",84,2.91499,0.06682,0.19595,0.12352,0,0.30879,0.05556,0.0627,0.01207,0.01455,0.03848,0.05537,0,0.0662,0
"SWZ",2008,"Both",79,2.82066,0.06433,0.23111,0.13077,0,0.27965,0.04793,0.06136,0.01168,0.01541,0.0373,0.05432,0.00079,0.06535,0
"SWZ",2009,"Both",74,2.70668,0.06125,0.26408,0.12117,0,0.24752,0.06296,0.06042,0.01133,0.01628,0.03651,0.05363,0,0.06484,0
"SWZ",2010,"Both",70,2.59738,0.05819,0.30684,0.11609,0,0.20692,0.07153,0.05932,0.0109,0.01664,0.03599,0.05311,0.00043,0.06404,0
"SWZ",2011,"Both",66,2.47671,0.05606,0.33163,0.11153,0,0.1845,0.07863,0.05824,0.01043,0.01626,0.0357,0.05315,0.00092,0.06296,0
"SWZ",2012,"Both",63,2.34896,0.05535,0.32577,0.11214,0,0.19515,0.07817,0.05686,0.00995,0.01535,0.03558,0.05327,0.00066,0.06175,0
"SWZ",2013,"Both",59,2.22294,0.05568,0.34324,0.11122,0,0.18114,0.07921,0.0554,0.00951,0.01434,0.03571,0.05335,0,0.06119,0
"SWZ",2014,"Both",56,2.10201,0.05638,0.34945,0.1148,0,0.1738,0.07177,0.05345,0.0091,0.01346,0.03557,0.05253,0,0.06077,0.00893
"SWZ",2015,"Both",54,2.01731,0.05851,0.3817,0.12486,0,0.15,0.05967,0.05252,0.00894,0.01309,0.03613,0.05163,0.00085,0.06212,0
"SWZ",2016,"Both",52,1.94244,0.05991,0.37931,0.12785,0,0.15488,0.05532,0.05149,0.00877,0.01276,0.03644,0.0498,0,0.06345,0
"SWZ",2017,"Both",50,1.86394,0.06135,0.32824,0.1266,0,0.20626,0.0561,0.05067,0.00866,0.0126,0.03671,0.04752,0,0.06528,0
"SWZ",2018,"Both",49,1.81125,0.06328,0.23967,0.11828,0,0.29293,0.06596,0.05008,0.00862,0.01243,0.03691,0.04493,0,0.06692,0
"SWZ",2019,"Both",48,1.76103,0.06568,0.19197,0.13344,0,0.34495,0.04484,0.04963,0.00862,0.01232,0.03713,0.04241,0.00018,0.06884,0
"SWZ",2020,"Both",46,1.7101,0.06837,0.15997,0.13092,0,0.37414,0.04679,0.04929,0.00867,0.01238,0.03745,0.04045,0.00018,0.07139,0
"SWZ",2021,"Both",45,1.65651,0.07083,0.11862,0.12913,0,0.41156,0.04783,0.04902,0.00873,0.01257,0.03789,0.03896,0.00018,0.07469,0
"SYC",2000,"Both",2,1.53891,0.0042,0,0.05486,0,0.10367,0,0.27502,0.01753,0.14713,0.12824,0.10768,0,0.16167,0
"SYC",2001,"Both",2,1.53671,0.00408,0,0.05439,0,0.10093,0,0.27887,0.01748,0.14934,0.12707,0.10543,0,0.16241,0
"SYC",2002,"Both",2,1.5324,0.004,0,0.05404,0,0.09844,0,0.28277,0.01751,0.15148,0.12548,0.10324,0,0.16305,0
"SYC",2003,"Both",2,1.52876,0.00399,0,0.05392,0,0.0963,0,0.28676,0.0177,0.15352,0.12305,0.10111,0,0.16364,0
"SYC",2004,"Both",2,1.52385,0.00401,0,0.05394,0,0.09439,0,0.29078,0.01798,0.15545,0.1202,0.09905,0,0.1642,0
"SYC",2005,"Both",2,1.51861,0.00401,0,0.05385,0,0.09246,0,0.29475,0.01819,0.15737,0.11771,0.09698,0,0.16467,0
"SYC",2006,"Both",2,1.50992,0.00403,0,0.05381,0,0.09067,0,0.29874,0.01844,0.15924,0.11508,0.09494,0,0.16507,0
"SYC",2007,"Both",2,1.50012,0.00404,0,0.05372,0,0.08891,0,0.3027,0.01865,0.16107,0.11261,0.09291,0,0.16539,0
"SYC",2008,"Both",2,1.48791,0.00404,0,0.0536,0,0.08717,0,0.3066,0.01884,0.16284,0.11029,0.09095,0,0.16568,0
"SYC",2009,"Both",2,1.47968,0.004,0,0.05335,0,0.08537,0,0.31044,0.01894,0.16459,0.10832,0.08905,0,0.16593,0
"SYC",2010,"Both",2,1.46786,0.00389,0,0.05279,0,0.08335,0,0.31431,0.01888,0.16644,0.10707,0.08709,0,0.16617,0
"SYC",2011,"Both",2,1.45526,0.00373,0,0.05193,0,0.0811,0,0.3183,0.01867,0.16842,0.10642,0.08501,0,0.16644,0
"SYC",2012,"Both",2,1.44321,0.00357,0,0.05093,0,0.07878,0,0.32242,0.01843,0.17045,0.10582,0.08285,0,0.16676,0
"SYC",2013,"Both",2,1.43478,0.00342,0,0.04983,0,0.07643,0,0.32689,0.01824,0.17259,0.10494,0.08048,0,0.16718,0
"SYC",2014,"Both",2,1.42351,0.00331,0,0.04871,0,0.07412,0,0.3316,0.01812,0.17476,0.10369,0.07802,0,0.16768,0
"SYC",2015,"Both",2,1.41548,0.0032,0,0.0474,0,0.07168,0,0.33676,0.01803,0.17711,0.10216,0.07531,0,0.16834,0
"SYC",2016,"Both",2,1.40447,0.00308,0,0.04583,0,0.06904,0,0.34231,0.01791,0.17965,0.10061,0.0724,0,0.16915,0
"SYC",2017,"Both",2,1.39249,0.00296,0,0.04418,0,0.06636,0,0.34795,0.01776,0.18226,0.09909,0.06947,0,0.16996,0
"SYC",2018,"Both",2,1.37592,0.00283,0,0.04244,0,0.06363,0,0.35375,0.01758,0.18495,0.09755,0.0665,0,0.17077,0
"SYC",2019,"Both",2,1.35628,0.00272,0,0.04099,0,0.0612,0,0.35917,0.01745,0.18742,0.09589,0.06385,0,0.1713,0
"SYC",2020,"Both",2,1.335,0.00265,0,0.04003,0,0.05923,0,0.36382,0.0174,0.18952,0.0939,0.06171,0,0.17174,0
"SYC",2021,"Both",2,1.30816,0.0026,0,0.03929,0,0.0575,0,0.36809,0.01737,0.19143,0.09173,0.05982,0,0.17217,0
"SYR",2000,"Both",1092,2.5736,0.01752,0.00011,0.08236,0,0.13084,0.00117,0.23126,0.02249,0.11499,0.10384,0.12148,0,0.17394,0
"SYR",2001,"Both",1017,2.38406,0.01884,0.00012,0.08238,0,0.12789,0.00135,0.23564,0.02294,0.11704,0.10223,0.11871,0,0.17287,0
"SYR",2002,"Both",941,2.19974,0.01974,0.00013,0.08244,0,0.1252,0.00128,0.24025,0.02337,0.11925,0.10058,0.11634,0,0.17141,0
"SYR",2003,"Both",876,2.04088,0.02011,0.00014,0.08234,0,0.12273,0.00122,0.24527,0.02376,0.12166,0.09902,0.1143,0,0.16944,0
"SYR",2004,"Both",835,1.92733,0.01994,0.00016,0.08229,0,0.12051,0.00097,0.25035,0.0241,0.12412,0.09741,0.11253,0,0.16763,0
"SYR",2005,"Both",818,1.86422,0.01921,0.00018,0.08162,0,0.11831,0.00128,0.25583,0.02437,0.12674,0.09602,0.11091,0,0.16552,0
"SYR",2006,"Both",820,1.83896,0.01869,0.00019,0.08125,0,0.11627,0.00124,0.26125,0.02465,0.12925,0.09464,0.10917,0,0.1634,0
"SYR",2007,"Both",839,1.83976,0.01837,0.00021,0.08112,0,0.11436,0.00091,0.26664,0.02492,0.13166,0.09328,0.10737,0,0.16117,0
"SYR",2008,"Both",865,1.85588,0.01817,0.00022,0.08076,0,0.11239,0.00098,0.2716,0.02519,0.13382,0.0918,0.10559,0,0.15949,0
"SYR",2009,"Both",881,1.8755,0.01804,0.00022,0.08058,0,0.11053,0.00097,0.27604,0.02546,0.13573,0.09014,0.10386,0,0.15844,0
"SYR",2010,"Both",900,1.89173,0.01801,0.00021,0.08125,0,0.10924,0.00051,0.27958,0.02576,0.13713,0.08824,0.10269,0,0.15739,0
"SYR",2011,"Both",1004,2.07727,0.01797,0.00019,0.082,0,0.10814,0.00049,0.28196,0.02607,0.13797,0.08609,0.10201,0,0.15712,0
"SYR",2012,"Both",2348,4.76107,0.01797,0.00018,0.08316,0,0.10743,0.00046,0.28384,0.02642,0.13848,0.08389,0.10175,0,0.15641,0
"SYR",2013,"Both",3037,6.06989,0.01804,0.00018,0.08497,0,0.10724,0.00043,0.28446,0.02677,0.13831,0.0816,0.10227,0,0.15573,0
"SYR",2014,"Both",3184,6.32161,0.01803,0.00019,0.08649,0,0.10677,0.00041,0.28518,0.02705,0.13824,0.07946,0.10242,0,0.15575,0
"SYR",2015,"Both",2756,5.38818,0.01807,2e-04,0.08804,0,0.1063,0.00039,0.28615,0.02734,0.13827,0.07753,0.10235,0,0.15535,0
"SYR",2016,"Both",2609,4.9999,0.01813,0.00023,0.08949,0,0.10563,0.00037,0.28707,0.02759,0.13832,0.07569,0.10194,0,0.15555,0
"SYR",2017,"Both",1290,2.41186,0.01813,0.00025,0.09013,0,0.10433,0.00035,0.28917,0.02781,0.13897,0.07408,0.10065,0,0.15614,0
"SYR",2018,"Both",1299,2.36062,0.01815,0.00027,0.09059,0,0.10291,0.00033,0.29155,0.02803,0.13972,0.07256,0.09918,0,0.15672,0
"SYR",2019,"Both",1231,2.17047,0.01809,3e-04,0.09061,0,0.10114,0.00032,0.29391,0.0282,0.14051,0.07104,0.0975,0,0.15837,0
"SYR",2020,"Both",1292,2.23935,0.01801,0.00036,0.09045,0,0.09924,0.00032,0.29648,0.02835,0.14145,0.06943,0.09574,0,0.16017,0
"SYR",2021,"Both",1280,2.21156,0.01797,0.00043,0.09055,0,0.09748,0.00031,0.2988,0.02851,0.14231,0.06775,0.09412,0,0.16178,0
"TCD",2000,"Both",2541,12.34958,0.31235,0.00778,0.064,0.15132,0.43777,0.00741,0.00478,0.00343,0.00115,0.00369,0.00539,0.00014,0.00079,0
"TCD",2001,"Both",2642,12.2608,0.33145,0.00971,0.06636,0.10852,0.45152,0.00781,0.00486,0.00359,0.00133,0.00389,0.00549,8e-05,0.00093,0.00446
"TCD",2002,"Both",2752,12.18539,0.32947,0.01178,0.06376,0.13152,0.43582,0.00808,0.00458,0.00353,0.00142,0.00384,0.00517,2e-05,0.00103,0
"TCD",2003,"Both",2866,12.10708,0.33291,0.01829,0.06437,0.12015,0.43554,0.00865,0.00456,0.0036,0.00157,0.00398,0.00518,1e-05,0.00117,0
"TCD",2004,"Both",2967,12.02515,0.32175,0.01949,0.06451,0.12974,0.4345,0.00861,0.00446,0.00355,0.00171,0.00408,0.00514,0.00114,0.00131,0
"TCD",2005,"Both",3054,11.95065,0.30314,0.01707,0.0644,0.15303,0.43267,0.00764,0.00426,0.00341,0.0018,0.00411,0.00501,0.00203,0.00142,0
"TCD",2006,"Both",3157,11.89361,0.28993,0.01714,0.06494,0.15694,0.43506,0.00776,0.00419,0.00332,0.00193,0.00424,0.00501,0.00598,0.00158,0.00199
"TCD",2007,"Both",3261,11.82099,0.28426,0.01823,0.06584,0.16192,0.43988,0.008,0.00414,0.00327,0.00207,0.00439,0.00498,0.00071,0.00174,0.00057
"TCD",2008,"Both",3347,11.73765,0.27477,0.0188,0.06651,0.17258,0.43855,0.00747,0.00409,0.00319,0.00218,0.00449,0.00491,0.00059,0.00188,0
"TCD",2009,"Both",3449,11.66044,0.26061,0.01896,0.06792,0.18529,0.43916,0.00664,0.00415,0.00314,0.00232,0.0046,0.00496,2e-05,0.00205,0.00019
"TCD",2010,"Both",3564,11.59496,0.24589,0.01924,0.06976,0.19297,0.44306,0.00613,0.00433,0.00316,0.00252,0.00474,0.00514,0,0.00224,0.00082
"TCD",2011,"Both",3667,11.52402,0.23951,0.01919,0.0726,0.18195,0.45744,0.00569,0.00458,0.00326,0.00279,0.00495,0.0054,0.00014,0.00249,0
"TCD",2012,"Both",3756,11.43776,0.23233,0.01841,0.07337,0.17815,0.46678,0.00586,0.00473,0.00333,0.00307,0.00503,0.00558,1e-05,0.0027,0.00065
"TCD",2013,"Both",3845,11.35611,0.2308,0.01738,0.07307,0.1758,0.47228,0.00575,0.00474,0.00336,0.00334,0.00502,0.00559,0,0.00288,0
"TCD",2014,"Both",3947,11.27258,0.23143,0.0169,0.0705,0.18072,0.47042,0.00559,0.00442,0.00328,0.00353,0.00485,0.00531,1e-04,0.00295,0
"TCD",2015,"Both",4067,11.19268,0.23062,0.01635,0.06784,0.18396,0.47003,0.0059,0.00408,0.00315,0.00375,0.00469,0.00505,0.00151,0.00306,0
"TCD",2016,"Both",4194,11.11516,0.22886,0.01567,0.06683,0.18873,0.469,0.00644,0.00401,0.00311,0.00416,0.00467,0.00501,0.00017,0.00334,0
"TCD",2017,"Both",4328,11.02714,0.22303,0.0148,0.06747,0.195,0.46778,0.00621,0.00409,0.0031,0.00476,0.00474,0.00515,1e-04,0.00378,0
"TCD",2018,"Both",4463,10.92712,0.21234,0.01358,0.06989,0.20277,0.46709,0.00585,0.00445,0.00316,0.0056,0.00494,0.00557,0.00033,0.00443,0
"TCD",2019,"Both",4580,10.79772,0.20272,0.01684,0.07363,0.20024,0.46839,0.00565,0.00497,0.00328,0.0067,0.00527,0.0062,8e-04,0.00532,0
"TCD",2020,"Both",4669,10.63217,0.19292,0.01454,0.07582,0.20273,0.47274,0.00555,0.00525,0.00333,0.00771,0.00556,0.00667,0.00099,0.00621,0
"TCD",2021,"Both",4750,10.45659,0.18352,0.00993,0.07704,0.20853,0.47779,0.00545,0.00539,0.00332,0.00861,0.0058,0.007,0.00052,0.00709,0
"TGO",2000,"Both",917,7.34793,0.13993,0.00855,0.13529,0.2412,0.34234,0.00096,0.03949,0.00874,0.01923,0.02042,0.02543,3e-05,0.0184,0
"TGO",2001,"Both",924,7.23646,0.12762,0.01158,0.12958,0.2778,0.32524,0.00104,0.03624,0.00787,0.01988,0.01972,0.02439,0,0.01903,0
"TGO",2002,"Both",928,7.11039,0.11094,0.01514,0.12194,0.33026,0.29932,0.00116,0.0328,0.00683,0.02013,0.01879,0.02323,0,0.01946,0
"TGO",2003,"Both",931,6.98015,0.09824,0.0198,0.11857,0.36046,0.28128,0.00132,0.03084,0.00607,0.02102,0.01858,0.02299,6e-05,0.02075,0
"TGO",2004,"Both",935,6.86061,0.08495,0.02524,0.11092,0.40688,0.25664,0.00137,0.02721,0.0052,0.02095,0.01776,0.02157,6e-05,0.02123,0
"TGO",2005,"Both",939,6.74695,0.07584,0.03163,0.10864,0.41831,0.24748,0.00139,0.02558,0.0048,0.02203,0.01777,0.02142,0.00239,0.02273,0
"TGO",2006,"Both",942,6.6347,0.07323,0.0379,0.11179,0.39584,0.25795,0.00137,0.0255,0.00489,0.02471,0.0188,0.02219,0,0.02584,0
"TGO",2007,"Both",945,6.51692,0.07313,0.04435,0.11658,0.34902,0.27955,0.00184,0.02613,0.00529,0.02853,0.02036,0.02334,0,0.0301,0.00177
"TGO",2008,"Both",947,6.3935,0.07423,0.0503,0.12618,0.27887,0.31331,0.00174,0.02884,0.0061,0.03448,0.02291,0.02588,3e-05,0.03671,0.00044
"TGO",2009,"Both",953,6.28095,0.07218,0.05579,0.12982,0.23936,0.3291,0.00199,0.03064,0.00668,0.0396,0.02461,0.02742,0,0.04281,0
"TGO",2010,"Both",959,6.16092,0.06809,0.06107,0.13053,0.22353,0.32737,0.00218,0.03213,0.00694,0.04398,0.02575,0.02855,0,0.04876,0.00111
"TGO",2011,"Both",967,6.04225,0.06465,0.06522,0.13033,0.22277,0.3162,0.002,0.0332,0.00692,0.04799,0.02653,0.02928,0,0.05492,0
"TGO",2012,"Both",973,5.90612,0.06091,0.08034,0.12444,0.25436,0.27647,0.00198,0.03201,0.00642,0.05008,0.02592,0.0283,0,0.05878,0
"TGO",2013,"Both",981,5.78903,0.05721,0.08823,0.11598,0.29944,0.2384,0.00206,0.0298,0.00578,0.0512,0.02449,0.02651,6e-05,0.06083,0
"TGO",2014,"Both",988,5.67816,0.05601,0.07033,0.10981,0.32333,0.24219,0.00178,0.02703,0.00533,0.05336,0.0233,0.0247,0,0.06283,0
"TGO",2015,"Both",991,5.55283,0.05575,0.06029,0.10476,0.33314,0.24897,0.00135,0.02409,0.00503,0.05645,0.02226,0.02291,0.00023,0.06478,0
"TGO",2016,"Both",994,5.42999,0.05742,0.05768,0.10703,0.29722,0.26822,0.00087,0.024,0.00526,0.06443,0.02279,0.02317,3e-05,0.0719,0
"TGO",2017,"Both",1001,5.32203,0.06069,0.05419,0.11219,0.23435,0.30252,0.00077,0.02454,0.0057,0.07473,0.02407,0.02396,0.00077,0.08152,0
"TGO",2018,"Both",1006,5.20452,0.06033,0.04802,0.11236,0.21107,0.31783,0.00074,0.02485,0.00593,0.08192,0.02437,0.02397,0.00014,0.08846,0
"TGO",2019,"Both",1011,5.07679,0.05834,0.04364,0.1114,0.20298,0.3196,0.00061,0.02555,0.00605,0.08802,0.02451,0.02405,8e-05,0.09518,0
"TGO",2020,"Both",1018,4.95989,0.05631,0.03783,0.10766,0.21413,0.31685,0.00061,0.02459,0.00589,0.09028,0.02411,0.02316,0.00013,0.09845,0
"TGO",2021,"Both",1023,4.85026,0.05487,0.03088,0.10596,0.21495,0.31727,6e-04,0.02437,0.0058,0.09419,0.02419,0.02296,0.00011,0.10384,0
"THA",2000,"Both",3122,2.89634,0.02484,0.00678,0.09354,0.01886,0.20368,0.00167,0.22118,0.04503,0.05708,0.07602,0.07765,0,0.17368,0
"THA",2001,"Both",3175,2.98909,0.02589,0.02042,0.09522,0.01331,0.19719,0.00166,0.21993,0.04479,0.05729,0.07607,0.07714,0,0.17109,0
"THA",2002,"Both",3202,3.05787,0.02696,0.02934,0.09658,0.01189,0.19519,0.00167,0.21813,0.04436,0.05717,0.07573,0.07619,0,0.16679,0
"THA",2003,"Both",3186,3.08401,0.02785,0.03025,0.09775,0.007,0.20012,0.00161,0.21679,0.04383,0.05796,0.07573,0.07537,0,0.16574,0
"THA",2004,"Both",3595,3.51294,0.02958,0.03671,0.09982,0.00832,0.20339,0.00156,0.21915,0.04405,0.05648,0.07408,0.07455,0,0.15232,0
"THA",2005,"Both",3067,3.01406,0.02812,0.0442,0.09625,0.00603,0.18412,0.00142,0.21333,0.04181,0.06298,0.07464,0.0728,0,0.1743,0
"THA",2006,"Both",2997,2.95436,0.02799,0.05033,0.09466,0.00439,0.1733,0.0014,0.21361,0.04086,0.06672,0.07376,0.07155,0,0.18143,0
"THA",2007,"Both",2929,2.89361,0.02789,0.05407,0.09272,0.00394,0.16388,0.00134,0.21416,0.03996,0.07112,0.07238,0.07013,0,0.18842,0
"THA",2008,"Both",2857,2.8345,0.02769,0.05561,0.09067,0.00427,0.15642,0.00137,0.215,0.03909,0.0754,0.07098,0.06871,0,0.19479,0
"THA",2009,"Both",2771,2.77933,0.02753,0.05648,0.08884,0.00293,0.15057,0.00136,0.21577,0.0384,0.08028,0.06965,0.06746,0,0.20073,0
"THA",2010,"Both",2663,2.72502,0.02745,0.05629,0.08703,0.00375,0.14632,0.00133,0.21541,0.03768,0.08463,0.0683,0.06593,0,0.20586,0
"THA",2011,"Both",2521,2.66827,0.02759,0.0407,0.08545,0.00197,0.15826,0.00144,0.21528,0.03702,0.0886,0.06721,0.06468,0,0.21179,0
"THA",2012,"Both",2381,2.61365,0.02793,0.03138,0.08387,0.00181,0.16464,0.00168,0.21445,0.03635,0.09147,0.06618,0.0635,0,0.21673,0
"THA",2013,"Both",2263,2.56683,0.02887,0.0304,0.08288,0.00239,0.1644,0.00173,0.21437,0.03582,0.09266,0.06501,0.06232,0,0.21915,0
"THA",2014,"Both",2178,2.53301,0.03008,0.02815,0.08223,0.00205,0.16634,0.00187,0.21567,0.03546,0.09292,0.06398,0.06173,0,0.21954,0
"THA",2015,"Both",2119,2.51304,0.03147,0.02543,0.08188,0.00192,0.16979,0.0019,0.21728,0.03531,0.09267,0.06308,0.06105,0,0.21823,0
"THA",2016,"Both",2081,2.50686,0.03292,0.02313,0.08159,0.00177,0.17299,0.00189,0.21891,0.03526,0.09248,0.06227,0.06015,0,0.21664,0
"THA",2017,"Both",2064,2.51022,0.03392,0.02105,0.08094,0.00096,0.17431,0.00192,0.2206,0.03523,0.0937,0.06147,0.05945,0,0.21646,0
"THA",2018,"Both",2062,2.51911,0.03475,0.01877,0.08001,0.00101,0.17518,0.00193,0.22132,0.03519,0.09583,0.06056,0.05829,0,0.21717,0
"THA",2019,"Both",2067,2.52747,0.03522,0.01639,0.07888,0.00073,0.17479,0.00193,0.22209,0.03499,0.09837,0.05969,0.05717,0,0.21973,0
"THA",2020,"Both",2066,2.52938,0.03523,0.01514,0.07771,0,0.17267,0.00193,0.22259,0.03472,0.10113,0.059,0.05634,0,0.22354,0
"THA",2021,"Both",2053,2.51715,0.03513,0.01292,0.0767,0,0.17215,0.00194,0.22225,0.03439,0.10303,0.05858,0.05543,0,0.22747,0
"TJK",2000,"Both",382,2.18894,0.02453,0,0.07479,0,0.08944,0.00478,0.25166,0.02686,0.13988,0.10693,0.11949,0,0.16166,0
"TJK",2001,"Both",344,1.94054,0.0245,0,0.07468,0,0.08736,0.00548,0.25527,0.0271,0.14181,0.10469,0.11692,0,0.16184,0.00034
"TJK",2002,"Both",311,1.7527,0.02434,0,0.0742,0,0.08482,0.00613,0.25701,0.02718,0.14276,0.10176,0.11382,0,0.1618,0.00618
"TJK",2003,"Both",286,1.6146,0.0245,0,0.0747,0,0.08338,0.00654,0.26119,0.02755,0.14507,0.09977,0.11202,0,0.16385,0.00143
"TJK",2004,"Both",268,1.51613,0.02466,0,0.07509,0,0.08179,0.00674,0.26426,0.02785,0.14678,0.09731,0.10992,0,0.1656,0
"TJK",2005,"Both",256,1.44665,0.02415,0,0.0745,0,0.07934,0.0072,0.26501,0.02786,0.14721,0.09404,0.10696,0.00012,0.16539,0.00824
"TJK",2006,"Both",246,1.3993,0.02293,0,0.07426,0,0.07769,0.00726,0.26797,0.02794,0.14886,0.09159,0.10484,0.00093,0.1651,0.01062
"TJK",2007,"Both",240,1.36762,0.0211,0,0.07381,0,0.0761,0.00729,0.27124,0.02794,0.15071,0.08931,0.10287,0,0.16415,0.01548
"TJK",2008,"Both",236,1.34547,0.01939,1e-05,0.07474,0,0.07615,0.00728,0.28044,0.02843,0.15584,0.08897,0.103,0,0.16574,0
"TJK",2009,"Both",233,1.32955,0.0179,2e-05,0.07425,0,0.07456,0.00705,0.28318,0.02834,0.15739,0.08664,0.1008,0.00192,0.16415,0.0038
"TJK",2010,"Both",229,1.31566,0.01737,4e-05,0.07342,0,0.07226,0.00699,0.28324,0.02815,0.15736,0.0836,0.09757,0,0.16148,0.0185
"TJK",2011,"Both",228,1.30185,0.01788,1e-04,0.07508,0,0.0722,0.00711,0.29188,0.0289,0.16209,0.08315,0.09728,0,0.16434,0
"TJK",2012,"Both",227,1.28743,0.01795,0.00025,0.07517,0,0.07056,0.00704,0.29447,0.02903,0.16355,0.08099,0.09504,0,0.16517,0.00078
"TJK",2013,"Both",225,1.2716,0.01715,0.00052,0.07494,0,0.06894,0.00701,0.29825,0.02907,0.1657,0.07918,0.09302,3e-04,0.16591,0
"TJK",2014,"Both",223,1.25345,0.01567,0.00062,0.07428,0,0.06735,0.00703,0.3015,0.02893,0.1676,0.07727,0.09094,0,0.16572,0.00308
