"ISO3","Year","Sex","Deaths","Rate","Diarrhoeal","HIV","LRI","Malaria","OtherCMPN","TB","Measles","OtherNCD","Congenital","Digestive","Neoplasms","RTI","Drowning","CollectVio","OtherInj","NatDis"
"IND",2000,"Both",224532,9.05236,0.12959,0.00447,0.02191,0.00573,0.11232,0.05903,0.01396,0.24229,0.01364,0.10798,0.02415,0.03093,0.09021,0,0.14295,0.00083
"IND",2001,"Both",216060,8.646,0.12903,0.00546,0.02193,0.0054,0.1115,0.06091,0.01697,0.22885,0.014,0.10631,0.02526,0.03248,0.09078,0,0.14323,0.00789
"IND",2002,"Both",209326,8.32436,0.12769,0.0067,0.02185,0.00546,0.10931,0.06282,0.03035,0.21938,0.01444,0.10427,0.02645,0.03413,0.09234,0,0.14444,0.00034
"IND",2003,"Both",196812,7.77937,0.12717,0.00796,0.02218,0.00598,0.10747,0.06523,0.01599,0.21857,0.01517,0.10352,0.02812,0.03634,0.09658,0,0.14947,0.00026
"IND",2004,"Both",189908,7.4649,0.1209,0.00874,0.02158,0.00698,0.10015,0.06463,0.02951,0.21302,0.01526,0.09858,0.02868,0.03711,0.09759,0,0.1499,0.00737
"IND",2005,"Both",177643,6.9448,0.11946,0.00956,0.02156,0.0082,0.09648,0.06723,0.01594,0.21673,0.016,0.09752,0.03046,0.03955,0.10294,0,0.1567,0.00168
"IND",2006,"Both",171165,6.64671,0.11397,0.00984,0.02089,0.00682,0.08975,0.06744,0.03256,0.21308,0.01626,0.09303,0.03129,0.04084,0.10526,0,0.15834,0.00063
"IND",2007,"Both",162160,6.25505,0.10973,0.00984,0.02042,0.00766,0.08428,0.06864,0.03659,0.21028,0.01685,0.08931,0.03255,0.04271,0.10926,0,0.16092,0.00095
"IND",2008,"Both",155430,5.96758,0.10366,0.00927,0.01961,0.00866,0.07807,0.06913,0.05749,0.20223,0.01744,0.08383,0.03345,0.04399,0.1126,0,0.15972,0.00085
"IND",2009,"Both",150589,5.76695,0.09616,0.0083,0.01849,0.00987,0.07077,0.06841,0.09451,0.18998,0.01785,0.07717,0.03385,0.04445,0.11421,0.00018,0.15495,0.00087
"IND",2010,"Both",133678,5.12359,0.09682,0.00776,0.01896,0.01055,0.06923,0.07308,0.05785,0.19381,0.01983,0.0772,0.03719,0.04853,0.12564,2e-04,0.16283,0.00053
"IND",2011,"Both",125046,4.81963,0.09202,0.00674,0.01781,0.00918,0.0621,0.07417,0.07928,0.18651,0.02057,0.07297,0.03839,0.04977,0.12942,0,0.16062,0.00046
"IND",2012,"Both",110321,4.28615,0.09224,0.00637,0.01738,0.00831,0.05625,0.07895,0.05311,0.19075,0.02215,0.07298,0.04153,0.0535,0.13931,0,0.16698,2e-04
"IND",2013,"Both",99228,3.88451,0.08942,0.00579,0.01616,0.00738,0.04641,0.08146,0.0478,0.19343,0.02286,0.07103,0.04333,0.05575,0.14584,0,0.16914,0.0042
"IND",2014,"Both",91864,3.61905,0.08397,0.00459,0.01451,0.0096,0.04114,0.07941,0.06917,0.19231,0.02271,0.06702,0.04358,0.05676,0.14832,0,0.16631,6e-04
"IND",2015,"Both",83864,3.31992,0.07919,0.00347,0.01303,0.0115,0.03683,0.0773,0.07924,0.19385,0.02257,0.06345,0.04388,0.05834,0.15168,0,0.16486,0.00082
"IND",2016,"Both",74728,2.9691,0.07597,0.00255,0.0117,0.01315,0.03325,0.07682,0.07003,0.20064,0.02273,0.06103,0.04478,0.06162,0.15797,0,0.16713,0.00063
"IND",2017,"Both",69052,2.75329,0.07054,0.0017,0.01011,0.00985,0.02882,0.07362,0.09743,0.19947,0.02188,0.05661,0.04393,0.06293,0.15684,0,0.16459,0.00168
"IND",2018,"Both",61788,2.4755,0.0679,0.00099,0.00893,0.00623,0.02552,0.0725,0.10191,0.20326,0.02154,0.0543,0.04437,0.06572,0.15836,0,0.16731,0.00116
"IND",2019,"Both",50439,2.03857,0.07124,0.00071,0.00852,0.00575,0.02435,0.07751,0.02585,0.22397,0.02283,0.05685,0.04856,0.07397,0.17152,0.00065,0.18563,0.00209
"IND",2020,"Both",43469,1.77717,0.07157,0.00046,0.00767,0.00607,0.02207,0.07908,0,0.23205,0.02288,0.05705,0.05046,0.07788,0.17461,5e-04,0.19544,0.0022
"IND",2021,"Both",38833,1.60382,0.07085,0.00033,0.00683,0.00669,0.01983,0.0791,0,0.23183,0.02259,0.05628,0.05129,0.07954,0.17336,0.00045,0.19877,0.00225
"IRL",2000,"Both",35,0.66598,0,0,0,0,0.01767,0,0,0.2782,0.10094,0.02462,0.10094,0.23632,0.06355,0,0.17775,0
"IRL",2001,"Both",33,0.64099,0,0,0.03114,0,0.05029,0,0,0.35497,0.02802,0,0.17437,0.19839,0.07145,0,0.09136,0
"IRL",2002,"Both",32,0.61575,0,0,0,0,0.02257,0,0,0.36876,0.13429,0.03412,0.16949,0.16103,0.05871,0,0.05101,0
"IRL",2003,"Both",32,0.59095,0,0,0.03448,0,0.03448,0,0,0.14368,0.12069,0,0.35632,0.18697,0.05934,0,0.06403,0
"IRL",2004,"Both",31,0.56636,0,0,0.02232,0,0.04464,0,0,0.33693,0.08836,0.07284,0.23203,0.12041,0.04482,0,0.03765,0
"IRL",2005,"Both",30,0.54241,0,0,0,0,0,0,0,0.43179,0.11321,0,0.182,0.16247,0.05884,0,0.05169,0
"IRL",2006,"Both",30,0.5189,0,0,0.02995,0,0.02995,0,0,0.21484,0.08984,0.02995,0.36198,0.09624,0.01718,0,0.13007,0
"IRL",2007,"Both",29,0.49592,0,0,0,0,0,0,0,0.37908,0.21569,0,0.16993,0.05882,0,0,0.17647,0
"IRL",2008,"Both",29,0.4737,0,0,0,0,0.03571,0,0,0.17857,0.07143,0.03571,0.32143,0.21429,0.07143,0,0.07143,0
"IRL",2009,"Both",28,0.45235,0,0,0,0,0.04167,0,0,0.375,0.16667,0,0.25,0.04167,0,0,0.125,0
"IRL",2010,"Both",27,0.43143,0,0,0,0,0.11111,0,0,0.33333,0.07407,0,0.40741,0.03704,0,0,0.03704,0
"IRL",2011,"Both",26,0.41178,0,0,0.04,0,0,0,0,0.28364,0.09818,0,0.34545,0.08,0.04,0,0.11273,0
"IRL",2012,"Both",26,0.39284,0,0,0,0,0.03486,0,0,0.3789,0.06881,0,0.378,0.06972,0,0,0.06972,0
"IRL",2013,"Both",25,0.37464,0,0,0,0,0.02477,0,0,0.37607,0.09761,0.02786,0.29412,0,0.02477,0,0.1548,0
"IRL",2014,"Both",24,0.35693,0,0,0,0,0.06452,0,0,0.21063,0.27514,0,0.18216,0.12144,0.05693,0,0.08918,0
"IRL",2015,"Both",24,0.3404,0,0,0,0,0,0,0,0.28667,0.14333,0,0.52333,0,0,0,0.04667,0
"IRL",2016,"Both",23,0.32451,0,0,0,0,0.02976,0,0,0.29112,0.17203,0.00929,0.3332,0.04048,0.02723,0,0.09688,0
"IRL",2017,"Both",22,0.3093,0,0,0,0,0.02976,0,0,0.29112,0.17203,0.00929,0.3332,0.04048,0.02723,0,0.09688,0
"IRL",2018,"Both",21,0.29483,0,0,0,0,0.02976,0,0,0.29112,0.17203,0.00929,0.3332,0.04048,0.02723,0,0.09688,0
"IRL",2019,"Both",20,0.28126,0,0,0,0,0.02976,0,0,0.29112,0.17203,0.00929,0.3332,0.04048,0.02723,0,0.09688,0
"IRL",2020,"Both",18,0.26844,0,0,0,0,0.02976,0,0,0.29112,0.17203,0.00929,0.3332,0.04048,0.02723,0,0.09688,0
"IRL",2021,"Both",17,0.25633,0,0,0,0,0.02976,0,0,0.29112,0.17203,0.00929,0.3332,0.04048,0.02723,0,0.09688,0
"IRN",2000,"Both",4061,2.71152,0.05405,9e-05,0.10057,0,0.14482,0.00109,0.0058,0.12708,0.0499,0.01809,0.10072,0.14474,0.08829,0,0.16475,0
"IRN",2001,"Both",3722,2.67303,0.0539,0.00021,0.10106,0,0.14571,0.00121,0.00392,0.12411,0.05068,0.01784,0.10266,0.14819,0.08798,0,0.16253,0
"IRN",2002,"Both",3410,2.65579,0.0537,0.00023,0.10156,0,0.14667,0.00134,0.0034,0.12116,0.05153,0.0176,0.10432,0.15096,0.08766,0,0.15988,0
"IRN",2003,"Both",5209,4.39959,0.06037,0.00039,0.11604,7e-05,0.1791,0.00147,0.00522,0.11565,0.0546,0.01905,0.09049,0.13835,0.08137,0,0.13783,0
"IRN",2004,"Both",2964,2.66493,0.05333,0.00071,0.10312,0,0.14885,0.00158,0.00091,0.11547,0.05297,0.01715,0.10667,0.15714,0.08684,0,0.15524,0
"IRN",2005,"Both",2886,2.69344,0.05329,0.00109,0.10391,0,0.15003,0.00165,0.00063,0.11234,0.05367,0.01693,0.10746,0.16038,0.08621,0,0.15242,0
"IRN",2006,"Both",2877,2.73642,0.05342,0.00151,0.10477,0,0.1515,0.00167,0.00072,0.109,0.05471,0.0167,0.1081,0.16339,0.08573,0,0.14879,0
"IRN",2007,"Both",2909,2.77992,0.05395,0.00234,0.10503,0,0.15225,0.00168,0.00044,0.10688,0.05617,0.01659,0.10931,0.16497,0.08566,0,0.14472,0
"IRN",2008,"Both",2943,2.80511,0.05491,0.00329,0.10472,0,0.15258,0.00168,5e-04,0.10464,0.05812,0.01656,0.11162,0.16583,0.08569,0,0.13986,0
"IRN",2009,"Both",2946,2.78886,0.05579,0.00444,0.10306,0,0.15088,0.0017,0.00098,0.10371,0.06023,0.01658,0.11528,0.16548,0.08626,0,0.13562,0
"IRN",2010,"Both",2913,2.72795,0.05661,0.00563,0.10045,0,0.1474,0.00174,0.00268,0.10325,0.06229,0.01663,0.12044,0.16363,0.08678,0,0.13247,0
"IRN",2011,"Both",2833,2.61153,0.05722,0.00656,0.09814,0,0.14394,0.00181,0.00028,0.10279,0.0644,0.01669,0.1268,0.16281,0.08771,0,0.13084,0
"IRN",2012,"Both",2740,2.47343,0.057,0.00784,0.09576,0,0.13898,0.0019,0.00139,0.10173,0.06574,0.01657,0.13249,0.1621,0.08833,0,0.13019,0
"IRN",2013,"Both",2643,2.3191,0.05621,0.00883,0.09411,0,0.13458,0.00194,0.00062,0.10077,0.06642,0.01636,0.13697,0.16316,0.08908,0,0.13095,0
"IRN",2014,"Both",2557,2.17256,0.05473,0.00948,0.09282,0,0.13111,0.00181,0.00029,0.10017,0.06611,0.01601,0.13866,0.16737,0.09001,0,0.13143,0
"IRN",2015,"Both",2540,2.04202,0.05316,0.00977,0.09193,0,0.12842,0.00244,0.00078,0.0986,0.06533,0.01557,0.13851,0.17377,0.09034,0,0.13137,0
"IRN",2016,"Both",2512,1.92601,0.05174,0.00924,0.09142,0,0.12786,0.00224,0,0.09747,0.06458,0.01515,0.13773,0.18089,0.09053,0,0.13117,0
"IRN",2017,"Both",2450,1.8279,0.0509,0.0085,0.09139,0,0.12813,0.00229,0,0.09476,0.06438,0.01477,0.13753,0.18748,0.08975,0,0.13011,0
"IRN",2018,"Both",2409,1.74231,0.05082,0.00795,0.09198,0,0.12888,0.00237,0.00055,0.09034,0.06502,0.01447,0.13911,0.19163,0.08787,0,0.12901,0
"IRN",2019,"Both",2379,1.6666,0.05113,0.00684,0.09222,0,0.13034,0.00244,0,0.08677,0.06618,0.0143,0.1424,0.19298,0.08605,0,0.12836,0
"IRN",2020,"Both",2351,1.59751,0.05156,0.00606,0.09244,0,0.13122,0.00247,3e-04,0.08316,0.0673,0.01419,0.14594,0.19353,0.08427,0,0.12756,0
"IRN",2021,"Both",2313,1.53261,0.05193,0.00566,0.09234,0,0.13149,0.00251,3e-04,0.0805,0.06816,0.01412,0.14929,0.19384,0.08293,0,0.12695,0
"IRQ",2000,"Both",2857,3.96354,0.0444,0.00024,0.05603,0,0.15128,0.04116,0.00446,0.15415,0.05812,0.02182,0.12245,0.12338,0.08239,0.00445,0.13568,0
"IRQ",2001,"Both",2907,3.91843,0.04271,0.00021,0.05624,0,0.14877,0.03791,0.0245,0.15506,0.05819,0.02166,0.12286,0.11823,0.07982,0.00127,0.13257,0
"IRQ",2002,"Both",2857,3.76291,0.04177,2e-04,0.056,0,0.14989,0.03798,0.01269,0.16064,0.05998,0.0221,0.12702,0.11621,0.07949,0.00256,0.13345,0
"IRQ",2003,"Both",2842,3.64319,0.0404,0.00018,0.04729,0,0.14793,0.04878,0.00681,0.16626,0.06173,0.02248,0.1312,0.11382,0.079,0,0.13413,0
"IRQ",2004,"Both",2851,3.58138,0.03817,0.00017,0.04818,0,0.14712,0.04533,0.01188,0.16963,0.0627,0.02253,0.13382,0.10999,0.07754,0,0.13295,0
"IRQ",2005,"Both",2838,3.47862,0.03697,0.00031,0.04856,0,0.14758,0.0446,0.00069,0.17591,0.0647,0.02294,0.13844,0.10827,0.07741,0,0.13361,0
"IRQ",2006,"Both",2854,3.41824,0.03552,0.00029,0.04775,0,0.1456,0.0447,0.00058,0.18021,0.06601,0.02309,0.1415,0.10573,0.07658,0,0.13241,5e-05
"IRQ",2007,"Both",2748,3.36663,0.03433,0.00027,0.04899,0,0.14373,0.04265,0.00021,0.1844,0.06734,0.02323,0.14447,0.10359,0.07591,0,0.13088,0
"IRQ",2008,"Both",2683,3.32619,0.03341,0.00026,0.05135,0,0.14265,0.03927,0,0.1883,0.06854,0.02338,0.14705,0.10154,0.07519,0,0.12894,0.00011
"IRQ",2009,"Both",2740,3.29288,0.03195,0.00026,0.0528,0,0.13824,0.03566,0.00019,0.1888,0.06857,0.02316,0.14716,0.09796,0.07329,0.01711,0.12479,6e-05
"IRQ",2010,"Both",2774,3.26337,0.03082,0.00026,0.05384,0,0.13525,0.03302,0,0.18954,0.06869,0.02302,0.14749,0.09461,0.07153,0.03101,0.1209,0
"IRQ",2011,"Both",2804,3.22818,0.03054,0.00028,0.05525,0,0.13543,0.03275,0,0.19481,0.07049,0.02349,0.1515,0.09356,0.07154,0.01995,0.1202,0.00019
"IRQ",2012,"Both",2848,3.18778,0.02989,0.00029,0.05642,0,0.13475,0.03168,0,0.19781,0.07148,0.02373,0.15384,0.09131,0.07071,0.01951,0.11842,0.00016
"IRQ",2013,"Both",2920,3.1284,0.02802,0.00029,0.05548,0,0.12868,0.02877,0.00016,0.19235,0.06936,0.02295,0.14953,0.08517,0.06688,0.06005,0.11205,0.00028
"IRQ",2014,"Both",2967,3.0645,0.02898,0.00031,0.05911,0,0.13593,0.03045,0,0.20776,0.07477,0.02461,0.1615,0.08815,0.07027,0,0.11816,0
"IRQ",2015,"Both",2974,2.98948,0.02753,0.00046,0.05723,0,0.13124,0.03,0,0.20691,0.07424,0.02424,0.16059,0.08389,0.06793,0.01976,0.11495,0.00105
"IRQ",2016,"Both",2988,2.90644,0.02717,0.00047,0.05888,0,0.13205,0.02896,0,0.21509,0.07699,0.02487,0.1668,0.08334,0.06853,0,0.11685,0
"IRQ",2017,"Both",3010,2.82903,0.02625,0.00047,0.05859,0,0.1293,0.02787,0,0.21913,0.07824,0.02496,0.16975,0.08115,0.06768,0,0.1164,0.00021
"IRQ",2018,"Both",3031,2.75636,0.02499,0.00046,0.05724,0,0.12391,0.02608,0.00028,0.21929,0.07809,0.02459,0.16958,0.07764,0.06557,0.01797,0.11371,6e-04
"IRQ",2019,"Both",3031,2.67965,0.02382,0.00044,0.0558,0,0.11829,0.02442,0,0.21903,0.07784,0.0242,0.1692,0.07431,0.06345,0.03807,0.11085,0.00029
"IRQ",2020,"Both",2993,2.59839,0.02373,0.00044,0.05537,0,0.11648,0.02505,0.00049,0.22581,0.08003,0.02463,0.17398,0.07343,0.06343,0.02553,0.11137,0.00024
"IRQ",2021,"Both",2923,2.51814,0.02356,0.00059,0.05437,0,0.11352,0.02572,0.00024,0.23031,0.08138,0.02483,0.17688,0.07183,0.06281,0.02295,0.11057,0.00046
"ISL",2000,"Both",3,0.64262,0,0,0,0,0.08081,0,0,0.24242,0,0,0.42424,0.08081,0.17172,0,0,0
"ISL",2001,"Both",3,0.61217,0,0,0,0,0.2,0,0,0,0,0,0.1,0.2,0.2,0,0.3,0
"ISL",2002,"Both",3,0.58188,0,0,0,0,0.08333,0,0,0.08333,0,0,0.16667,0.25,0.08333,0,0.33333,0
"ISL",2003,"Both",2,0.55271,0,0,0,0,0.09091,0,0,0.09091,0,0,0.09091,0.27273,0,0,0.45455,0
"ISL",2004,"Both",2,0.52504,0,0,0,0,0,0,0,0.16667,0,0,0.33333,0.16667,0,0,0.33333,0
"ISL",2005,"Both",2,0.49701,0,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0,0,0.33333,0
"ISL",2006,"Both",2,0.4703,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0,0,0
"ISL",2007,"Both",2,0.4439,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0,0,0
"ISL",2008,"Both",2,0.41914,0,0,0,0,0,0,0,0,0,0,0.75,0,0.25,0,0,0
"ISL",2009,"Both",2,0.39448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ISL",2010,"Both",2,0.37125,0,0,0,0,0,0,0,0.06714,0.13286,0,0.2,0.2,0.2,0,0.2,0
"ISL",2011,"Both",1,0.3493,0,0,0,0,0.2,0,0,0.06714,0.13286,0,0,0.2,0.2,0,0.2,0
"ISL",2012,"Both",1,0.32813,0,0,0,0,0.14286,0,0,0.04796,0.38061,0,0,0.14286,0.14286,0,0.14286,0
"ISL",2013,"Both",1,0.30782,0,0,0,0,0.2,0,0,0.4,0.4,0,0,0,0,0,0,0
"ISL",2014,"Both",1,0.28848,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,0,0,0
"ISL",2015,"Both",1,0.27075,0,0,0,0,0,0,0,0.75,0,0,0,0.25,0,0,0,0
"ISL",2016,"Both",1,0.25387,0,0,0,0,0.25,0,0,0.25,0,0,0,0.25,0.25,0,0,0
"ISL",2017,"Both",1,0.23733,0,0,0,0,0.33333,0,0,0,0,0,0,0.33333,0.33333,0,0,0
"ISL",2018,"Both",1,0.22261,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0
"ISL",2019,"Both",1,0.2101,0,0,0,0,0.36111,0,0,0.08333,0,0,0,0.19444,0.36111,0,0,0
"ISL",2020,"Both",1,0.19897,0,0,0,0,0.36111,0,0,0.08333,0,0,0,0.19444,0.36111,0,0,0
"ISL",2021,"Both",1,0.18964,0,0,0,0,0.36111,0,0,0.08333,0,0,0,0.19444,0.36111,0,0,0
"ISR",2000,"Both",84,0.75187,0,0,0.01243,0,0.02385,0,0,0.34772,0.04329,0.04871,0.19482,0.09428,0.01165,0,0.22325,0
"ISR",2001,"Both",83,0.73379,0,0,0.05249,0,0.04081,0,0,0.30349,0.06969,0,0.17235,0.09684,0.0477,0,0.21663,0
"ISR",2002,"Both",82,0.71583,0,0,0.01078,0,0.01058,0,0,0.428,0.03214,0.01078,0.17046,0.03968,0.04044,0,0.25715,0
"ISR",2003,"Both",82,0.69731,0,0,0,0,0.07821,0,0,0.27453,0.0592,0.01076,0.28488,0.09738,0.02166,0,0.17337,0
"ISR",2004,"Both",82,0.67842,0,0,0.01133,0,0.03172,0,0,0.34981,0.13057,0.0102,0.16994,0.0698,0.01989,0,0.20674,0
"ISR",2005,"Both",82,0.65962,0,0,0.05475,0,0,0,0,0.44108,0.01985,0,0.22262,0.09627,0,0,0.16542,0
"ISR",2006,"Both",81,0.6406,0,0,0.01058,0,0.04391,0,0,0.2735,0.07298,0.01111,0.22906,0.11004,0.06193,0,0.18689,0
"ISR",2007,"Both",80,0.62167,0,0,0.02626,0,0.03869,0,0,0.29406,0.08316,0.04008,0.30265,0.02378,0.03622,0,0.15511,0
"ISR",2008,"Both",79,0.6024,0,0,0.01053,0,0.05686,0,0,0.3422,0.0895,0,0.25376,0.05873,0.04711,0,0.14132,0
"ISR",2009,"Both",78,0.58317,0.01141,0,0.02233,0,0.02233,0,0,0.43164,0.0779,0,0.21136,0.07882,0.03287,0,0.11134,0
"ISR",2010,"Both",77,0.56403,0.02966,0,0.02933,0,0.02933,0,0,0.35133,0.07382,0,0.24981,0.06615,0.02669,0,0.14389,0
"ISR",2011,"Both",75,0.54511,0,0,0.01255,0,0.03691,0,0,0.32772,0.08413,0.01255,0.3742,0.02586,0.05092,0,0.07516,0
"ISR",2012,"Both",74,0.52662,0.01328,0,0.0255,0,0.01222,0,0,0.31174,0.09517,0,0.20293,0.10019,0.06304,0,0.17593,0
"ISR",2013,"Both",73,0.50867,0,0,0,0,0.08818,0,0,0.31641,0.12301,0.01741,0.26455,0.01406,0.0303,0,0.14607,0
"ISR",2014,"Both",71,0.4907,0,0,0.01534,0,0.08529,0,0,0.30824,0.06995,0.01534,0.22971,0.05023,0.0481,0,0.17779,0
"ISR",2015,"Both",70,0.47285,0.01334,0,0.02667,0,0.02764,0,0,0.3164,0.13723,0,0.25726,0.05537,0.01369,0,0.15241,0
"ISR",2016,"Both",69,0.45479,0,0,0,0,0.08011,0,0,0.40054,0.0961,0.02846,0.25455,0.05857,0.03496,0,0.0467,0
"ISR",2017,"Both",68,0.43646,0,0,0.02653,0,0.02657,0,0,0.33567,0.07003,0.01326,0.31745,0.09117,0.01278,0,0.10654,0
"ISR",2018,"Both",67,0.41843,0.00445,0,0.01773,0,0.04477,0,0,0.35087,0.10112,0.01391,0.27642,0.06837,0.02048,0,0.10189,0
"ISR",2019,"Both",65,0.40081,0.00445,0,0.01773,0,0.04477,0,0,0.35087,0.10112,0.01391,0.27642,0.06837,0.02048,0,0.10189,0
"ISR",2020,"Both",64,0.38411,0.00445,0,0.01773,0,0.04477,0,0,0.35087,0.10112,0.01391,0.27642,0.06837,0.02048,0,0.10189,0
"ISR",2021,"Both",63,0.36836,0.00445,0,0.01773,0,0.04477,0,0,0.35087,0.10112,0.01391,0.27642,0.06837,0.02048,0,0.10189,0
"ITA",2000,"Both",341,0.62586,0,0.01146,0.01713,0,0.02569,0,0,0.23292,0.07068,0.00573,0.40746,0.1134,0.02376,0,0.08878,0.00299
"ITA",2001,"Both",320,0.59367,0,0,0.02666,0,0.02665,0,0,0.25633,0.09673,0.01333,0.33637,0.14963,0.00648,0,0.08782,0
"ITA",2002,"Both",299,0.56428,0,0,0.02533,0,0.02821,0,0.00563,0.24781,0.08895,0.01412,0.27917,0.12643,0.03936,0,0.11972,0.02527
"ITA",2003,"Both",283,0.53705,0.00365,0,0.02864,0,0.02473,0,0,0.27294,0.11939,0.00338,0.3434,0.10986,0.02787,0,0.06613,0
"ITA",2004,"Both",271,0.51274,0,0,0.00766,0,0.03075,0.00771,0.0038,0.27985,0.08758,0.02674,0.34054,0.12991,0.01877,0,0.06668,0
"ITA",2005,"Both",263,0.49183,0,0.00739,0,0,0.02607,0,0,0.30191,0.08443,0.02226,0.37503,0.07851,0.02623,0,0.07818,0
"ITA",2006,"Both",256,0.47428,0,0.00384,0.00358,0,0.04449,0.00384,0,0.29796,0.06125,0.01893,0.38898,0.08828,0.01439,0,0.07092,0.00356
"ITA",2007,"Both",251,0.45989,0,0,0.01452,0,0.04,0,0,0.26416,0.07826,0.01826,0.37868,0.08471,0.02942,0,0.092,0
"ITA",2008,"Both",247,0.44733,0,0,0.00449,0,0.04476,0,0,0.25268,0.11864,0.01787,0.36253,0.07796,0.02175,0,0.09933,0
"ITA",2009,"Both",242,0.43402,0,0.00378,0.00755,0,0.03773,0,0,0.31132,0.08114,0.00376,0.35076,0.07276,0.02194,0,0.07627,0.03299
"ITA",2010,"Both",235,0.41933,0,0,0.00837,0,0.05442,0.00837,0,0.26604,0.08979,0.00837,0.37676,0.08136,0.0494,0,0.05712,0
"ITA",2011,"Both",227,0.40395,0,0,0.00785,0,0.03531,0,0,0.25744,0.08403,0.03135,0.38834,0.07733,0.02627,0,0.0847,0.00737
"ITA",2012,"Both",220,0.38924,0,0,0.00918,0,0.05425,0,0,0.29037,0.07175,0.01794,0.38049,0.08795,0.02651,0,0.06155,0
"ITA",2013,"Both",214,0.37643,0,0.00415,0.00415,0.00436,0.05145,0.00436,0,0.30402,0.10717,0.0085,0.36388,0.03795,0.05101,0,0.05475,0.00425
"ITA",2014,"Both",209,0.36722,0,0,0.00451,0,0.0558,0,0,0.34596,0.12166,0.0093,0.32307,0.05398,0.00481,0,0.0719,0.009
"ITA",2015,"Both",205,0.36088,0.00498,0,0.01519,0,0.04129,0.00498,0,0.29768,0.14298,0.00997,0.369,0.04445,0.01534,0,0.05414,0
"ITA",2016,"Both",199,0.35332,0,0,0,0,0.02611,0,0,0.31192,0.07112,0.01308,0.35683,0.08398,0.02347,0,0.06727,0.04623
"ITA",2017,"Both",189,0.34116,0.00166,0,0.00657,0,0.04107,0.00166,0,0.31852,0.11192,0.01078,0.34963,0.0608,0.01454,0,0.06444,0.01841
"ITA",2018,"Both",177,0.32423,0.00166,0,0.00657,0,0.04107,0.00166,0,0.31852,0.11192,0.01078,0.34963,0.0608,0.01454,0,0.06444,0.01841
"ITA",2019,"Both",162,0.3052,0.00166,0,0.00657,0,0.04107,0.00166,0,0.31852,0.11192,0.01078,0.34963,0.0608,0.01454,0,0.06444,0.01841
"ITA",2020,"Both",148,0.28552,0.00166,0,0.00657,0,0.04107,0.00166,0,0.31852,0.11192,0.01078,0.34963,0.0608,0.01454,0,0.06444,0.01841
"ITA",2021,"Both",135,0.2674,0.00166,0,0.00657,0,0.04107,0.00166,0,0.31852,0.11192,0.01078,0.34963,0.0608,0.01454,0,0.06444,0.01841
"JAM",2000,"Both",101,1.68214,0.01032,0.04966,0.05213,0,0.03777,0,0,0.19123,0.07656,0.02143,0.18676,0.15539,0.06536,0,0.1534,0
"JAM",2001,"Both",99,1.64856,0.01021,0.04926,0.05216,0,0.0365,0,0,0.19463,0.07773,0.02163,0.18969,0.15212,0.06452,0,0.15156,0
"JAM",2002,"Both",96,1.62021,0.01009,0.04889,0.05215,0,0.03527,0,0,0.19803,0.07889,0.02181,0.19265,0.14882,0.06368,0,0.14972,0
"JAM",2003,"Both",93,1.5947,0.01012,0.0497,0.05237,0,0.03286,0,0,0.20118,0.07998,0.02204,0.19525,0.14583,0.06286,0,0.14782,0
"JAM",2004,"Both",89,1.57234,0.0101,0.04935,0.05251,0,0.03174,0,0,0.20433,0.08107,0.02226,0.19795,0.14266,0.06202,0,0.14601,0
"JAM",2005,"Both",85,1.55235,0.01014,0.04907,0.05271,0,0.03066,0,0,0.20733,0.08212,0.0225,0.20053,0.13949,0.06117,0,0.14428,0
"JAM",2006,"Both",81,1.53509,0.01022,0.05124,0.05287,0,0.02729,0,0,0.21031,0.08313,0.02275,0.20304,0.13618,0.06028,0,0.14268,0
"JAM",2007,"Both",77,1.51641,0.01022,0.05011,0.05281,0,0.02736,0,0,0.21344,0.08417,0.02297,0.20575,0.13255,0.05936,0,0.14125,0
"JAM",2008,"Both",73,1.49513,0.01034,0.04784,0.05295,0,0.02861,0,0,0.2163,0.08513,0.02323,0.20812,0.12914,0.05846,0,0.13985,0
"JAM",2009,"Both",70,1.47001,0.01053,0.0467,0.05314,0,0.02877,0,0,0.2191,0.08604,0.02351,0.21029,0.12584,0.05757,0,0.1385,0
"JAM",2010,"Both",68,1.44278,0.01075,0.04572,0.05336,0,0.02878,0,0,0.22183,0.08691,0.02379,0.21229,0.12261,0.05669,0,0.13726,0
"JAM",2011,"Both",66,1.41201,0.01098,0.04089,0.05355,0,0.03266,0,0,0.22459,0.08776,0.02406,0.2142,0.11942,0.05583,0,0.13606,0
"JAM",2012,"Both",64,1.38022,0.01114,0.03911,0.05347,0,0.03337,0,0,0.22768,0.08867,0.02429,0.21624,0.11619,0.05497,0,0.13488,0
"JAM",2013,"Both",62,1.34818,0.01133,0.03437,0.05346,0,0.03701,0,0,0.23066,0.08957,0.02452,0.21817,0.11315,0.05416,0,0.1336,0
