"ISO3","Year","Sex","Deaths","Rate","Diarrhoeal","HIV","LRI","Malaria","OtherCMPN","TB","Measles","OtherNCD","Congenital","Digestive","Neoplasms","RTI","Drowning","CollectVio","OtherInj","NatDis"
"UKR",2017,"Both",433,0.869403508519986,0.0140938922585812,0.0137406613728514,0.0208504811838617,0,0.0377308255802471,0.0798049269512358,0,0.22876298755852,0.090638228292246,0.026243090186542,0.219752254460152,0.0986988083186187,0.0584819992935681,0,0.111201844543577,0
"UKR",2018,"Both",418,0.831978407464,0.01392736204045,0.0103099279850451,0.0207797788775844,0,0.0384663413122033,0.0795448771174708,0,0.23231648862681,0.0919208522830988,0.0263397673343833,0.222896944376223,0.0962816677028098,0.0577494893814672,0,0.109466502962455,0
"UKR",2019,"Both",400,0.800740417711435,0.0138439092001971,0.0071564935378927,0.0207046822522921,0,0.0391336584361623,0.0797726106242777,0,0.235526866691324,0.09305554895186,0.0264718880556312,0.225674824173594,0.09384034276424,0.0569721968660385,0,0.10784697844649,0
"UKR",2020,"Both",381,0.77414537267976,0.0137805980953383,0.00901146896526955,0.0199401307746713,0,0.0362641536649037,0.0794761564768268,0,0.23860496117969,0.094113213900885,0.0266037308045512,0.228234680576242,0.0913720216509134,0.0562402954639478,0,0.10635858844676,0
"UKR",2021,"Both",359,0.751018794323505,0.0137816479965684,0.00698904103582563,0.0191322628933853,0,0.0355454861480941,0.0815902701351891,0,0.241368643743692,0.0950465533441852,0.0267680450922717,0.230485444010069,0.0889017257597852,0.0555212122238861,0,0.104869667617049,0
"URY",2000,"Both",66,1.21099334458783,0,0,0.0376563200879232,0,0.0560597844113369,0,0,0.331954465484683,0.042035099739959,0.0183204874209246,0.242526463556178,0.119312725574633,0.0843899190949039,0,0.0677447346294584,0
"URY",2001,"Both",64,1.17786330655844,0.0149539875743546,0.0149539875743546,0.0308443297501931,0,0.0458814026040635,0,0,0.310238164389236,0.0299078788856905,0.0158025295824439,0.123025876101156,0.101896607280435,0.106730077592072,0,0.205765158666,0
"URY",2002,"Both",62,1.14535122536877,0,0.0160936099106494,0,0,0.0486809421271744,0,0,0.294373637786769,0.111009370814012,0,0.194576321448245,0.144120911882424,0.0482144111665951,0,0.14293079486413,0
"URY",2003,"Both",60,1.11372244888821,0,0,0.0551505008136798,0,0,0,0,0.35652881089752,0.103202818670837,0.0551505008136798,0.202197921996587,0.0873602320921396,0,0,0.140409214715557,0
"URY",2004,"Both",58,1.08340375855471,0,0,0.0278296934322916,0,0.0582542336249545,0,0,0.287819644455188,0.0277408637301787,0.0152566650240341,0.191579291288352,0.122487486035935,0.0369282629048389,0,0.232103859504226,0
"URY",2005,"Both",56,1.0537997818987,0,0,0.0285464244869221,0,0,0,0,0.239723492123793,0.138982221283606,0.0284415467788838,0.234545429240699,0.153579640208479,0.101411254221125,0,0.074769991656493,0
"URY",2006,"Both",53,1.02496584591188,0,0,0.038937769505347,0,0,0,0,0.387066811945899,0.0777121934056969,0,0.133355141639219,0.165129106550498,0.0550820598327997,0,0.14271691712054,0
