"year","group","csnd3","csdf3","csnd4","csdf4","csnd7","csdf7","csnd9","csdf9","csnd10","csdf10","csnd11","csdf11","csnd12","csdf12","csnd14","csdf14","csnd15","csdf15","csnd16","csdf16","csnd17","csdf17","csnd18","csdf18","csnd19","csdf19","csnd21","csdf21","csnd22","csdf22","csnd23","csdf23","csnd24","csdf24","csnd25","csdf25","csnd26","csdf26","csnd27","csdf27","csnd28","csdf28","dtot_igme","pop_wpp"
2010,"Both 10-14",11.1248156307261,0.000512192258611321,0,0,284.513507658005,0.0130991488695145,488.991095087418,0.0225134026259184,199.828470829062,0.0092002060264349,0,0,427.799155056051,0.0196960940957069,980.891508920392,0.0451607517898083,3356.95962275715,0.154556155204773,962.622903225326,0.0443196557462215,250.718711096353,0.0115432189777493,307.943997786893,0.0141779007390141,1911.69379905117,0.0880153700709343,3341.74274322204,0.153855562210083,5788.47171690489,0.266504228115082,82.9706356373286,0.00382001092657447,351.786567937483,0.0161964353173971,0,0,0,0,767.711978881429,0.0353458561003208,2204.22808067206,0.101483799517155,21719.9995581508,87977489.5195312
2010,"Male 15-19",0,0,0,0,123.048051399551,0.00472614821046591,249.976023071364,0.00960132014006376,204.214068910171,0.00784365087747574,0,0,314.665236678497,0.012085965834558,667.773964791191,0.0256485063582659,3041.75352003771,0.116830602288246,1636.27677624205,0.0628476962447166,234.313427031127,0.00899973604828119,259.905702475254,0.00998270884156227,1951.30555616167,0.0749476253986359,8648.26583440422,0.332170933485031,2826.5935334272,0.108566530048847,101.662637819876,0.0039047566242516,774.471105471269,0.0297466330230236,0,0,0,0,1273.47890423883,0.0489130057394505,3727.8837876485,0.143184155225754,26035.5887966156,52140170.9765625
2010,"Female 15-19_(4)",7.89774150810761,0.000719781732186675,0,0,74.8786682168402,0.00682426709681749,169.505804570333,0.0154483634978533,210.107194662325,0.0191486794501543,90.091773592846,0.00821075402200222,117.420087440678,0.0107013927772641,521.973295047336,0.0475714281201363,1843.2882969246,0.167992994189262,928.359244030081,0.0846084952354431,134.910352184764,0.0122954146936536,132.34431601246,0.012061552144587,1208.96989403985,0.110182695090771,2474.03541446004,0.225477814674377,616.637985691943,0.0561989471316338,71.2140898333084,0.00649028597399592,165.513706783435,0.015084533020854,0,0,0,0,1213.11809505153,0.11056075245142,992.145171722323,0.0904217958450317,10972.4117116928,46974734.8359375
2011,"Both 5-9",52.7195367807441,0.00250294525176287,0.494201918771156,2.34630351769738e-05,372.161873371109,0.0176689866930246,1003.75911468224,0.0476550869643688,44.662993036377,0.00212044781073928,0,0,502.268629965592,0.0238460153341293,1275.23066416075,0.0605436377227306,2426.55599781683,0.11520466953516,642.437604195391,0.0305007640272379,374.806248992246,0.0177945327013731,267.088018833643,0.0126804355531931,1663.38453268869,0.0789718702435493,3679.98721746733,0.174713343381882,6136.66576163889,0.29134812951088,66.9009828523011,0.00317623233422637,173.251367918221,0.00822538882493973,0,0,0,0,109.850224164772,0.00521531701087952,2270.77566598214,0.107808746397495,21063.0003767014,82561491.5742188
2011,"Both 10-14",11.6913635815748,0.000566030677873641,0.519366930871516,2.51448527706088e-05,257.628144296809,0.0124729191884398,456.077142527253,0.0220807138830423,172.320815952193,0.00834281370043755,0,0,348.412633606365,0.0168681982904673,933.889031246585,0.0452137030661106,3071.622524373,0.14871084690094,884.691380467412,0.04283182695508,228.273583189074,0.0110517349094152,285.874473265974,0.0138404490426183,1865.83210142431,0.0903331935405731,3250.36224180108,0.157364428043365,5448.13144242599,0.263768166303635,72.4275754659947,0.00350653962232172,344.618394251449,0.016684502363205,19.0413702063395,0.000921877042856067,0,0,802.011580477444,0.038828931748867,2201.57509727923,0.106587998569012,20654.9998764992,86558630.8164062
2011,"Male 15-19",1.04377999333924,4.38840361312032e-05,0,0,127.879921681184,0.00537650380283594,224.325158730952,0.00943138729780912,181.461113492296,0.00762923806905746,0,0,239.61908679038,0.010074395686388,599.29975639147,0.025196585804224,2703.52017310723,0.113665118813515,1548.44439846447,0.065101832151413,212.010359600495,0.00891363155096769,238.081398259256,0.0100097460672259,1804.57882316947,0.0758705884218216,7991.03721721033,0.335970193147659,2642.46257250281,0.111098051071167,30.1223457644683,0.00126644514966756,689.570935971241,0.0289918910712004,0,0,0,0,1193.78874532777,0.0501909106969833,3357.7125990384,0.14116957783699,23784.9588451385,49851344.9375
2011,"Female 15-19_(4)",5.23882921704936,0.000540807959623635,0,0,68.0521412320019,0.00702506955713034,136.269597204293,0.0140672046691179,209.917187698342,0.0216698963195086,85.0541722475735,0.00878020096570253,85.1059120443186,0.00878554210066795,465.300475943442,0.0480332896113396,1661.24879951311,0.171491861343384,822.812637732905,0.0849395170807838,114.93697677732,0.0118650235235691,135.21059588584,0.0139578832313418,1068.2455917034,0.110275730490685,2161.10774271691,0.223092645406723,609.545724473506,0.062923826277256,0,0,151.043343582015,0.0155923087149858,0,0,0,0,1011.13019697908,0.104379668831825,896.821387345227,0.0925794914364815,9687.04162693024,44609456.1484375
2012,"Both 5-9",31.759817120524,0.00158079818356782,0.914306163926185,4.55082445114385e-05,350.929348080437,0.0174669921398163,907.501096692409,0.0451695322990417,41.5274179088685,0.0020669661462307,0,0,424.694146787907,0.0211385264992714,1200.59643857092,0.0597579218447208,2422.3806942082,0.120570436120033,694.112632621776,0.0345484353601933,422.178762436759,0.0210133269429207,251.289220610985,0.0125075513496995,1642.59448073588,0.0817577242851257,3520.65073154766,0.175235211849213,5619.14350727759,0.279684603214264,19.4221075614776,0.000966706837061793,154.888123887055,0.00770932855084538,0,0,0,0,81.8978941110899,0.00407634722068906,2304.520776719,0.114704132080078,20091.0005152225,82683328.5703125
2012,"Both 10-14",14.4707057969181,0.000734292669221759,1.04854155731929,5.32065532752313e-05,254.74214034586,0.0129264798015356,431.664281875831,0.0219041090458632,127.070998411765,0.00644801324233413,0,0,303.09239240459,0.015379935503006,947.392778870192,0.0480739213526249,2963.10790791193,0.150358140468597,837.853509123378,0.0425155274569988,233.652286844423,0.0118563091382384,233.610771059613,0.0118542024865746,1804.73367257919,0.0915783047676086,3068.94695027412,0.1557287722826,5172.29268755605,0.26245966553688,56.7087312817704,0.00287759327329695,258.72908726643,0.0131287910044193,0,0,0,0,829.221823183388,0.0420775264501572,2168.66155612589,0.110045239329338,19707.0002241135,85227331.5234375
2012,"Male 15-19",2.31167466302858,0.000103308746474795,0,0,117.447188987757,0.0052487151697278,223.583362783975,0.00999194104224443,162.594064195988,0.00726632913574576,0,0,204.059912662677,0.00911943800747395,578.976099878377,0.0258744433522224,2492.94695630956,0.111409805715084,1599.6338962229,0.0714876428246498,196.070149049826,0.00876237545162439,212.85850352418,0.00951264705508947,1732.65451080298,0.0774323344230652,7263.00894788764,0.324583888053894,2538.87864110685,0.113462492823601,62.4092684702038,0.00278907036408782,588.377810120566,0.0262946058064699,19.0279009406122,0.000850356940645725,0,0,1164.96889909255,0.0520624630153179,3216.56134093648,0.143748134374619,22376.3692998886,48470764.7460938
2012,"Female 15-19_(4)",5.79679730222739,0.000670023611746728,0,0,70.7805122024115,0.00818117521703243,116.357613049482,0.0134492106735706,185.687718062782,0.0214627403765917,71.0846087854759,0.008216324262321,92.1731158063257,0.010653842240572,425.891756615341,0.0492267571389675,1481.71151550267,0.171263828873634,742.292435029273,0.0857979729771614,112.297370520971,0.0129799069836736,145.919400996289,0.0168661139905453,936.499385710156,0.10824541002512,1816.36256553752,0.209944516420364,546.23097944502,0.0631361827254295,0,0,147.738598111656,0.0170763861387968,0,0,0,0,901.792039598024,0.104233756661415,853.014564139426,0.0985958054661751,8651.63137626648,43173245.3203125
2013,"Both 5-9",16.7845084175128,0.000868718430865556,1.21918726960611,6.31016664556228e-05,352.68741069001,0.0182540975511074,830.635736149961,0.0429913438856602,38.9707258546992,0.00201701396144927,0,0,443.509701825531,0.0229548010975122,1138.29993570871,0.0589151680469513,2509.89762070808,0.129905164241791,681.673734948378,0.0352814942598343,415.135444061008,0.0214862301945686,223.960673577673,0.0115915676578879,1671.83961320485,0.0865296646952629,3411.94157987252,0.176592394709587,4953.78661086734,0.256393909454346,16.6290147980867,0.000860670523252338,143.324257046747,0.00741805601865053,0,0,0,0,68.842667139735,0.00356310070492327,2401.86071421103,0.124313481152058,19320.9995565414,83132452.7050781
2013,"Both 10-14",13.703675588063,0.000726600002963096,1.57566326137081,8.3545244706329e-05,257.220311957773,0.0136384051293135,430.260714095512,0.0228134002536535,114.506044865299,0.00607137056067586,0,0,314.140161951023,0.0166564248502254,960.146543611846,0.0509091503918171,2862.44862649097,0.151773527264595,856.006094796982,0.0453873872756958,259.47211203058,0.0137578006833792,185.32737909507,0.00982647854834795,1761.78153803621,0.0934136584401131,2983.11475851722,0.158171519637108,4749.87302062073,0.251849055290222,32.6656446630278,0.00173200666904449,200.26917915696,0.0106187267228961,0,0,0,0,749.499323783924,0.0397401563823223,2127.98788450374,0.112830750644207,18859.9993561506,84031370.765625
2013,"Male 15-19",2.68298133471096,0.000126298196846619,0,0,116.427869708585,0.00548070529475808,219.60767928771,0.0103377737104893,147.265990359417,0.006932373624295,0,0,192.484950762339,0.00906100310385227,552.476068930942,0.0260071624070406,2375.8500555961,0.111840352416039,1662.82825162403,0.0782756879925728,179.481226705454,0.00844886805862188,205.123971081421,0.0096559701487422,1638.4535224354,0.0771282762289047,6649.86637867209,0.313034653663635,2520.26134001089,0.118638344109058,68.8272706416361,0.00323996297083795,478.903687892314,0.0225438289344311,11.3196871373969,0.000532860984094441,0,0,1177.82269073544,0.0554446205496788,3043.54350189291,0.143271237611771,21243.2275495529,47757368.9257812
2013,"Female 15-19_(4)",4.85612778891175,0.000602140673436224,0,0,78.706128257032,0.00975924916565418,108.034312283856,0.0133958281949162,165.276369402522,0.0204936172813177,55.036160632339,0.00682426663115621,105.893794470682,0.0131304124370217,390.370818545372,0.0484044402837753,1431.56564706025,0.177508488297462,675.800232893436,0.0837965607643127,121.352393777511,0.0150472177192569,138.870941418863,0.0172194484621286,857.139198544639,0.106281876564026,1600.8769497737,0.198502421379089,521.360221776022,0.0646466091275215,4.34350288492469,0.000538577209226787,137.32539243965,0.0170278064906597,0,0,0,0,808.943463261038,0.100305795669556,859.021251092654,0.106515243649483,8064.77290630341,42417497.4628906
2014,"Both 5-9",12.2573633201406,0.000655473966617137,1.68809401099304,9.0272405941505e-05,381.474898034179,0.0203997269272804,771.680720673229,0.0412663482129574,30.3638504204199,0.00162373529747128,0,0,450.896166733998,0.024112094193697,1110.83935988272,0.0594031736254692,2691.84832018828,0.14394910633564,616.150846512938,0.0329492427408695,369.473055073634,0.0197579171508551,201.619460387498,0.0107817891985178,1742.99812060585,0.0932084545493126,3304.18964940687,0.176694631576538,4348.91457018555,0.232562273740768,61.0766206845486,0.00326612940989435,152.87580362874,0.00817517656832933,0,0,0,0,52.1673197950105,0.00278969621285796,2399.4866594226,0.128314793109894,18700.0002202988,83773925.875
2014,"Both 10-14",10.8098937947304,0.0005949308979325,1.47864370709387,8.13783044577576e-05,252.814019315843,0.0139138158410788,429.766704256735,0.0236525442451239,102.264223410734,0.00562819093465805,0,0,291.186607933729,0.0160256810486317,974.178133139263,0.0536146499216557,2880.30766026774,0.158519968390465,833.871742625105,0.0458927787840366,279.640046217505,0.0153902070596814,165.16423829546,0.0090899420902133,1721.77557625377,0.0947592556476593,2876.42504671256,0.158306285738945,4396.01609424439,0.241938158869743,46.2837183348986,0.0025472603738308,148.136344772557,0.00815279874950647,0,0,0,0,689.449551601492,0.0379443913698196,2070.43170134469,0.113947816193104,18169.9989566803,83126008.8535156
2014,"Male 15-19",2.16139068845816,0.000106430015875958,0,0,122.305630976517,0.00602250685915351,220.063824522072,0.0108362622559071,133.518913982357,0.00657466519623995,0,0,194.741921773309,0.00958937499672174,542.335585387541,0.0267053917050362,2384.24197958613,0.117403537034988,1734.22991716633,0.0853959992527962,161.892075419944,0.00797180086374283,193.691680378562,0.00953765958547592,1602.91488545311,0.0789298564195633,6100.58548877968,0.30040168762207,2501.52675917009,0.12317880988121,26.7643392019833,0.00131791492458433,372.768495875761,0.0183556620031595,14.5682327468241,0.000717360933776945,0,0,1145.36520899467,0.0563994459807873,2854.41664361603,0.140555620193481,20308.0932636261,47219427.4121094
2014,"Female 15-19_(4)",5.63014191126827,0.00073472666554153,0,0,83.4886736146737,0.0108951702713966,114.244721716252,0.0149087971076369,123.842022577577,0.0161612331867218,38.6184322587058,0.00503965839743614,116.537459458501,0.0152079965919256,371.424099448612,0.0484703928232193,1389.9895144132,0.181391939520836,652.122346299717,0.0851011723279953,133.337647756941,0.0174004007130861,122.184852408038,0.0159449744969606,808.678032472682,0.105531498789787,1480.97868040732,0.193265914916992,499.570942083663,0.0651933997869492,2.00025690601617,0.000261031091213226,111.357894541503,0.0145320696756244,0,0,0,0,768.071875244334,0.100232444703579,840.829157712283,0.109727181494236,7662.90673160553,41837732.6386719
2015,"Both 5-9",11.9900841399867,0.000660501536913216,2.33285942590802,0.000128510961076245,392.217262377813,0.02160619571805,723.749705022633,0.0398694276809692,34.3009224094744,0.00188954570330679,0,0,474.222175372217,0.0261236261576414,1097.14072220584,0.0604385361075401,2870.27721341753,0.158115863800049,568.83100427312,0.0313353724777699,318.775085174668,0.017560463398695,173.952048098678,0.00958255119621754,1841.12794258255,0.101422794163227,3167.15127110754,0.174469858407974,3879.78853386243,0.213727131485939,13.2445821950385,0.000729608465917408,148.685805024945,0.00819070171564817,0,0,0,0,40.169043614679,0.00221280474215746,2395.04306083982,0.131936490535736,18152.999606967,84413416.0097656
2015,"Both 10-14",7.72192103815042,0.000439094786997885,1.38168027309886,7.85670563345775e-05,220.610293948323,0.0125446543097496,410.446859436719,0.0233394093811512,73.2322740777607,0.0041642370633781,0.457673095851933,2.60248543781927e-05,276.329292454329,0.0157130267471075,978.503347508453,0.0556410402059555,2889.51732678562,0.164307817816734,790.657131141032,0.0449594631791115,300.575146180485,0.017091728746891,160.479341788233,0.00912540312856436,1765.96619793323,0.100418865680695,2808.33629203537,0.159691587090492,4059.70005372617,0.230848401784897,6.53586731442302,0.000371651723980904,126.54782332863,0.00719594117254019,0,0,0,0,669.699577495908,0.0380814038217068,2039.3024982291,0.115961700677872,17586.0002596378,82638318.2119141
2015,"Male 15-19",1.59566334995063,8.2980994193349e-05,0,0,112.896323052704,0.00587106868624687,207.188481400281,0.0107746450230479,117.821961984423,0.00612722197547555,0,0,192.358152066648,0.0100034074857831,542.929132160444,0.028234526515007,2361.50133355293,0.122807689011097,1716.13603227888,0.0892460644245148,165.65349460672,0.00861465651541948,191.488257466834,0.00995816942304373,1604.6542774036,0.0834485590457916,5552.89937926364,0.288773387670517,2450.12807364082,0.127416640520096,11.0660068113527,0.000575477431993932,292.959114711557,0.015235067345202,1.9385498529115,0.000100812489108648,0,0,1117.50764237548,0.0581149496138096,2588.54070799985,0.134614661335945,19229.2628626823,46554379.3486328
2015,"Female 15-19_(4)",6.98486442297028,0.000934462819714099,0,0,76.0649783817697,0.0101762739941478,120.514614386763,0.0161229223012924,95.2875464511278,0.0127479452639818,27.2737624076026,0.00364879192784429,104.537314961589,0.0139854159206152,361.837808818062,0.0484080947935581,1380.07511860366,0.184631913900375,651.746729376294,0.0871932581067085,134.555282426836,0.0180013384670019,106.223176125746,0.0142109571024776,816.524101202099,0.10923782736063,1427.39275757941,0.190962255001068,490.565167084537,0.0656297504901886,7.76090603574965,0.00103828473947942,92.2895325249696,0.0123468590900302,0,0,0,0,754.934494978516,0.100998125970364,820.169308773175,0.109725497663021,7474.73765206337,41121100.171875
2016,"Both 5-9",12.6200317563427,0.000715989503078163,2.80285150385456,0.000159018003614619,403.698661050198,0.0229035876691341,703.08947303713,0.0398893356323242,39.0938816490522,0.00221796659752727,0,0,448.913461335136,0.0254688207060099,1101.66551543276,0.0625022947788239,3013.59108357031,0.170974180102348,565.198612005177,0.0320661850273609,319.942877533865,0.0181517563760281,165.83692412853,0.00940865278244019,1927.83467572685,0.109374478459358,2972.53659292639,0.168644979596138,3452.76881165898,0.19589065015316,41.0831849251691,0.00233082845807076,140.2485197567,0.00795691087841988,0,0,0,0,34.3048524814891,0.00194626406300813,2280.77065808343,0.129398077726364,17626.0010825396,85039159.1806641
2016,"Both 10-14",9.46827457234323,0.000553862191736698,1.17213926750356,6.85662016621791e-05,188.533032206461,0.011028547771275,394.36635280497,0.02306910417974,44.8792003635124,0.00262528215534985,1.05818487125257,6.19002530584112e-05,251.814327025045,0.0147302905097604,1007.59075668838,0.0589406676590443,2933.10956226874,0.171577036380768,739.02281927801,0.0432303473353386,319.132429038189,0.0186681728810072,151.141113093991,0.00884124636650085,1823.30770650909,0.106657363474369,2623.57323719149,0.153470203280449,3733.50921111897,0.218397721648216,52.0497699356568,0.00304473633877933,116.725498063781,0.00682804873213172,0,0,0,0,693.658017690929,0.040576659142971,2010.88998674166,0.117630295455456,17095.0007305145,82517613.8037109
2016,"Male 15-19",4.22810894383476,0.000232664955547079,0,0,92.9243379108844,0.00511345313861966,191.390359743123,0.0105318548157811,110.696818622333,0.00609143963083625,0,0,175.453812736034,0.00965489633381367,535.459192248355,0.0294653214514256,2323.21357417751,0.127842113375664,1611.63939747079,0.0886855125427246,176.282689127293,0.00970050785690546,171.63016659374,0.00944448821246624,1675.03159308262,0.0921738669276237,4926.35750031789,0.271088272333145,2333.2439685938,0.128394067287445,155.049186174707,0.00853206776082516,247.931796780994,0.0136432247236371,7.20177439762555,0.000396300223655999,0,0,1112.36115474193,0.0612111613154411,2322.42692436299,0.127798825502396,18172.5216584206,45883566.5693359
2016,"Female 15-19_(4)",8.41536192626574,0.00115778867620975,0.826043469595213,0.000113647372927517,67.1561405239344,0.0092393672093749,124.485846267334,0.0171268098056316,68.4690120187152,0.0094199925661087,21.4644284679972,0.00295308418571949,99.6936512252067,0.0137158902361989,352.40491380671,0.0484840013086796,1349.59937692722,0.185678392648697,666.296854515138,0.0916693732142448,133.297806976901,0.0183391626924276,96.3412511757634,0.0132546657696366,853.37024887579,0.117407001554966,1318.03733560201,0.18133607506752,467.888297781007,0.0643722489476204,19.9757769205063,0.00274827494286001,88.3072994204785,0.0121493516489863,0,0,0,0,754.651681176664,0.103825263679028,777.797048177962,0.10700961202383,7268.47834944725,40385131.2841797
2017,"Both 5-9",13.7168915258805,0.000800145324319601,2.08143577352918,0.000121416072943248,417.318039615066,0.0243433490395546,681.625378386245,0.0397611483931541,39.873932425616,0.00232595996931195,0,0,440.892714326084,0.0257185269147158,1106.82317526271,0.0645641461014748,3098.11164767125,0.180721670389175,588.190805095347,0.0343108437955379,334.272930041215,0.0194990914314985,162.361821691297,0.00947102718055248,1998.87969820521,0.116600342094898,2789.8287417274,0.162738651037216,3014.39792805535,0.17583841085434,101.80151478096,0.00593837210908532,130.416261971416,0.00760755175724626,0,0,0,0,36.3007411722581,0.00211752555333078,2186.10673109253,0.127521827816963,17143.0002887845,85643268.4018555
2017,"Both 10-14",8.26791817840256,0.000495055282954127,0.759623127234993,4.54836917924695e-05,175.096839306589,0.0104842130094767,363.036102543499,0.0217373874038458,35.3298400617363,0.00211543263867497,1.6608932951053,9.94487345451489e-05,252.335775773404,0.0151090221479535,1045.89062834942,0.0626244321465492,2959.51081084667,0.177205607295036,742.514668728739,0.0444592945277691,338.542039202575,0.0202707648277283,148.08006976575,0.00886653922498226,1957.59649345842,0.11721432954073,2461.65282137226,0.14739553630352,3342.67894567167,0.200148433446884,17.4575519169552,0.00104529981035739,111.619468140245,0.00668340036645532,0,0,0,0,758.017109730995,0.0453875288367271,1980.95265594126,0.118612818419933,16700.9997935295,82714038.8457031
2017,"Male 15-19",6.95150846366993,0.0004069724236615,0,0,80.5527656787035,0.00471591949462891,205.399641828161,0.0120250144973397,109.587676700603,0.00641575315967202,0,0,163.014310308885,0.00954358745366335,508.913502912045,0.0297940745949745,2295.16357328514,0.134369149804115,1538.02853516777,0.0900430753827095,193.209332409342,0.0113113392144442,190.168814207223,0.0111333336681128,1771.37766476214,0.103704378008842,4293.35449114555,0.251352190971375,2168.1702852347,0.126934394240379,15.2253672172748,0.000891361152753234,219.112326105322,0.0128278164193034,0,0,0,0,1183.45599443517,0.0692848116159439,2139.34457170258,0.125246807932854,17081.0307025909,45245050.1669922
2017,"Female 15-19_(4)",6.18613455012142,0.000858950486872345,1.58734318306537,0.000220404064748436,57.8211855064988,0.00802852492779493,121.064020821891,0.0168098509311676,64.0783170013398,0.00889733340591192,21.3920490477333,0.00297030573710799,93.6385742018394,0.0130018023774028,354.815433284275,0.0492664501070976,1336.01689801291,0.18550717830658,673.190766936299,0.0934731587767601,132.305402022029,0.0183707270771265,95.3938624541622,0.0132455257698894,907.640710288532,0.126026749610901,1216.56865243722,0.168921679258347,455.421320548286,0.0632356703281403,63.1230754728828,0.00876469723880291,96.0771542310355,0.0133404014632106,0,0,0,0,767.491095594692,0.106566846370697,738.156822634675,0.10249375551939,7201.96873354912,39674872.8476562
2018,"Both 5-9",14.3383134904796,0.000862195680383593,1.65227971636753,9.93553694570437e-05,447.109687927057,0.0268857311457396,685.967112930108,0.0412487760186195,36.8893284790649,0.00221823994070292,0,0,418.65443134656,0.0251746512949467,1125.03427839891,0.0676508918404579,3117.70506949089,0.187474757432938,569.488983567093,0.034244678914547,352.435817982531,0.0211927741765976,165.614711118083,0.00995879247784615,2064.20342468334,0.12412528693676,2597.75491925372,0.156208962202072,2718.46458897846,0.163467511534691,38.2493436556043,0.00230002077296376,136.957430452326,0.00823556445538998,0,0,0,0,42.273795390831,0.00254202028736472,2097.20502855265,0.126109749078751,16629.9992179275,86164080.0415039
2018,"Both 10-14",7.9380675808134,0.000483969488414004,0.398899195668133,2.43201557168504e-05,179.013288254987,0.0109141133725643,360.27889568731,0.0219655465334654,42.1195799675224,0.00256795389577746,1.18555893425735,7.22813638276421e-05,246.557108992814,0.0150321368128061,1076.78325798971,0.0656495094299316,2976.38234149438,0.181464597582817,765.322432623087,0.0466603115200996,334.35365496978,0.0203849319368601,152.945007259819,0.00932477787137032,2056.35656326479,0.125372305512428,2291.88750319268,0.139732196927071,3026.16793478655,0.184499934315681,2.06088284516852,0.000125648264656775,116.044350501981,0.00707501219585538,0,0,0,0,820.086145308558,0.0499991551041603,1946.11864137596,0.118651300668716,16402.0000658035,83144857.2919922
2018,"Male 15-19",10.6191922702643,0.000659412005916238,0,0,76.5384629022464,0.0047527514398098,225.351818366254,0.0139935025945306,110.335081207834,0.00685139466077089,0,0,149.301541954493,0.00927106570452452,485.286167796556,0.0301344506442547,2220.43521751599,0.137880697846413,1466.9145250816,0.0910898894071579,195.776415911163,0.0121569810435176,178.188923916049,0.0110648637637496,1813.16212078587,0.112590566277504,3707.55847358856,0.230225473642349,2003.25675085608,0.124394729733467,31.5112643635254,0.00195673131383955,186.597804981737,0.0115870237350464,9.52830731146908,0.000591672142036259,0,0,1245.99302536309,0.0773714929819107,1987.6774976037,0.12342731654644,16104.0323424339,44682602.2353516
2018,"Female 15-19_(4)",3.35349254953746,0.000468694284791127,2.78131003478098,0.000388724321965128,56.0956484591171,0.00784009788185358,123.517695638084,0.0172632075846195,66.3572465810899,0.00927428994327784,24.8021594911382,0.00346642499789596,98.786073505851,0.0138066411018372,368.551719711674,0.0515099056065083,1349.55064340015,0.188617289066315,683.622694253575,0.0955451801419258,138.004471896258,0.0192879233509302,96.6845459856964,0.0135129252448678,950.200082489384,0.132802844047546,1114.10322313484,0.155710443854332,446.404999847591,0.0623909160494804,7.65060469001379,0.00106927170418203,95.5219639694099,0.0133504392579198,0,0,0,0,780.881847673565,0.109138414263725,748.097658525665,0.104556396603584,7154.96787214279,39029876.7412109
2019,"Both 5-9",14.7532677809081,0.000912554445676506,1.55993600091361,9.64888968155719e-05,446.113044552487,0.0275940522551537,655.387212900573,0.0405385792255402,28.707147545727,0.00177566322963685,0,0,415.59571937092,0.0257064215838909,1126.74515064065,0.0696941390633583,3098.70626578741,0.191668599843979,547.739814157064,0.0338801145553589,356.267594492967,0.0220367163419724,154.944308157244,0.00958398636430502,2086.11890711056,0.129035621881485,2466.68101638434,0.152575060725212,2502.70891020249,0.154803544282913,31.0988390984684,0.00192359986249357,143.292310540828,0.00886325910687447,0,0,0,0,41.4780474775939,0.00256559951230884,2049.10281247501,0.126746013760567,16167.0000631809,86544801.5966797
2019,"Both 10-14",6.23517154103798,0.000387013307772577,0,0,189.807589996782,0.0117812417447567,359.209217921009,0.0222958978265524,63.3273667599638,0.00393069116398692,0.694543726941554,4.31099069828633e-05,237.243222576422,0.014725542627275,1103.94222297759,0.0685210227966309,2939.32424029169,0.18244206905365,774.620154848788,0.0480802021920681,329.965222660006,0.0204807408154011,154.877880010746,0.00961317587643862,2142.82356736998,0.133003756403923,2177.60216665044,0.135162442922592,2783.90267083437,0.17279514670372,25.4370494212567,0.00157886219676584,113.052211744353,0.00701708206906915,0,0,0,0,861.482927726029,0.0534717217087746,1847.45334845936,0.114670306444168,16111.0003604889,83692143.6660156
2019,"Male 15-19",10.3262546318392,0.000677953124977648,0,0,83.8788764217847,0.00550692854449153,269.831199787982,0.0177153199911118,109.576538772109,0.0071940659545362,0,0,145.513922701061,0.00955347530543804,447.42944583649,0.0293752383440733,2140.75073069891,0.140547439455986,1416.15799182299,0.0929755046963692,191.853891426021,0.0125958491116762,180.725216985106,0.0118652144446969,1805.78218781429,0.118555635213852,3244.88827510103,0.213037759065628,1845.86200143644,0.121187008917332,29.2144992598212,0.00191802950575948,158.833767748698,0.0104279676452279,0,0,0,0,1277.72587419225,0.0838869735598564,1873.1661666496,0.122979618608952,15231.5171232224,44286172.3447266
2019,"Female 15-19_(4)",0.944833380228789,0.000133366585941985,2.59076215498476,0.000365695275831968,52.4401883762714,0.00740211876109242,119.946263403485,0.016930840909481,72.6482352057909,0.0102545563131571,26.0849766359988,0.00368198705837131,94.1674014663892,0.0132920630276203,375.222572181155,0.0529639981687069,1363.63119060291,0.192481383681297,663.62354556632,0.0936728194355965,138.716741292717,0.0195803605020046,100.057045502153,0.0141234071925282,945.388021161751,0.133444875478745,1027.0757896777,0.144975394010544,449.599797415022,0.063462607562542,8.60732209180095,0.0012149540707469,96.9465525241111,0.013684350065887,0,0,0,0,805.466311386502,0.113694429397583,741.32615866552,0.104640819132328,7084.48352003098,38535390.0888672
