"ISO3","Year","AgeLow","AgeUp","Sex","Deaths1","Rate1","Deaths2","Rate2"
"EGY",2015,15,19,"M",4322,4.70159514185051,4322,4.70159514185051
"EGY",2016,15,19,"M",4320,4.65368314029741,4320,4.65368314029741
"EGY",2017,15,19,"M",4429,4.7121631445394,4429,4.7121631445394
"EGY",2018,15,19,"M",4588,4.82577738809181,4588,4.82577738809181
"EGY",2019,15,19,"M",4761,4.95407314783983,4761,4.95407314783983
"EGY",2020,15,19,"M",4921,5.05752633223034,4921,5.05752633223034
"EGY",2021,15,19,"M",5026,5.08891670972901,5026,5.08891670972901
"ERI",2000,15,19,"M",374,14.647865823405,374,14.647865823405
"ERI",2001,15,19,"M",377,14.3915715383491,377,14.3915715383491
"ERI",2002,15,19,"M",389,14.0878204350334,389,14.0878204350334
"ERI",2003,15,19,"M",396,13.8937145031027,396,13.8937145031027
"ERI",2004,15,19,"M",409,13.5922898875843,409,13.5922898875843
"ERI",2005,15,19,"M",412,13.4319582929419,412,13.4319582929419
"ERI",2006,15,19,"M",412,13.1868938554751,412,13.1868938554751
"ERI",2007,15,19,"M",407,12.933142219798,407,12.933142219798
"ERI",2008,15,19,"M",410,12.7243737226105,410,12.7243737226105
"ERI",2009,15,19,"M",418,12.5374161268159,418,12.5374161268159
"ERI",2010,15,19,"M",422,12.350595630968,422,12.350595630968
"ERI",2011,15,19,"M",431,12.1593457602779,431,12.1593457602779
"ERI",2012,15,19,"M",442,11.9992292816511,442,11.9992292816511
"ERI",2013,15,19,"M",449,11.8557327926919,449,11.8557327926919
"ERI",2014,15,19,"M",450,11.6183872313504,450,11.6183872313504
"ERI",2015,15,19,"M",446,11.4291385412801,446,11.4291385412801
"ERI",2016,15,19,"M",440,11.2528632539982,440,11.2528632539982
"ERI",2017,15,19,"M",435,11.0667027365374,435,11.0667027365374
"ERI",2018,15,19,"M",434,10.8858287061833,434,10.8858287061833
"ERI",2019,15,19,"M",440,10.6922822025223,440,10.6922822025223
"ERI",2020,15,19,"M",446,10.4975071799648,446,10.4975071799648
"ERI",2021,15,19,"M",455,10.3200186505031,455,10.3200186505031
"ESP",2000,15,19,"M",855,3.16228595876229,855,3.16228595876229
"ESP",2001,15,19,"M",798,3.0926253196723,798,3.0926253196723
"ESP",2002,15,19,"M",744,3.00833731452226,744,3.00833731452226
"ESP",2003,15,19,"M",709,2.92247663793995,709,2.92247663793995
"ESP",2004,15,19,"M",678,2.83474244838533,678,2.83474244838533
"ESP",2005,15,19,"M",647,2.73939336787691,647,2.73939336787691
"ESP",2006,15,19,"M",605,2.57584937403987,605,2.57584937403987
"ESP",2007,15,19,"M",557,2.36910194042409,557,2.36910194042409
"ESP",2008,15,19,"M",497,2.10355529696659,497,2.10355529696659
"ESP",2009,15,19,"M",435,1.85399635859338,435,1.85399635859338
"ESP",2010,15,19,"M",375,1.62493792550417,375,1.62493792550417
"ESP",2011,15,19,"M",321,1.40887281693387,321,1.40887281693387
"ESP",2012,15,19,"M",288,1.28089421170771,288,1.28089421170771
"ESP",2013,15,19,"M",268,1.20806692601957,268,1.20806692601957
"ESP",2014,15,19,"M",257,1.16376716936919,257,1.16376716936919
"ESP",2015,15,19,"M",258,1.15724315572236,258,1.15724315572236
"ESP",2016,15,19,"M",258,1.13710007181439,258,1.13710007181439
"ESP",2017,15,19,"M",259,1.12529893792223,259,1.12529893792223
"ESP",2018,15,19,"M",260,1.10232728630484,260,1.10232728630484
"ESP",2019,15,19,"M",260,1.07109263431542,260,1.07109263431542
"ESP",2020,15,19,"M",252,1.01286061661878,252,1.01286061661878
"ESP",2021,15,19,"M",244,0.964326478790512,244,0.964326478790512
"EST",2000,15,19,"M",62,5.83263711839374,62,5.83263711839374
"EST",2001,15,19,"M",60,5.69546865232556,60,5.69546865232556
"EST",2002,15,19,"M",59,5.55509665686413,59,5.55509665686413
"EST",2003,15,19,"M",57,5.3719149581826,57,5.3719149581826
"EST",2004,15,19,"M",55,5.17731237909861,55,5.17731237909861
"EST",2005,15,19,"M",52,4.91351471393919,52,4.91351471393919
"EST",2006,15,19,"M",48,4.63254017826144,48,4.63254017826144
"EST",2007,15,19,"M",43,4.30697974079199,43,4.30697974079199
"EST",2008,15,19,"M",37,3.96182486572097,37,3.96182486572097
"EST",2009,15,19,"M",31,3.64255658443776,31,3.64255658443776
"EST",2010,15,19,"M",27,3.35295134831854,27,3.35295134831854
"EST",2011,15,19,"M",23,3.10473403403312,23,3.10473403403312
"EST",2012,15,19,"M",20,2.92627947853202,20,2.92627947853202
"EST",2013,15,19,"M",18,2.78692477688722,18,2.78692477688722
"EST",2014,15,19,"M",17,2.67272475566064,17,2.67272475566064
"EST",2015,15,19,"M",16,2.56160733051986,16,2.56160733051986
"EST",2016,15,19,"M",15,2.44885557110596,15,2.44885557110596
"EST",2017,15,19,"M",14,2.35329993045697,14,2.35329993045697
"EST",2018,15,19,"M",14,2.25496008945672,14,2.25496008945672
"EST",2019,15,19,"M",14,2.14675399656068,14,2.14675399656068
"EST",2020,15,19,"M",14,2.04964982460139,14,2.04964982460139
"EST",2021,15,19,"M",14,1.96103926812805,14,1.96103926812805
"ETH",2000,15,19,"M",14555,20.885671328473,14555,20.885671328473
"ETH",2001,15,19,"M",14518,20.0703639986629,14518,20.0703639986629
"ETH",2002,15,19,"M",14752,19.4782819314023,14752,19.4782819314023
"ETH",2003,15,19,"M",15029,18.8748785668298,15029,18.8748785668298
"ETH",2004,15,19,"M",15397,18.441555389238,15397,18.441555389238
"ETH",2005,15,19,"M",15568,17.8877146027004,15568,17.8877146027004
"ETH",2006,15,19,"M",15565,17.2243835668558,15565,17.2243835668558
"ETH",2007,15,19,"M",15505,16.5965133004504,15505,16.5965133004504
"ETH",2008,15,19,"M",15246,15.822051121216,15246,15.822051121216
"ETH",2009,15,19,"M",14972,15.0535827684284,14972,15.0535827684284
"ETH",2010,15,19,"M",14773,14.390103657243,14773,14.390103657243
"ETH",2011,15,19,"M",14546,13.7415618103984,14546,13.7415618103984
"ETH",2012,15,19,"M",14274,13.0701352645217,14274,13.0701352645217
"ETH",2013,15,19,"M",14055,12.4812876497205,14055,12.4812876497205
"ETH",2014,15,19,"M",13938,12.0276574230153,13938,12.0276574230153
"ETH",2015,15,19,"M",13795,11.5788236131901,13795,11.5788236131901
"ETH",2016,15,19,"M",13692,11.1981097718668,13692,11.1981097718668
"ETH",2017,15,19,"M",13639,10.8727046075784,13639,10.8727046075784
"ETH",2018,15,19,"M",13589,10.5749583831421,13589,10.5749583831421
"ETH",2019,15,19,"M",13533,10.2982744799639,13533,10.2982744799639
"ETH",2020,15,19,"M",13535,10.0791959290721,13535,10.0791959290721
"ETH",2021,15,19,"M",13514,9.8534791579665,13514,9.8534791579665
"FIN",2000,15,19,"M",116,3.41063313092991,116,3.41063313092991
"FIN",2001,15,19,"M",114,3.37425950235196,114,3.37425950235196
"FIN",2002,15,19,"M",110,3.29176048784366,110,3.29176048784366
"FIN",2003,15,19,"M",105,3.19891644458079,105,3.19891644458079
"FIN",2004,15,19,"M",101,3.10386279374469,101,3.10386279374469
"FIN",2005,15,19,"M",100,3.06138514360023,100,3.06138514360023
"FIN",2006,15,19,"M",102,3.08300419728677,102,3.08300419728677
"FIN",2007,15,19,"M",103,3.06913906162017,103,3.06913906162017
"FIN",2008,15,19,"M",103,3.02084084259208,103,3.02084084259208
"FIN",2009,15,19,"M",99,2.91723782095512,99,2.91723782095512
"FIN",2010,15,19,"M",94,2.76034470445903,94,2.76034470445903
"FIN",2011,15,19,"M",86,2.55736245794336,86,2.55736245794336
"FIN",2012,15,19,"M",77,2.33394042768859,77,2.33394042768859
"FIN",2013,15,19,"M",69,2.1521428923015,69,2.1521428923015
"FIN",2014,15,19,"M",64,2.0433201138404,64,2.0433201138404
"FIN",2015,15,19,"M",62,2.0014784548626,62,2.0014784548626
"FIN",2016,15,19,"M",63,2.06430565915764,63,2.06430565915764
"FIN",2017,15,19,"M",66,2.18568628992409,66,2.18568628992409
"FIN",2018,15,19,"M",70,2.3171659862812,70,2.3171659862812
"FIN",2019,15,19,"M",74,2.40828923790548,74,2.40828923790548
"FIN",2020,15,19,"M",75,2.46253027130696,75,2.46253027130696
"FIN",2021,15,19,"M",76,2.45130374133536,76,2.45130374133536
"FJI",2000,15,19,"M",63,6.69729111145623,63,6.69729111145623
"FJI",2001,15,19,"M",62,6.57387613331879,62,6.57387613331879
"FJI",2002,15,19,"M",61,6.47588366174169,61,6.47588366174169
"FJI",2003,15,19,"M",60,6.44626806055789,60,6.44626806055789
"FJI",2004,15,19,"M",59,6.38186563495843,59,6.38186563495843
"FJI",2005,15,19,"M",58,6.2752255366722,58,6.2752255366722
"FJI",2006,15,19,"M",56,6.16412010850026,56,6.16412010850026
"FJI",2007,15,19,"M",55,5.99379260586385,55,5.99379260586385
"FJI",2008,15,19,"M",53,5.78087882857414,53,5.78087882857414
"FJI",2009,15,19,"M",51,5.62627737795288,51,5.62627737795288
"FJI",2010,15,19,"M",49,5.46828209495428,49,5.46828209495428
"FJI",2011,15,19,"M",47,5.32854497785245,47,5.32854497785245
"FJI",2012,15,19,"M",45,5.20957958306659,45,5.20957958306659
"FJI",2013,15,19,"M",43,5.10317791573572,43,5.10317791573572
"FJI",2014,15,19,"M",42,5.02523044795532,42,5.02523044795532
"FJI",2015,15,19,"M",40,4.9461710869967,40,4.9461710869967
"FJI",2016,15,19,"M",39,4.8613738274743,39,4.8613738274743
"FJI",2017,15,19,"M",39,4.79021139219089,39,4.79021139219089
"FJI",2018,15,19,"M",38,4.76925916733996,38,4.76925916733996
"FJI",2019,15,19,"M",38,4.74285783398528,38,4.74285783398528
"FJI",2020,15,19,"M",37,4.68349829018391,37,4.68349829018391
"FJI",2021,15,19,"M",37,4.59838636924333,37,4.59838636924333
"FRA",2000,15,19,"M",1236,3.10885895837186,1236,3.10885895837186
"FRA",2001,15,19,"M",1171,2.9703106868801,1171,2.9703106868801
"FRA",2002,15,19,"M",1103,2.81015593746092,1103,2.81015593746092
"FRA",2003,15,19,"M",1042,2.64672937126917,1042,2.64672937126917
"FRA",2004,15,19,"M",968,2.44016837805851,968,2.44016837805851
"FRA",2005,15,19,"M",918,2.2991618355835,918,2.2991618355835
"FRA",2006,15,19,"M",876,2.1883623905854,876,2.1883623905854
"FRA",2007,15,19,"M",846,2.11294191227627,846,2.11294191227627
"FRA",2008,15,19,"M",813,2.04581610695136,813,2.04581610695136
"FRA",2009,15,19,"M",775,1.97482508351611,775,1.97482508351611
"FRA",2010,15,19,"M",738,1.9041329413427,738,1.9041329413427
"FRA",2011,15,19,"M",684,1.78269328960245,684,1.78269328960245
"FRA",2012,15,19,"M",634,1.66278505439416,634,1.66278505439416
"FRA",2013,15,19,"M",597,1.56488499960118,597,1.56488499960118
"FRA",2014,15,19,"M",576,1.49525099988063,576,1.49525099988063
"FRA",2015,15,19,"M",568,1.45596908321478,568,1.45596908321478
