"iso3","year","cardio","colvio","congen","dia","digest","drown","endo","hiv","intvio","lri","mal","maternal","mea","mening","natdis","neo","othercd","otherinj","otherncd","rta","selfharm","tb","sex","age_lb","post_source","post_source2","igmedeaths","total","check"
"COL",2017,25.0870512260546,0,61.0119414402072,4.77238254584537,30.1493869121512,58.4777297727377,34.7096902527032,2.86342952750722,29.6442968466013,30.9826753040098,0,0,0,5.69656202568682,31.5482866155267,186.653475054035,51.1175730845432,62.2683637732247,159.825043353766,54.2534535516907,2.98419231565929,0.954476509169075,3,5,"Observed","Observed",833,833.000061035156,0.999999940395355
"COL",2017,46.7333881968538,0,44.2334972513426,8.40360111463427,26.2711858875011,58.4253616583791,29.2536735251434,2.081033981649,87.1110208272129,38.8368557096692,3.16128356649264,3.18114986350221,0,14.7261682476196,37.4899930787578,208.672056441501,42.0378718701809,58.3003558262766,190.454416025365,117.663160580819,113.681094162635,6.28283453896613,3,10,"Observed","Observed",1137,1137,1
"COL",2017,85.5212160330266,1.04942881007446,36.8966246321797,4.28118494292721,27.8277014382184,124.882032025605,11.7732589384541,10.7029616665095,1363.05783301592,50.303924806416,2.14059247146361,0,0,9.63266577618197,18.889718235936,181.950375963002,27.8277014382184,79.7989174760878,148.308376852423,534.344214320183,240.319197334349,7.49207330471836,1,15,"Observed","Observed",2967,2967.00024414062,0.999999940395355
"COL",2017,41.631010144949,0,21.7882367223501,2.23947323160246,23.5144678410143,7.9644349841401,24.6342042386532,6.71841925848275,111.795884601772,23.5144678410143,1.11973661580123,76.1420890018344,0,4.47894646320492,24.7996096685529,117.57234095037,29.1131515745074,21.4469174202532,148.210958465934,134.245973423123,110.470986619592,5.59868286084384,2,15,"Observed","Observed",937,937,1
"COL",2018,25.3866793308407,0,59.7426867559552,5.65527903474867,28.2055894248188,54.6773186847568,30.2091212458909,2.85026864474639,27.030722014606,33.782278355211,1.25616280036047,0,0,9.0951072126627,13.9761908631772,182.083401083946,62.1041946858168,58.1228663250804,154.827144309878,69.5587681531906,1.6172364403028,2.81900571216829,3,5,"Imputed","Imputed",823,823.000061035156,0.999999940395355
"COL",2018,49.6259287185967,0,45.2185553498566,4.43358320742846,25.4313981719315,55.1169729977846,33.8115434162319,2.6642796874512,97.6904571801424,39.9508097581565,2.06968888407573,3.49855032749474,0,11.8363122688606,17.3285133531317,197.589784860611,46.0009086504579,50.4588616080582,206.088617891073,124.43812508136,97.3408985137939,4.40620617941022,3,10,"Imputed","Imputed",1115,1115,1
"COL",2018,75.0281197950244,0.347805265846546,31.8021982442588,2.47965666349046,26.057211169973,107.328573055565,20.254568499513,11.2635559751652,1399.53938424587,44.7465808596462,1.43228578817798,0,0,6.28083341289312,15.1308101369068,186.842188611627,36.1364605370909,81.000454351306,157.324193790555,510.60326769948,229.99006472528,6.41170039307326,1,15,"Imputed","Imputed",2950,2949.99975585938,1.00000011920929
"COL",2018,44.8510684370995,0,23.62854424119,2.52804440353066,23.8181138336658,11.3519132733345,17.4080229103565,6.49605170637369,121.443947196007,23.6991797462106,1.42892724089324,78.055029720068,0,3.61742290575057,11.4627472534776,114.031067848206,26.3649986684322,23.7570366635919,150.683591663837,129.620854496956,109.474231481552,8.27919762954116,2,15,"Imputed","Imputed",932,931.999938964844,1.00000011920929
"COL",2019,25.1090607233346,0,59.0893645435572,5.59343515709043,27.8971443399787,54.0793893188238,29.878766335547,2.81909924279898,26.7351248115301,33.4128488227725,1.24242590460926,0,0,8.99564674496651,13.8233528099954,180.09220957756,61.4250479638577,57.487257823348,153.134016364813,68.7981011867523,1.59955098712817,2.78817818919197,3,5,"Imputed","Imputed",814,814.000061035156,0.999999940395355
"COL",2019,48.6467624120414,0,44.3263506703079,4.34610443562269,24.929612737149,54.0294632166624,33.1444098241627,2.61171094025485,95.7629324644804,39.1625426597893,2.02885197335854,3.42952063493431,0,11.602770681493,16.9866054663435,193.691152334213,45.093267403543,49.4632607512176,202.022295385599,121.98284368962,95.4202709197998,4.31926758214831,3,10,"Imputed","Imputed",1093,1092.99987792969,1.00000011920929
"COL",2019,74.3159884884953,0.344504063323257,31.5003468710929,2.45612093922682,25.8098884876817,106.309861175716,20.0623217476532,11.1566476472653,1386.25562059879,44.3218675497919,1.41869121120544,0,0,6.22121872287244,14.9871956678107,185.068771228194,35.7934704031795,80.231636479497,155.830947205424,505.756863802671,227.807108178735,6.35084357578307,1,15,"Imputed","Imputed",2922,2922,1
"COL",2019,44.3698337972164,0,23.3750190883875,2.50091946357861,23.5625546723604,11.2301116287708,17.2212415486574,6.42635158076882,120.140900552273,23.4448967017233,1.4135954035446,77.2175294011831,0,3.57860935525969,11.3397564031184,112.80755853653,26.082112416625,23.5021328367293,149.066814929247,128.230072796345,108.299615263939,8.19036503694952,2,15,"Imputed","Imputed",922,922.000061035156,0.999999940395355
"CRI",2000,3.47151658439239,0,10.7109848648426,4.67777448686051,4.68199678956804,5.92553498436618,5.4218100909142,0,0,1.06363487959196,0,0,0,0,0,14.0332985131711,7.89657033209152,3.53280749233958,13.2598482897037,18.3242236623787,0,0,3,5,"Observed","Observed",93,93.0000076293945,0.999999940395355
"CRI",2000,2.96648512764495,0,2.96458470168901,0,2.96097817969658,17.1484180343052,3.93364236006,0.980540003686197,4.10783661684991,0,0,0,0,1.04423405158043,0.992022349001404,16.7840035158174,2.99609445570782,3.07271554506534,24.6568586423456,24.3803782811425,2.01120542643445,0,3,10,"Observed","Observed",111,111,1
"CRI",2000,4.48394683375955,0,2.2412267010659,0,0.966961652971804,11.4546292424202,4.8348080329597,0.966961652971804,19.6918786466122,0,0,0,0,3.05356306582689,1.91069704294205,21.2731549739838,0.966961652971804,5.75023060292006,16.5004047453403,45.7453926205635,25.1922238171101,0.966961652971804,1,15,"Observed","Observed",166,166.000015258789,0.99999988079071
"CRI",2000,4.53133013153874,0,0.904947492226733,0,4.53927477024574,2.802517803377,2.7148424766802,0,6.71129263440281,0.913699459516662,0,0.904955960661827,0,0,0,11.7643173989475,2.7483847694174,1.86834520225133,12.6771339453942,14.2480947146478,4.67086300562833,0,2,15,"Observed","Observed",72,72,1
"CRI",2001,3.05225158502214,0,6.08974787543557,3.0449459552261,1.01332857407043,6.77464382892589,4.06797876072983,0,1.08537122507918,3.08392827756523,0,0,0,1.01827165374376,0,16.2866225807748,4.10528188907078,6.25004745105764,13.2123770048961,20.9152034165365,0,0,3,5,"Observed","Observed",90,90,1
"CRI",2001,2.08938054740429,0,6.23909220099449,2.0796974003315,2.8973225876689,14.7046771645546,2.8973225876689,0,1.09198126010597,0,0,0,0,0.965774161741138,0,21.2949754297733,0.989918513223529,7.47054100036621,21.7627480626106,19.9738220870495,5.54274648427963,0,3,10,"Observed","Observed",110,110,1
"CRI",2001,4.4393481053412,0,4.42244096659124,0,0,18.7121740356088,0,0,19.876297712326,0,0,0,0,2.21122048329562,1.10453808959574,21.1181656718254,0,14.4085577204823,21.0065940469503,47.0504522323608,12.650209069252,0,1,15,"Observed","Observed",167,166.999984741211,1.00000011920929
"CRI",2001,7.30050777144569,0,1.36433516412172,0,2.90340389029564,1.00961765959303,2.90340389029564,0,4.93387815547728,0,0,1.93560259353043,0,0,0,15.4848207482434,4.91159128832979,1.90045677099865,18.4466717913929,3.0007212173663,5.90499068131725,0,2,15,"Observed","Observed",72,72,1
"CRI",2002,1.9425782078643,0,3.91369944953404,1.93218260706606,1.90999226406264,10.1192031275228,4.81936134616344,0,0,0,0,0,0,0,0,13.5397439993022,2.99820421619487,1.93218260706606,24.173769598444,17.8090905186511,0,1.90999226406264,3,5,"Observed","Observed",87,87,1
"CRI",2002,6.59270158101233,0,5.0056443394203,0,3.33456606544968,16.0336192001355,7.2714969797057,0,1.84297520485774,0,0,0,0,1.66112698931972,0,16.6501759091567,3.37338264896818,5.42343949038781,26.2290474153984,11.0240863734091,4.55773734435936,0,3,10,"Observed","Observed",109,109.000007629395,0.999999940395355
"CRI",2002,5.75315565710018,0,5.7262604410883,0,3.45211680300817,16.7971706266394,1.14525208821766,0,13.0817525084393,0,0,0,0,0,0,13.771302067117,4.73717909217305,7.39569872460142,19.4692854997002,45.6391447321734,30.866680761972,1.16499781387659,1,15,"Observed","Observed",169,168.999984741211,1.00000011920929
"CRI",2002,3.37417742615347,0,1.68623198843769,0,2.52934798265653,2.51009870260211,3.37246397687537,0,3.34679827013614,0.843115994218843,0,2.52934798265653,0,0,0,10.1167378293866,0.843115994218843,0.836699567534036,18.5485513200246,8.6060526946358,12.0141476363862,0.843115994218843,2,15,"Observed","Observed",72,72.0000076293945,0.99999988079071
"CRI",2003,2.92860612273216,0,11.0599231123924,6.61359804868698,0,7.44441229104996,3.65524345636368,0.901057083159685,3.84619554877281,3.76136800646782,0,0,0,0,0.952090043574572,12.9719887375832,0.952090121805668,2.75419208407402,13.9683312177658,12.1909056901932,0,0,3,5,"Observed","Observed",84,84,1
"CRI",2003,2.12411017837538,0,8.78259532239269,0,2.31487991763615,15.6230699958148,2.12411017837538,0,3.30170523829618,1.16264207906345,0,0,0,1.06205508918769,0,13.412355157665,1.15745168691367,6.51007830128967,28.4804065950011,16.587569649154,4.35696779529954,0,3,10,"Observed","Observed",107,106.999992370605,1.00000011920929
"CRI",2003,4.40770402743736,0,2.62796629207602,0,2.62796629207602,20.3722519842416,1.75197752805068,0.875988764025339,21.2593626697238,0,0,0,0,0,0,13.1398314603801,1.75197752805068,10.5708743416064,27.1620927786386,46.5142973733423,15.9377060234217,0,1,15,"Observed","Observed",169,169,1
"CRI",2003,2.77314729902159,0,1.8487648660144,0,1.85522896825236,1.91727160313204,2.77314729902159,0.924382433007198,3.76482423887745,0,0,2.77314729902159,0,0,0,13.865736495108,3.69752973202879,1.83012289389876,12.0169716290936,8.31874042681255,14.6409831511901,0,2,15,"Observed","Observed",73,73,1
"CRI",2004,0.9889608381407,0,4.87619202060371,3.88723118246301,1.90930950618161,9.4321477462403,3.75000684226342,0,1.0315631258168,1.90930950618161,0,0,0,0,0,12.7192665556295,0.9889608381407,13.1971661909636,13.3704269140012,12.9394593009808,0,0,3,5,"Observed","Observed",81,81,1
"CRI",2004,3.99490283073912,0,8.78115464057251,0,0,9.20136239481086,2.96655187611284,0,3.96870086041116,0.969100518506171,0,0,0,0,0,25.9661858735112,1.99745147313245,3.14914420320528,21.8409573126264,16.6918074670994,5.47268103816207,0,3,10,"Observed","Observed",105,105,1
"CRI",2004,3.80411637996525,0,0.950853660736563,0.950853604061268,2.85256098220969,14.5017296820598,0.950853660736563,0,20.2046354354532,3.80341441624507,0,0,0,0,0.957830293815063,17.1153658932581,1.90170720812254,20.2244847570653,23.0301385221716,31.670620955141,25.0808373732784,0,1,15,"Observed","Observed",168,168,1
"CRI",2004,5.0208055973053,0,2.00832223892212,0,1.00416111946106,3.20418807864189,4.01664447784424,0,5.35684669017792,1.00416111946106,0,4.01664447784424,0,0,0,11.0457723140717,0,2.02369773387909,12.0499334335327,11.1303369998932,10.1184886693954,0,2,15,"Observed","Observed",72,72.0000076293945,0.99999988079071
"CRI",2005,2.6954515054822,0,5.42331057786942,0,1.84788931533694,9.16889074444771,0,0,0.883811999112368,2.66412196308374,0,0,0,0,0,22.4966245293617,3.65564589947462,6.38688316941261,8.9986500442028,13.7787199616432,0,0,3,5,"Observed","Observed",78,78,1
"CRI",2005,6.93870998556416,0,1.01744714612922,1.00226136782879,0.988706892393914,17.0377832461034,3.9819365204454,1.00226136782879,1.18334859773988,2.00071342940816,0,0,0,0,0,16.9300074496104,3.96840043164574,3.56146267116603,18.9074212343982,20.1343486713035,4.34519383190386,0,3,10,"Observed","Observed",103,103,1
"CRI",2005,9.37284826714537,0,3.60036390032687,0,2.17167204440533,18.4974650006793,2.17167204440533,0,20.9802177615224,2.18206281973742,0,0,0,0,0,24.9742285106613,1.08583602220267,4.66012165932062,16.3490706789055,46.629026355879,16.3254132131351,0,1,15,"Observed","Observed",169,168.999984741211,1.00000011920929
"CRI",2005,2.90954661369324,0,3.87115877866745,0,1.93557938933372,3.94339737296104,0.967789694666862,0.967792108654976,7.55817800760269,0.972631148993969,0,5.80675238370895,0,0,0,12.5812661647797,0.967792108654976,0.944772250950336,8.71010738611221,10.392494559288,8.5029501914978,0.967792108654976,2,15,"Observed","Observed",72,71.9999923706055,1.00000011920929
"CRI",2006,1.54200775443563,0,5.41790629231822,1.50000429624248,2.29213247985993,9.20942986898006,6.12413195541142,0,1.50000420683526,0.800633117729686,0,0,0,0,0,10.8775708882235,1.54188517713257,5.45941935189191,13.0518555011451,14.8884517703403,0.794567378262215,0,3,5,"Observed","Observed",75,75.0000076293945,0.99999988079071
"CRI",2006,2.93117130220052,0,6.71943603274368,0.928938746023619,2.93117130220052,11.4953059540347,4.8591762608386,0,1.93454553254052,0,0,0,0,0.928938746023619,0,15.4409717359107,1.00104983521168,8.61356944275897,20.3114632542753,12.4393434546749,9.46386891281653,1.00104983521168,3,10,"Observed","Observed",101,101.000007629395,0.999999940395355
"CRI",2006,9.60859492526862,0,3.20286497508954,0,1.06762165836318,16.8289444430409,4.27048663345272,0,20.123635439185,2.15883716552997,0,0,0,0,0,20.2848115089004,1.06762165836318,11.5698993045906,26.6905414590795,32.7849066217832,24.2736130864877,1.06762165836318,1,15,"Observed","Observed",175,175.000015258789,0.999999940395355
"CRI",2006,5.10681957505614,0,1.02136391501123,0,3.06409156239958,3.21385626279606,1.01904744496458,0,2.14257096957122,0,0,1.02101368204705,0,0,0,16.339506170133,2.04202736409409,2.14257084186404,15.3632250240977,11.8823407938377,9.6415693630705,0,2,15,"Observed","Observed",74,74.0000076293945,0.99999988079071
"CRI",2007,4.94618490356381,0,7.39417966175905,1.22399737909762,1.22399737909762,4.68338868392105,2.44799475819524,0,0,1.24072917482206,0,0,0,0,0,19.6843488399086,3.72218752446619,3.51779194868509,11.086524680678,10.8286766405181,0,0,3,5,"Observed","Observed",72,72,1
"CRI",2007,5.93941616954495,0,8.14032687548606,0,2.34600141615789,14.4362736295191,6.89664838285666,0,1.23658945348008,0,0,0,0,1.24367856675843,0,14.2173636954032,2.20464569879892,5.91995930342516,17.3829768968877,15.6972053950755,2.33891230287954,0,3,10,"Observed","Observed",98,98,1
"CRI",2007,5.08934621326625,0,5.07848457992077,0,4.06278773210943,13.3225328028202,5.07848457992077,0,26.6450656056404,0,0,0,0,2.03139386605471,0,17.2668481171131,1.01569693302736,5.14243306405842,23.361028522253,57.5023438632488,15.3721524998546,2.03139386605471,1,15,"Observed","Observed",183,182.999984741211,1.00000011920929
"CRI",2007,5.13333353731368,0,3.85000015298526,0,1.28333338432842,0,2.56666676865684,0,3.85000015298526,0,0,2.56666676865684,0,0,0,11.5500004589558,0,2.56666676865684,19.2500007649263,15.400000611941,8.98333369029894,0,2,15,"Observed","Observed",77,77.0000076293945,0.99999988079071
"CRI",2008,1.9446704332797,0,7.55036330521146,0.93428214532196,3.8893408665594,4.40337600686567,2.87895257860166,0,1.1040348538953,1.9446704332797,0,0,0,1.01038828795774,0,14.3186567503725,1.01038828795774,4.24203360379703,11.6680225996782,11.1665360408364,0,0.93428214532196,3,5,"Observed","Observed",69,68.9999923706055,1.00000011920929
"CRI",2008,4.59790155752978,0,1.7676576123863,0,0.883828806193148,8.87625978861815,7.24938797610922,0,3.66994445351294,0,0,0.883828806193148,0,0,1.01551461165607,15.1244272951926,6.36555916991608,4.06205844662426,25.1170435789683,13.6034130883028,2.78317217921115,0,3,10,"Observed","Observed",96,96,1
"CRI",2008,4.1836336415188,0,2.67072246311653,1.15328475018582,3.45985425055747,23.2067645373786,3.45985425055747,0,31.0320388457394,2.30656950037165,0,0,0,0,1.10508402558946,23.0651491608131,0,5.52542012794728,16.2113389205627,50.833865177115,18.7864273152624,0,1,15,"Observed","Observed",187,187.000015258789,0.999999940395355
"CRI",2008,4.06835579331649,0,1.0162614518404,0,0,0.993098643191458,7.1138301628828,1.0162614518404,5.95859185914875,4.0650458073616,0,4.31911091288261,0,2.0325229036808,0,7.11382973886548,2.0325229036808,1.99174532349572,18.2927057091099,11.034429368794,6.95169050234021,0,2,15,"Observed","Observed",78,78,1
"CRI",2009,1.19171983221722,0,5.44951940646887,1.19171990324926,0,8.70362413721691,3.80270618918499,0,1.19496709644612,1.19171990324926,0,0,0,0,1.37251231048531,14.2580013297438,0,6.34004632910588,9.02467890312053,12.2787838469647,0,0,3,5,"Observed","Observed",66,66,1
"CRI",2009,4.72033863233405,0,6.71068493102098,1.06913775283948,3.35534246551049,6.39428760021683,2.28620471267101,0,3.20620746417208,1.21706695983152,0,0,0,1.21706695983152,5.33336541410537,11.135165149371,2.28620471267101,5.33747319746939,24.852393425397,9.59759307537126,4.28146890570134,0,3,10,"Observed","Observed",93,93.0000076293945,0.999999940395355
"CRI",2009,9.77474806085229,0,3.36539383605123,0,0,12.2760228663683,4.05988527461886,0,48.2121020257473,0,0,0,0,1.01497131865472,2.04600381106138,15.2487351670861,1.01497131865472,4.10337441600859,19.341968536377,46.0350877940655,16.5067430734634,0,1,15,"Observed","Observed",183,183,1
"CRI",2009,5.1590581536293,0,0.598831050097942,0,1.46153851598501,1.46153851598501,1.46153851598501,0,4.384615406394,0,0,1.46153851598501,0,0,4.384615406394,24.8461534976959,2.92307703197002,1.46153851598501,13.2421115040779,5.84615406394005,7.30769243836403,0,2,15,"Observed","Observed",76,76.0000076293945,0.99999988079071
"CRI",2010,3.45319223510948,0,5.25812758200115,0.902467673445837,0,4.51233836722918,3.45319223510948,0,0.850241520554548,4.30343375566403,0,0,0,0,2.82856763291639,18.6384642250148,3.50541838800077,1.1280845918073,10.3595767053284,4.80689374527824,0,0,3,5,"Observed","Observed",64,64,1
"CRI",2010,5.62666957089765,0,4.70349401434014,0,0.952380967075046,2.9870129092452,5.5974641603801,0,5.56864732776913,1.87555652363255,0,0.923175556557503,0,0.952380967075046,1.88999731681648,15.0628632301977,1.84635111311501,2.9870129092452,24.2946185756705,9.75402045212336,4.978354848742,0,3,10,"Observed","Observed",90,90.0000076293945,0.999999940395355
"CRI",2010,9.13893254473805,0,3.65557301789522,0,2.74167976342142,17.2609656825662,2.74167944118381,0.913893254473805,37.2473448961973,2.74167976342142,0,0,0,0.913893254473805,0,18.2778650894761,2.74167976342142,9.08471864461899,21.9334355294704,32.7049855738878,10.9016618579626,0,1,15,"Observed","Observed",173,172.999969482422,1.00000011920929
"CRI",2010,0,0,1.19033492441262,0,1.19033492441262,0,3.57100477323785,0,2.7289728801986,2.38066984882523,0,1.19033492441262,0,0,2.7289728801986,17.8550238661892,1.19033492441262,0,20.2356937150145,15.0093508410923,2.7289728801986,0,2,15,"Observed","Observed",72,72,1
"CRI",2011,2.94090786576271,0,12.4798668473959,1.01331114023924,1.01331102661788,5.58725964277983,3.75616835057735,0,1.93011661991477,0.914285812526941,0,0,0,0,0,9.4399338811636,2.02662228047848,4.67297405749559,9.63798408210278,5.58725964277983,0,0,3,5,"Observed","Observed",61,61.0000038146973,0.999999940395355
"CRI",2011,4.71577769517899,0,5.49972528219223,0,1.57119293510914,6.41781187057495,3.92853218317032,0,4.18801560997963,0.786146230995655,0,0,0,0,0.786146230995655,18.0736675262451,3.14128667116165,2.42275978624821,21.9967020750046,8.84057182073593,5.63166588544846,0,3,10,"Observed","Observed",88,88,1
"CRI",2011,9.15149834007025,0,6.10099889338017,0,1.01683312375098,13.912126109004,1.01683312375098,0,43.7238231897354,1.01683312375098,0,0,0,0,0.993723261170089,11.185164436698,1.01683312375098,4.96861638128757,14.2356644868851,31.7991443574429,21.8619115948677,0,1,15,"Observed","Observed",162,161.999984741211,1.00000011920929
"CRI",2011,2.75342480141756,0,0,0,0,3.67123306855675,0.917808267139188,0,7.3424661371135,0.917808267139188,0,2.75342480141756,0,0,0,13.7671240070878,0.917808267139188,2.75342480141756,13.7671240070878,11.0136992056702,6.42465786997431,0,2,15,"Observed","Observed",67,67,1
"CRI",2012,0.945812807881773,0,6.75474565234301,0,0,1.89162561576355,4.86312003657946,0,2.83743842364532,0,0,0,0,0,0,13.7776035405073,1.95865361434884,2.848197437857,13.6435473018566,9.53344117829951,0.945812807881773,0,3,5,"Observed","Observed",60,59.9999961853027,1.00000011920929
"CRI",2012,2.93810147785015,0,5.89285388234519,0.976600619836661,2.94307141171703,9.38497027924353,2.93810147785015,0,2.83851084400877,0.980138974562008,0,0,0,0.984917468165012,0.932218911496433,17.6952125736805,0,1.86443782299287,16.6809793420414,9.38497027924353,6.58831354475424,0.976600619836661,3,10,"Observed","Observed",84,83.9999923706055,1.00000011920929
"CRI",2012,4.81237908897249,0,3.44816446471807,1.03994190840654,2.08251433936143,7.40066273036019,0,1.03994190840654,23.1270710323756,2.08741951419224,0,0,0,0,0,25.9983514659621,3.11982572521962,3.7003313651801,10.4625148019733,45.3290592234562,20.3518225084905,0,1,15,"Observed","Observed",154,154,1
"CRI",2012,2.58857982040318,0,4.51204020919242,0,0,0,3.06960564137992,0,1.12369494780608,1.02320188045997,0,4.09280752183989,0,0,0,11.2552206850597,0,1.12369494780608,18.4794267358355,11.2369494780608,4.49477979122431,0,2,15,"Observed","Observed",63,63.0000038146973,0.999999940395355
"CRI",2013,1.47134149095292,0,10.9517480932707,0,1.2298938865229,1.17613369466722,3.6896816595687,0,0,2.63602791482692,0,0,0,0,0,18.0115950493357,1.31801395741346,1.31801395741346,12.5272684494366,3.6702813467479,0,0,3,5,"Observed","Observed",58,57.9999961853027,1.00000011920929
"CRI",2013,1.90039630047977,0,2.83804797381163,0.961031676270068,2.83804797381163,5.53373703360558,6.6596512645483,0,1.83116176351905,0.961031676270068,0,0,0,0,0.938508186489344,18.0343668758869,2.83804797381163,2.81552455946803,18.9953984767199,7.31344071775675,6.54160362482071,0,3,10,"Observed","Observed",81,80.9999923706055,1.00000011920929
"CRI",2013,5.60419517586353,0,2.24167807034541,0,1.12083903517271,10.8900963769934,3.36251710551812,0,34.7537404052762,3.37336393489076,0,0,0,0,0,15.6917464924179,0,4.95004380772429,22.4167805030325,30.6902716078906,14.9047274945816,0,1,15,"Observed","Observed",150,150,1
"CRI",2013,5.05763157497215,0,2.20393661494571,0,1.82920060614429,0,4.57300151536073,0,3.59982912033085,2.74380074567316,0,0,0,0,0,13.7190037283658,0.914600303072146,0.899957226441078,12.8596381710257,8.0996150379697,4.49978640041356,0,2,15,"Observed","Observed",61,61,1
"CRI",2014,2.60155763314877,0,7.01283830520923,0,0,4.26166423052169,3.26962510609046,0,0,2.48181808538212,0,0,0,0,0,7.32705723288927,0.906204043965422,5.04947125123004,13.9101655873014,10.1795997842051,0,0,3,5,"Observed","Observed",57,57,1
"CRI",2014,1.25335531309247,0,6.66622169315815,0,1.0398777667433,3.34246496111155,2.0797555334866,0,3.1967453956604,2.50671062618494,0,0,0,0,0,15.2262308299541,2.29323300719261,3.26818761974573,19.8206806182861,10.8444406986237,6.46209789812565,0,3,10,"Observed","Observed",78,78.0000076293945,0.99999988079071
"CRI",2014,5.3125252001577,0,8.27648411280447,0,1.24805510933444,9.03123167499964,0,0,40.7439535872121,0,0,0,0,0,0,24.9611030793674,0,4.51561583749982,12.6259712045706,28.2225989843739,18.0624633499993,0,1,15,"Observed","Observed",153,153.000015258789,0.99999988079071
"CRI",2014,2.94939620290445,0,0,0,2.94939620290445,1.84623581260787,0.983132067634817,0,7.38494325043147,0.983132067634817,0,0,0,0,0,13.7638492984829,0,1.84623581260787,8.84818860871335,12.9236506882551,5.5387074378236,0.983132067634817,2,15,"Observed","Observed",61,61,1
"CRI",2015,3.13222940860224,0,6.71299896671959,0,0,2.01228596974273,2.8992336772582,0,2.8992336772582,0,0,0,0,0,0,16.5680519947117,1.00614298487136,6.87877021416099,9.86044786546444,4.03060578047419,0,0,3,5,"Observed","Observed",56,55.9999961853027,1.00000011920929
"CRI",2015,4.1655640407436,0,6.43812660741489,0,1.00275318810019,5.76646221215557,4.9014131361051,0,5.7791379810555,0,0,1.00275318810019,0,0,0,14.6667881746729,1.96805544140177,0.965302195765074,17.8020350343124,5.8004965526633,5.74111136479369,0,3,10,"Observed","Observed",76,76,1
"CRI",2015,3.18989731930196,0,2.12659836094826,0,3.18989731930196,8.92132981494069,5.31649582833052,2.12659836094826,30.7290269583464,2.12659836094826,0,0,0,0,0,21.2700253129005,1.06329918047413,5.94755360484123,23.3925821185112,24.8186261057854,24.7814733535051,0,1,15,"Observed","Observed",159,159.000015258789,0.99999988079071
"CRI",2015,2.04840056702891,0,2.04840056702891,1.02401650368612,2.04840056702891,0.997765969660707,4.09395096732951,1.02401650368612,7.98212775728565,0,0,1.02401650368612,0,0,0,13.3138915102884,0,0,16.4195898071835,5.98659581796424,4.98882984830353,0,2,15,"Observed","Observed",63,63.0000038146973,0.999999940395355
"CRI",2016,0,0,6.24631895331137,0.890942897054947,0,1.78674513107327,3.56620125670147,0,2.82380086778225,1.78188579410989,0,0,0,0,0,14.2648050268059,1.78431546259158,5.50391856439215,8.91671797599452,7.43434686663776,0,0,3,5,"Observed","Observed",55,54.9999961853027,1.00000011920929
"CRI",2016,1.59440139911984,0,4.01330789569154,0,1.53979260333599,4.00137299980548,4.72859540157567,0,4.69279096131064,0.772002704432219,0,0,0,0,1.60054919992219,18.4721380793378,3.13420253788341,2.34639548065532,21.5569582390095,1.60054919992219,3.94694468057751,0,3,10,"Observed","Observed",74,74,1
"CRI",2016,3.23476012423635,0,4.84861192107201,0.808101936243474,1.61952249426395,9.82052822783589,4.84861192107201,0.808101936243474,38.5266894847155,2.424305960536,0,0,0,0,0,9.69684554263949,1.61620387248695,4.53255148977041,13.7377333715558,48.3472158908844,18.1302059590816,0,1,15,"Observed","Observed",163,162.999984741211,1.00000011920929
"CRI",2016,3.3692967454304,0,6.73859349086079,0,3.3692967454304,3.50041165267477,1.6846483727152,0,5.25061747901216,0,0,1.6846483727152,0,0,0,6.73859369168653,0,3.50041165267477,15.1618353544368,10.5012349580243,3.50041165267477,0,2,15,"Observed","Observed",65,65,1
"CRI",2017,1.84705504899592,0,4.54111028986625,0.89870711945463,0,4.27622197091709,1.84498893150236,0,1.70917890133498,1.89256362409547,0,0,0,0,0,13.7660545724082,2.7912707435501,2.55394419926356,10.1712261875456,6.84981447565847,0.857864168247126,0,3,5,"Observed","Observed",54,54,1
"CRI",2017,2.56876336709918,0,1.90196353237349,0,2.23777991579411,6.5323139252764,2.28201952390506,0,0.964885838307184,1.14100982996201,0,0,0,1.09677015384158,0,13.4709191028756,0,5.31976178849145,18.002682795184,12.4454621043584,2.89465751492155,1.14100982996201,3,10,"Observed","Observed",72,72,1
"CRI",2017,2.46261912465209,0,4.92523824930418,0,1.23130956232604,7.94982475273924,2.46261912465209,0,34.7804832932342,1.23130956232604,0,0,0,0,0,16.0070248973727,1.23130956232604,6.95609665864684,22.1635721218688,48.6926766105279,14.9059214113861,0,1,15,"Observed","Observed",165,165,1
"CRI",2017,5.30335173010826,0,3.62185336649418,0,6.00567501038313,0,1.50141875259578,0,4.97696503996849,3.00283750519156,0,3.00283750519156,0,0,0,13.5127679258585,0,1.24424125999212,16.6068464517593,3.73272377997637,2.48848251998425,0,2,15,"Observed","Observed",65,65,1
"CRI",2018,1.56238159537315,0,5.5040103495121,0.56925592571497,0,2.55856050550938,2.61349442601204,0,2.33593246340752,1.16905365139246,0,0,0,0,0,14.0425157546997,1.76971854269505,4.68349635601044,9.12699908018112,5.78922018408775,0.275363828986883,0,3,5,"Imputed","Imputed",52,52,1
"CRI",2018,2.68879893422127,0,3.9686938226223,0,1.56197771430016,5.29616868495941,3.84208631515503,0,3.668605864048,0.630715884268284,0,0.31665888056159,0,0.365590050816536,0.519097030162811,15.1128873825073,1.637989372015,2.83907935023308,18.6140370368958,6.49932020902634,4.05795854330063,0.380336601287127,3,10,"Imputed","Imputed",72,72,1
