"ISO3","Year","Sex","epi_colvio","epi_natdis","CollectVio","NatDis"
"BHS",2002,"Female",0,0,0,0
"BHS",2003,"Female",0,0,0,0
"BHS",2004,"Female",0,0,0,0
"BHS",2005,"Female",0,0,0,0
"BHS",2006,"Female",0,0,0,0
"BHS",2007,"Female",0,0,0,0
"BHS",2008,"Female",0,0,0,0
"BHS",2009,"Female",0,0,0,0
"BHS",2010,"Female",0,0,0,0
"BHS",2011,"Female",0,0,0,0
"BHS",2012,"Female",0,0,0,0
"BHS",2013,"Female",0,0,0,0
"BHS",2014,"Female",0,0,0,0
"BHS",2015,"Female",0,0,0,0
"BHS",2016,"Female",0,0,0,0
"BHS",2017,"Female",0,0,0,0
"BHS",2018,"Female",0,0,0,0
"BHS",2019,"Female",0,0,0,0
"BHS",2020,"Female",0,0,0,0
"BHS",2021,"Female",0,0,0,0
"BIH",2000,"Female",0,0,0,0
"BIH",2001,"Female",0,0,0,0
"BIH",2002,"Female",0,0,0,0
"BIH",2003,"Female",0,0,0,0
"BIH",2004,"Female",0,0,0,0
"BIH",2005,"Female",0,0,0,0
"BIH",2006,"Female",0,0,0,0
"BIH",2007,"Female",0,0,0,0
"BIH",2008,"Female",0,0,0,0
"BIH",2009,"Female",0,0,0,0
"BIH",2010,"Female",0,0,0,0
"BIH",2011,"Female",0,0,0,0
"BIH",2012,"Female",0,0,0,0
"BIH",2013,"Female",0,0,0,0
"BIH",2014,"Female",0,0,0,0
"BIH",2015,"Female",0,0,0,0
"BIH",2016,"Female",0,0,0,0
"BIH",2017,"Female",0,0,0,0
"BIH",2018,"Female",0,0,0,0
"BIH",2019,"Female",0,0,0,0
"BIH",2020,"Female",0,0,0,0
"BIH",2021,"Female",0,0,0,0
"BLR",2000,"Female",0,0,0,0
"BLR",2001,"Female",0,0,0,0
"BLR",2002,"Female",0,0,0,0
"BLR",2003,"Female",0,0,0,0
"BLR",2004,"Female",0,0,0,0
"BLR",2005,"Female",0,0,0,0
"BLR",2006,"Female",0,0,0,0
"BLR",2007,"Female",0,0,0,0
"BLR",2008,"Female",0,0,0,0
"BLR",2009,"Female",0,0,0,0
"BLR",2010,"Female",0,0,0,0
"BLR",2011,"Female",0,0,0,0
"BLR",2012,"Female",0,0,0,0
"BLR",2013,"Female",0,0,0,0
"BLR",2014,"Female",0,0,0,0
"BLR",2015,"Female",0,0,0,0
"BLR",2016,"Female",0,0,0,0
"BLR",2017,"Female",0,0,0,0
"BLR",2018,"Female",0,0,0,0
"BLR",2019,"Female",0,0,0,0
"BLR",2020,"Female",0,0,0,0
"BLR",2021,"Female",0,0,0,0
"BLZ",2000,"Female",0,0,0,0
"BLZ",2001,"Female",0,0,0,0
"BLZ",2002,"Female",0,0,0,0
"BLZ",2003,"Female",0,0,0,0
"BLZ",2004,"Female",0,0,0,0
"BLZ",2005,"Female",0,0,0,0
"BLZ",2006,"Female",0,0,0,0
"BLZ",2007,"Female",0,0,0,0
"BLZ",2008,"Female",0,0,0,0
"BLZ",2009,"Female",0,0,0,0
"BLZ",2010,"Female",0,0,0,0
"BLZ",2011,"Female",0,0,0,0
"BLZ",2012,"Female",0,0,0,0
"BLZ",2013,"Female",0,0,0,0
"BLZ",2014,"Female",0,0,0,0
"BLZ",2015,"Female",0,0,0,0
"BLZ",2016,"Female",0,0,0,0
"BLZ",2017,"Female",0,0,0,0
"BLZ",2018,"Female",0,0,0,0
"BLZ",2019,"Female",0,0,0,0
"BLZ",2020,"Female",0,0,0,0
"BLZ",2021,"Female",0,0,0,0
"BOL",2000,"Female",0,0,0.059637650847435,0.379820317029953
"BOL",2001,"Female",0,0,0,0.518498063087463
"BOL",2002,"Female",0,0,0,1.48828172683716
"BOL",2003,"Female",0,0,0,3.40175461769104
"BOL",2004,"Female",0,0,0,0.438458472490311
"BOL",2005,"Female",0,0,0,0
"BOL",2006,"Female",0,0,0,0.31932669878006
"BOL",2007,"Female",0,0,0,0.861031949520111
"BOL",2008,"Female",0,0,0,0.894615828990936
"BOL",2009,"Female",0,0,0,0
"BOL",2010,"Female",0,0,0,0.451769530773163
"BOL",2011,"Female",0,0,0,1.3614729642868
"BOL",2012,"Female",0,0,0,0.167549818754196
"BOL",2013,"Female",0,0,0,1.66366159915924
"BOL",2014,"Female",0,0,0,3.66073751449585
"BOL",2015,"Female",0,0,0,0.512694656848907
"BOL",2016,"Female",0,0,0,0.0507711879909039
"BOL",2017,"Female",0,0,0,0
"BOL",2018,"Female",0,0,0,0.225157633423805
"BOL",2019,"Female",0,0,0,1.88615703582764
"BOL",2020,"Female",0,0,0,0.310122907161713
"BOL",2021,"Female",0,0,0.0601732544600964,0.521244525909424
"BRA",2000,"Female",0,0,0,0
"BRA",2001,"Female",0,0,0,0
"BRA",2002,"Female",0,0,0,0
"BRA",2003,"Female",0,0,0,0
"BRA",2004,"Female",0,0,0,0
"BRA",2005,"Female",0,0,0,0
"BRA",2006,"Female",0,0,0,0
"BRA",2007,"Female",0,0,0,0
"BRA",2008,"Female",0,0,0,0
"BRA",2009,"Female",0,0,0,0
"BRA",2010,"Female",0,0,0,0
"BRA",2011,"Female",0,0,0,0
"BRA",2012,"Female",0,0,0,0
"BRA",2013,"Female",0,0,0,0
"BRA",2014,"Female",0,0,0,0
"BRA",2015,"Female",0,0,0,0
"BRA",2016,"Female",0,0,0,0
"BRA",2017,"Female",0,0,0,0
"BRA",2018,"Female",0,0,0,0
"BRA",2019,"Female",0,0,0,0
"BRA",2020,"Female",0,0,0,0
"BRA",2021,"Female",0,0,0,0
"BRB",2000,"Female",0,0,0,0
"BRB",2001,"Female",0,0,0,0
"BRB",2002,"Female",0,0,0,0
"BRB",2003,"Female",0,0,0,0
"BRB",2004,"Female",0,0,0,0
"BRB",2005,"Female",0,0,0,0
"BRB",2006,"Female",0,0,0,0
"BRB",2007,"Female",0,0,0,0
"BRB",2008,"Female",0,0,0,0
"BRB",2009,"Female",0,0,0,0
"BRB",2010,"Female",0,0,0,0
"BRB",2011,"Female",0,0,0,0
"BRB",2012,"Female",0,0,0,0
"BRB",2013,"Female",0,0,0,0
"BRB",2014,"Female",0,0,0,0
"BRB",2015,"Female",0,0,0,0
"BRB",2016,"Female",0,0,0,0
"BRB",2017,"Female",0,0,0,0
"BRB",2018,"Female",0,0,0,0
"BRB",2019,"Female",0,0,0,0
"BRB",2020,"Female",0,0,0,0
"BRB",2021,"Female",0,0,0,0
"BRN",2000,"Female",0,0,0,0
"BRN",2001,"Female",0,0,0,0
"BRN",2002,"Female",0,0,0,0
"BRN",2003,"Female",0,0,0,0
"BRN",2004,"Female",0,0,0,0
"BRN",2005,"Female",0,0,0,0
"BRN",2006,"Female",0,0,0,0
"BRN",2007,"Female",0,0,0,0
"BRN",2008,"Female",0,0,0,0
"BRN",2009,"Female",0,0,0,0
"BRN",2010,"Female",0,0,0,0
"BRN",2011,"Female",0,0,0,0
"BRN",2012,"Female",0,0,0,0
"BRN",2013,"Female",0,0,0,0
"BRN",2014,"Female",0,0,0,0
"BRN",2015,"Female",0,0,0,0
"BRN",2016,"Female",0,0,0,0
"BRN",2017,"Female",0,0,0,0
"BRN",2018,"Female",0,0,0,0
"BRN",2019,"Female",0,0,0,0
"BRN",2020,"Female",0,0,0,0
"BRN",2021,"Female",0,0,0,0
"BTN",2000,"Female",0,0,0,3.01069664955139
"BTN",2001,"Female",0,0,0,0
"BTN",2002,"Female",0,0,0,0
"BTN",2003,"Female",0,0,0,0
"BTN",2004,"Female",0,0,0,0
"BTN",2005,"Female",0,0,0,0
"BTN",2006,"Female",0,0,0,0
"BTN",2007,"Female",0,0,0,0
"BTN",2008,"Female",0,0,0,0
"BTN",2009,"Female",0,0,0,0.946982383728027
"BTN",2010,"Female",0,0,0,0
"BTN",2011,"Female",0,0,0,0.0478778705000877
"BTN",2012,"Female",0,0,0,0
"BTN",2013,"Female",0,0,0,0
"BTN",2014,"Female",0,0,0,0
"BTN",2015,"Female",0,0,0,0
"BTN",2016,"Female",0,0,0,0
"BTN",2017,"Female",0,0,0,0
"BTN",2018,"Female",0,0,0,0
"BTN",2019,"Female",0,0,0,0
"BTN",2020,"Female",0,0,0,0
