"ISO3","Year","Sex","Measles","epi_meas"
"GBR",2021,"Both",0,0
"GEO",2000,"Both",27.795532177809,-16.6460742462905
"GEO",2001,"Both",22.881276754556,-16.5696546117643
"GEO",2002,"Both",18.8358626332236,11.6851429972696
"GEO",2003,"Both",15.5056785048956,14.7672325668817
"GEO",2004,"Both",12.7642715695481,-1.16387541323707
"GEO",2005,"Both",10.5075459064718,-1.28260274546101
"GEO",2006,"Both",8.64980977371308,2.93657309219269
"GEO",2007,"Both",7.12052174574314,-2.5606233692783
"GEO",2008,"Both",5.86161213460229,-0.452393346455322
"GEO",2009,"Both",4.82527798430773,-2.96634155528399
"GEO",2010,"Both",3.972167910667,-2.56295579824024
"GEO",2011,"Both",3.26988786176579,-0.0928849549664741
"GEO",2012,"Both",2.69177106028427,-1.4236826003157
"GEO",2013,"Both",2.21586542025044,-0.884959267525223
"GEO",2014,"Both",1.82409998870536,0.0272972872193213
"GEO",2015,"Both",1.50159876064073,0.276281788790119
"GEO",2016,"Both",1.23611581158894,-0.490804730179482
"GEO",2017,"Both",1.01757029887805,4.07631893757215
"GEO",2018,"Both",0.837663674755378,0.670755123691278
"GEO",2019,"Both",0.689564576303281,0.418201694334231
"GEO",2020,"Both",0.567649426879124,0.381322083054348
"GEO",2021,"Both",0,0
"GHA",2000,"Both",579.38246799773,254.53354762727
"GHA",2001,"Both",493.857269396601,348.736724744024
"GHA",2002,"Both",420.956822146777,347.732875118848
"GHA",2003,"Both",358.817531082256,-294.771831009014
"GHA",2004,"Both",305.850894529687,-272.064117033349
"GHA",2005,"Both",260.702896545947,-7.53157086235302
"GHA",2006,"Both",222.219393446455,6.63119249104463
"GHA",2007,"Both",189.416609780591,124.820908529956
"GHA",2008,"Both",161.455989526034,-110.640025780917
"GHA",2009,"Both",137.622759609237,-69.3183620262294
"GHA",2010,"Both",117.307657759007,486.99544282693
"GHA",2011,"Both",99.9913575921342,4.2768614020064
"GHA",2012,"Both",85.2311927807709,148.637001799307
"GHA",2013,"Both",72.6498409238958,217.712677386651
"GHA",2014,"Both",61.9256778424217,27.0327953631447
"GHA",2015,"Both",52.784555719269,-36.9108098009951
"GHA",2016,"Both",44.9927949044069,-29.5161503884156
"GHA",2017,"Both",38.3512102304414,-25.4092861352876
"GHA",2018,"Both",32.6900191300509,44.9741044051054
"GHA",2019,"Both",27.8645013886643,30.0247541350173
"GHA",2020,"Both",23.7512995801562,5.97095421928228
"GHA",2021,"Both",20.2452656115279,-4.76990569484084
"GIN",2000,"Both",158.725651455327,484.176936435298
"GIN",2001,"Both",130.256365151804,4419.1166817232
"GIN",2002,"Both",106.893375500401,910.396785632411
"GIN",2003,"Both",87.7208089796874,-86.6113508908126
"GIN",2004,"Both",71.9870646055323,-70.4125914629084
"GIN",2005,"Both",59.0753497465014,-44.9811877591967
"GIN",2006,"Both",48.4795006824499,-47.3277892185217
"GIN",2007,"Both",39.7841400263372,-38.5641566870276
"GIN",2008,"Both",32.6483931425513,-18.6918578031959
"GIN",2009,"Both",26.7925252144435,-23.8324429218868
"GIN",2010,"Both",21.9869751087694,-15.8495935551195
"GIN",2011,"Both",18.043356143714,-15.7105648152839
"GIN",2012,"Both",14.8070709735354,-13.6615788966616
"GIN",2013,"Both",12.1512510792897,-6.5118377225087
"GIN",2014,"Both",9.97178328217908,7.24196374235705
"GIN",2015,"Both",8.1832283094062,17.0621158525811
"GIN",2016,"Both",6.71547141257502,-3.35030760947443
"GIN",2017,"Both",5.5109737365234,0.556461528064006
"GIN",2018,"Both",4.52251668703107,10.8325639175222
"GIN",2019,"Both",3.71135087233738,22.1824155308609
"GIN",2020,"Both",3.04567705346419,21.4326707248561
"GIN",2021,"Both",2.49939955371459,138.054219831051
"GMB",2000,"Both",49.6848562398823,7.23167055455129
"GMB",2001,"Both",43.836891537895,15.865428560982
"GMB",2002,"Both",38.6772390047206,96.4321054777012
"GMB",2003,"Both",34.1248835067414,6.33622946933278
"GMB",2004,"Both",30.1083454847051,-20.1061987638189
"GMB",2005,"Both",26.5645586056661,-14.8778005642843
"GMB",2006,"Both",23.4378795165736,-10.4690980453212
"GMB",2007,"Both",20.6792141510017,-6.50620427856514
"GMB",2008,"Both",18.2452468705887,-4.41062734849399
"GMB",2009,"Both",16.0977603374059,-0.828808921390298
"GMB",2010,"Both",14.2030354381386,2.56502715341412
"GMB",2011,"Both",12.5313218378759,5.51697222950692
"GMB",2012,"Both",11.0563708503287,3.2874401848276
"GMB",2013,"Both",9.75502328976345,2.933653544343
"GMB",2014,"Both",8.60684583323252,3.01021101338614
"GMB",2015,"Both",7.59381018339201,11.3854397708316
"GMB",2016,"Both",6.70000999422247,7.73770172147578
"GMB",2017,"Both",5.91141111491782,-2.71755702136618
"GMB",2018,"Both",5.21563123035763,-1.17778609562252
"GMB",2019,"Both",4.60174543814641,-2.69983036475163
"GMB",2020,"Both",4.06011470946152,6.91218868104141
"GMB",2021,"Both",3.58223454025422,-1.96225885418091
"GNB",2000,"Both",41.3808157618771,102.852903110193
"GNB",2001,"Both",29.6166991264952,26.8126221625673
"GNB",2002,"Both",21.1969931235028,131.412854898958
"GNB",2003,"Both",15.1709181215207,551.761821136292
"GNB",2004,"Both",10.8579908154387,202.480540678702
"GNB",2005,"Both",7.77118191554256,62.4768268124848
"GNB",2006,"Both",0,0
"GNB",2007,"Both",0,0
"GNB",2008,"Both",2.84904882558532,-2.10085925706573
"GNB",2009,"Both",0,0
"GNB",2010,"Both",0,0
"GNB",2011,"Both",0,0
"GNB",2012,"Both",0,0
"GNB",2013,"Both",0,0
"GNB",2014,"Both",0,0
"GNB",2015,"Both",0,0
"GNB",2016,"Both",0,0
"GNB",2017,"Both",0,0
"GNB",2018,"Both",0.100479148770914,1.35182449922408
"GNB",2019,"Both",0,0
"GNB",2020,"Both",0.0514696432716209,2.2336966203087
"GNB",2021,"Both",0,0
"GNQ",2000,"Both",22.6011354312314,8.29022962003813
"GNQ",2001,"Both",21.6194113957518,10.5434265864259
"GNQ",2002,"Both",20.6803304427302,37.8974931961858
"GNQ",2003,"Both",19.7820402873944,20.3322556720783
"GNQ",2004,"Both",18.9227691025439,75.1163086562452
"GNQ",2005,"Both",18.1008220237203,-9.02050071176959
"GNQ",2006,"Both",17.3145778061812,-10.1478221299116
"GNQ",2007,"Both",16.5624856270856,-4.38056462183655
"GNQ",2008,"Both",15.8430620265825,27.6812108921187
"GNQ",2009,"Both",15.1548879817687,-3.70145399129017
"GNQ",2010,"Both",14.4966061077464,-7.89058231929424
"GNQ",2011,"Both",13.8669179802557,-8.03997410589661
"GNQ",2012,"Both",13.2645815746064,-5.99210490148022
"GNQ",2013,"Both",12.6884088158531,-6.15055128335187
"GNQ",2014,"Both",12.1372632353837,-4.02555745535438
"GNQ",2015,"Both",11.6100577292986,-2.72491826396661
"GNQ",2016,"Both",11.1057524141591,13.9177747312266
"GNQ",2017,"Both",10.6233525758749,-6.93146901187958
"GNQ",2018,"Both",10.1619067076864,20.277143966752
"GNQ",2019,"Both",9.72050463337069,24.7861138663852
"GNQ",2020,"Both",9.29827571196952,-7.45380187316337
"GNQ",2021,"Both",8.89438712049892,26.2544776255948
"GRC",2000,"Both",0,0
"GRC",2001,"Both",0,0
"GRC",2002,"Both",0,0
"GRC",2003,"Both",0,0
"GRC",2004,"Both",0,0
"GRC",2005,"Both",0,0
"GRC",2006,"Both",0,0
"GRC",2007,"Both",0,0
"GRC",2008,"Both",0,0
"GRC",2009,"Both",0,0
"GRC",2010,"Both",0,0
"GRC",2011,"Both",0,0
"GRC",2012,"Both",0,0
"GRC",2013,"Both",0,0
"GRC",2014,"Both",0,0
"GRC",2015,"Both",0,0
"GRC",2016,"Both",0,0
"GRC",2017,"Both",0,0
"GRC",2018,"Both",0,0
"GRC",2019,"Both",0,0
"GRC",2020,"Both",0,0
"GRC",2021,"Both",0,0
"GRD",2000,"Both",0,0
"GRD",2001,"Both",0,0
"GRD",2002,"Both",0,0
"GRD",2003,"Both",0,0
"GRD",2004,"Both",0,0
"GRD",2005,"Both",0,0
"GRD",2006,"Both",0,0
"GRD",2007,"Both",0,0
"GRD",2008,"Both",0,0
"GRD",2009,"Both",0,0
"GRD",2010,"Both",0,0
"GRD",2011,"Both",0,0
"GRD",2012,"Both",0,0
"GRD",2013,"Both",0,0
"GRD",2014,"Both",0,0
"GRD",2015,"Both",0,0
"GRD",2016,"Both",0,0
"GRD",2017,"Both",0,0
"GRD",2018,"Both",0,0
"GRD",2019,"Both",0,0
"GRD",2020,"Both",0,0
"GRD",2021,"Both",0,0
"GTM",2000,"Both",0,0
"GTM",2001,"Both",0,0
"GTM",2002,"Both",0,0
"GTM",2003,"Both",0,0
"GTM",2004,"Both",0,0
"GTM",2005,"Both",0,0
"GTM",2006,"Both",0,0
"GTM",2007,"Both",0,0
"GTM",2008,"Both",0,0
"GTM",2009,"Both",0,0
"GTM",2010,"Both",0,0
"GTM",2011,"Both",0,0
"GTM",2012,"Both",0,0
"GTM",2013,"Both",0,0
"GTM",2014,"Both",0,0
"GTM",2015,"Both",0,0
"GTM",2016,"Both",0,0
"GTM",2017,"Both",0,0
"GTM",2018,"Both",0,0
"GTM",2019,"Both",0,0
"GTM",2020,"Both",0,0
"GTM",2021,"Both",0,0
"GUY",2000,"Both",0,0
"GUY",2001,"Both",0,0
"GUY",2002,"Both",0,0
"GUY",2003,"Both",0,0
"GUY",2004,"Both",0,0
"GUY",2005,"Both",0,0
"GUY",2006,"Both",0,0
"GUY",2007,"Both",0,0
"GUY",2008,"Both",0,0
"GUY",2009,"Both",0,0
"GUY",2010,"Both",0,0
"GUY",2011,"Both",0,0
"GUY",2012,"Both",0,0
"GUY",2013,"Both",0,0
"GUY",2014,"Both",0,0
"GUY",2015,"Both",0,0
"GUY",2016,"Both",0,0
"GUY",2017,"Both",0,0
"GUY",2018,"Both",0,0
"GUY",2019,"Both",0,0
"GUY",2020,"Both",0,0
"GUY",2021,"Both",0,0
"HND",2000,"Both",0,0
"HND",2001,"Both",0,0
"HND",2002,"Both",0,0
"HND",2003,"Both",0,0
"HND",2004,"Both",0,0
"HND",2005,"Both",0,0
"HND",2006,"Both",0,0
"HND",2007,"Both",0,0
"HND",2008,"Both",0,0
"HND",2009,"Both",0,0
"HND",2010,"Both",0,0
"HND",2011,"Both",0,0
"HND",2012,"Both",0,0
"HND",2013,"Both",0,0
"HND",2014,"Both",0,0
"HND",2015,"Both",0,0
"HND",2016,"Both",0,0
"HND",2017,"Both",0,0
"HND",2018,"Both",0,0
"HND",2019,"Both",0,0
"HND",2020,"Both",0,0
"HND",2021,"Both",0,0
"HRV",2000,"Both",0,0
"HRV",2001,"Both",0,0
"HRV",2002,"Both",0,0
"HRV",2003,"Both",0,0
"HRV",2004,"Both",0,0
"HRV",2005,"Both",0,0
"HRV",2006,"Both",0,0
"HRV",2007,"Both",0,0
"HRV",2008,"Both",0,0
"HRV",2009,"Both",0,0
"HRV",2010,"Both",0,0
"HRV",2011,"Both",0,0
"HRV",2012,"Both",0,0
"HRV",2013,"Both",0,0
"HRV",2014,"Both",0,0
"HRV",2015,"Both",0,0
"HRV",2016,"Both",0,0
"HRV",2017,"Both",0,0
"HRV",2018,"Both",0,0
"HRV",2019,"Both",0,0
"HRV",2020,"Both",0,0
"HRV",2021,"Both",0,0
"HTI",2000,"Both",0,0
"HTI",2001,"Both",0,0
"HTI",2002,"Both",0,0
"HTI",2003,"Both",0,0
"HTI",2004,"Both",0,0
"HTI",2005,"Both",0,0
"HTI",2006,"Both",0,0
"HTI",2007,"Both",0,0
"HTI",2008,"Both",0,0
"HTI",2009,"Both",0,0
"HTI",2010,"Both",0,0
"HTI",2011,"Both",0,0
"HTI",2012,"Both",0,0
"HTI",2013,"Both",0,0
"HTI",2014,"Both",0,0
"HTI",2015,"Both",0,0
"HTI",2016,"Both",0,0
"HTI",2017,"Both",0,0
"HTI",2018,"Both",0,0
"HTI",2019,"Both",0,0
"HTI",2020,"Both",0,0
"HTI",2021,"Both",0,0
"HUN",2000,"Both",0,0
"HUN",2001,"Both",0,0
"HUN",2002,"Both",0,0
"HUN",2003,"Both",0,0
"HUN",2004,"Both",0,0
"HUN",2005,"Both",0,0
"HUN",2006,"Both",0,0
"HUN",2007,"Both",0,0
"HUN",2008,"Both",0,0
"HUN",2009,"Both",0,0
"HUN",2010,"Both",0,0
"HUN",2011,"Both",0,0
"HUN",2012,"Both",0,0
"HUN",2013,"Both",0,0
"HUN",2014,"Both",0,0
"HUN",2015,"Both",0,0
"HUN",2016,"Both",0,0
"HUN",2017,"Both",0,0
"HUN",2018,"Both",0,0
"HUN",2019,"Both",0,0
"HUN",2020,"Both",0,0
"HUN",2021,"Both",0,0
"IDN",2000,"Both",4033.1775791018,1451.2794521482
"IDN",2001,"Both",3452.55035190859,841.782167622657
"IDN",2002,"Both",2955.51180147097,-182.091635455342
"IDN",2003,"Both",2530.02827425989,224.182419099489
"IDN",2004,"Both",2165.79851427704,1143.08258923858
"IDN",2005,"Both",1854.00426238995,2307.37073761005
"IDN",2006,"Both",1587.09676006372,2880.48624774878
"IDN",2007,"Both",1358.61398859886,206.975488940206
"IDN",2008,"Both",1163.02421910457,-452.775439807693
"IDN",2009,"Both",995.592085444873,393.913163578565
"IDN",2010,"Both",852.263937687963,165.141701960474
"IDN",2011,"Both",729.569700384657,431.086061334093
"IDN",2012,"Both",624.538859597116,-329.514689675241
"IDN",2013,"Both",534.628544662964,-192.640782211792
"IDN",2014,"Both",457.661963505105,-47.0587225383081
"IDN",2015,"Both",391.775700961457,65.6991830717465
"IDN",2016,"Both",335.374604191107,-154.464646305365
"IDN",2017,"Both",287.093162899879,30.3612438384024
"IDN",2018,"Both",245.762449374028,-43.369825472661
"IDN",2019,"Both",210.381817916677,-147.099148849294
"IDN",2020,"Both",180.094678510316,51.2330955375359
"IDN",2021,"Both",154.167758169014,187.315884409111
"IND",2000,"Both",5785.58365737455,-2645.32462417143
"IND",2001,"Both",5748.30391570133,-2036.49043913883
"IND",2002,"Both",5711.2643881917,643.514420402045
"IND",2003,"Both",5674.46352701188,-2526.26015787125
"IND",2004,"Both",5637.89979430161,7.63487366713707
"IND",2005,"Both",5601.57166210993,-2761.24158398493
"IND",2006,"Both",5565.47761233133,10.6527587624214
"IND",2007,"Both",5529.61613664228,409.611890701466
"IND",2008,"Both",5493.98573643826,3446.69395106174
"IND",2009,"Both",5458.58492277104,8779.10062410396
"IND",2010,"Both",5423.41221628655,2313.6204985572
"IND",2011,"Both",5388.46614716302,4527.42252471198
"IND",2012,"Both",5353.74525504955,506.666366044203
"IND",2013,"Both",5319.24808900509,-553.728069473842
"IND",2014,"Both",5284.97320743784,1497.01605037466
"IND",2015,"Both",5250.91917804496,2276.61793133004
"IND",2016,"Both",5217.08457775273,1350.06825427852
"IND",2017,"Both",5183.4679926571,3280.9714604679
"IND",2018,"Both",5150.0680179646,3248.0384273479
"IND",2019,"Both",5116.88325793359,-1362.65327746484
"IND",2020,"Both",5083.91232581602,-3204.49875159727
"IND",2021,"Both",5051.15384379939,-3430.66946879939
"IRL",2000,"Both",0,0
"IRL",2001,"Both",0,0
"IRL",2002,"Both",0,0
"IRL",2003,"Both",0,0
"IRL",2004,"Both",0,0
"IRL",2005,"Both",0,0
"IRL",2006,"Both",0,0
"IRL",2007,"Both",0,0
"IRL",2008,"Both",0,0
"IRL",2009,"Both",0,0
"IRL",2010,"Both",0,0
"IRL",2011,"Both",0,0
"IRL",2012,"Both",0,0
"IRL",2013,"Both",0,0
"IRL",2014,"Both",0,0
"IRL",2015,"Both",0,0
"IRL",2016,"Both",0,0
"IRL",2017,"Both",0,0
"IRL",2018,"Both",0,0
"IRL",2019,"Both",0,0
"IRL",2020,"Both",0,0
"IRL",2021,"Both",0,0
"IRN",2000,"Both",25.9229997502624,-2.38292635548697
"IRN",2001,"Both",20.6527995247165,-6.05393687670623
"IRN",2002,"Both",16.4540420598435,-4.86756954855199
"IRN",2003,"Both",13.1089007949306,5.51062129979593
"IRN",2004,"Both",10.443833765973,-7.74021976946723
"IRN",2005,"Both",8.32058045427098,-6.49673769037022
"IRN",2006,"Both",6.62898899459326,-4.55556346320593
"IRN",2007,"Both",5.28130162696548,-3.98950184325882
"IRN",2008,"Both",4.20760192809758,-2.72728421626744
"IRN",2009,"Both",3.35218763021168,-0.479703899895517
"IRN",2010,"Both",2.67068085341071,5.15069260926629
"IRN",2011,"Both",2.12772583386812,-1.32429074666414
"IRN",2012,"Both",1.69515470870588,2.10188289276507
"IRN",2013,"Both",1.3505262006542,0.285873664496251
"IRN",2014,"Both",1.07596139118529,-0.33413646623946
"IRN",2015,"Both",0.857216183411025,1.13293999029503
"IRN",2016,"Both",0,0
"IRN",2017,"Both",0,0
"IRN",2018,"Both",0.433482313636554,0.901484465118634
"IRN",2019,"Both",0,0
"IRN",2020,"Both",0.275143165894678,0.431307177237341
"IRN",2021,"Both",0.219205983125509,0.463991813219248
"IRQ",2000,"Both",18.3565707891708,-5.51746232206878
"IRQ",2001,"Both",13.5205011595181,57.6982869874545
"IRQ",2002,"Both",9.95850225535441,26.3403182402511
"IRQ",2003,"Both",7.33491798860461,12.0281648971376
"IRQ",2004,"Both",5.40252143545263,28.4688050110806
"IRQ",2005,"Both",3.97921802341483,-2.0069431239321
"IRQ",2006,"Both",2.93088630319202,-1.27901700616443
"IRQ",2007,"Both",2.15873934820663,-1.58108826473724
"IRQ",2008,"Both",0,0
"IRQ",2009,"Both",1.17112345844698,-0.625006093086717
"IRQ",2010,"Both",0,0
"IRQ",2011,"Both",0,0
"IRQ",2012,"Both",0,0
"IRQ",2013,"Both",0.344673286774986,0.1578595530001
"IRQ",2014,"Both",0,0
"IRQ",2015,"Both",0,0
"IRQ",2016,"Both",0,0
"IRQ",2017,"Both",0,0
"IRQ",2018,"Both",0.0747160333309051,0.780851779588712
"IRQ",2019,"Both",0,0
"IRQ",2020,"Both",0.0405337028894253,1.41520174213316
"IRQ",2021,"Both",0.0298550302891727,0.659629625567913
"ISL",2000,"Both",0,0
"ISL",2001,"Both",0,0
"ISL",2002,"Both",0,0
"ISL",2003,"Both",0,0
"ISL",2004,"Both",0,0
"ISL",2005,"Both",0,0
"ISL",2006,"Both",0,0
"ISL",2007,"Both",0,0
"ISL",2008,"Both",0,0
"ISL",2009,"Both",0,0
"ISL",2010,"Both",0,0
"ISL",2011,"Both",0,0
"ISL",2012,"Both",0,0
"ISL",2013,"Both",0,0
"ISL",2014,"Both",0,0
"ISL",2015,"Both",0,0
"ISL",2016,"Both",0,0
"ISL",2017,"Both",0,0
"ISL",2018,"Both",0,0
"ISL",2019,"Both",0,0
"ISL",2020,"Both",0,0
"ISL",2021,"Both",0,0
"ISR",2000,"Both",0,0
"ISR",2001,"Both",0,0
"ISR",2002,"Both",0,0
"ISR",2003,"Both",0,0
"ISR",2004,"Both",0,0
"ISR",2005,"Both",0,0
"ISR",2006,"Both",0,0
"ISR",2007,"Both",0,0
"ISR",2008,"Both",0,0
"ISR",2009,"Both",0,0
"ISR",2010,"Both",0,0
"ISR",2011,"Both",0,0
"ISR",2012,"Both",0,0
"ISR",2013,"Both",0,0
"ISR",2014,"Both",0,0
"ISR",2015,"Both",0,0
"ISR",2016,"Both",0,0
"ISR",2017,"Both",0,0
"ISR",2018,"Both",0,0
"ISR",2019,"Both",0,0
"ISR",2020,"Both",0,0
"ISR",2021,"Both",0,0
"ITA",2000,"Both",0,0
"ITA",2001,"Both",0,0
"ITA",2002,"Both",0,0
"ITA",2003,"Both",0,0
"ITA",2004,"Both",0,0
"ITA",2005,"Both",0,0
"ITA",2006,"Both",0,0
"ITA",2007,"Both",0,0
"ITA",2008,"Both",0,0
"ITA",2009,"Both",0,0
"ITA",2010,"Both",0,0
"ITA",2011,"Both",0,0
"ITA",2012,"Both",0,0
"ITA",2013,"Both",0,0
"ITA",2014,"Both",0,0
"ITA",2015,"Both",0,0
"ITA",2016,"Both",0,0
"ITA",2017,"Both",0,0
"ITA",2018,"Both",0,0
"ITA",2019,"Both",0,0
"ITA",2020,"Both",0,0
"ITA",2021,"Both",0,0
"JAM",2000,"Both",0,0
"JAM",2001,"Both",0,0
"JAM",2002,"Both",0,0
"JAM",2003,"Both",0,0
"JAM",2004,"Both",0,0
"JAM",2005,"Both",0,0
"JAM",2006,"Both",0,0
"JAM",2007,"Both",0,0
"JAM",2008,"Both",0,0
"JAM",2009,"Both",0,0
"JAM",2010,"Both",0,0
"JAM",2011,"Both",0,0
"JAM",2012,"Both",0,0
"JAM",2013,"Both",0,0
"JAM",2014,"Both",0,0
"JAM",2015,"Both",0,0
"JAM",2016,"Both",0,0
"JAM",2017,"Both",0,0
"JAM",2018,"Both",0,0
"JAM",2019,"Both",0,0
"JAM",2020,"Both",0,0
"JAM",2021,"Both",0,0
"JOR",2000,"Both",1.74722158908844,0
"JOR",2001,"Both",2.27250409126282,0
"JOR",2002,"Both",0,0
"JOR",2003,"Both",1.85163605213165,0
"JOR",2004,"Both",0,0
"JOR",2005,"Both",0.596111178398132,0
"JOR",2006,"Both",0,0
"JOR",2007,"Both",0.595502495765686,0
"JOR",2008,"Both",0,0
"JOR",2009,"Both",0,0
"JOR",2010,"Both",0,0
"JOR",2011,"Both",0,0
"JOR",2012,"Both",0,0
"JOR",2013,"Both",0,0
"JOR",2014,"Both",0,0
"JOR",2015,"Both",0,0
"JOR",2016,"Both",0,0
"JOR",2017,"Both",0,0
"JOR",2018,"Both",0,0
"JOR",2019,"Both",0,0
"JOR",2020,"Both",0,0
"JOR",2021,"Both",0,0
"JPN",2000,"Both",0,0
"JPN",2001,"Both",0,0
"JPN",2002,"Both",0,0
"JPN",2003,"Both",0,0
"JPN",2004,"Both",0,0
"JPN",2005,"Both",0,0
"JPN",2006,"Both",0,0
"JPN",2007,"Both",0,0
"JPN",2008,"Both",0,0
"JPN",2009,"Both",0,0
"JPN",2010,"Both",0,0
"JPN",2011,"Both",0,0
"JPN",2012,"Both",0,0
"JPN",2013,"Both",0,0
"JPN",2014,"Both",0,0
"JPN",2015,"Both",0,0
"JPN",2016,"Both",0,0
"JPN",2017,"Both",0,0
"JPN",2018,"Both",0,0
"JPN",2019,"Both",0,0
"JPN",2020,"Both",0,0
"JPN",2021,"Both",0,0
"KAZ",2000,"Both",0,0
"KAZ",2001,"Both",0,0
"KAZ",2002,"Both",0,0
"KAZ",2003,"Both",0,0
"KAZ",2004,"Both",0,0
"KAZ",2005,"Both",0,0
"KAZ",2006,"Both",0,0
"KAZ",2007,"Both",0,0
"KAZ",2008,"Both",0,0
"KAZ",2009,"Both",0,0
"KAZ",2010,"Both",0,0
"KAZ",2011,"Both",0,0
"KAZ",2012,"Both",0,0
"KAZ",2013,"Both",0,0
"KAZ",2014,"Both",0,0
"KAZ",2015,"Both",0,0
"KAZ",2016,"Both",0,0
"KAZ",2017,"Both",0,0
"KAZ",2018,"Both",0,0
"KAZ",2019,"Both",0,0
"KAZ",2020,"Both",0,0
"KAZ",2021,"Both",0,0
"KEN",2000,"Both",64.5867924507791,631.330565947658
"KEN",2001,"Both",48.9745707951275,276.538155034951
"KEN",2002,"Both",37.1362084035148,391.208243500782
"KEN",2003,"Both",0,0
"KEN",2004,"Both",21.3526314321944,-20.6491214457938
"KEN",2005,"Both",0,0
"KEN",2006,"Both",12.2773672563725,-4.97146668264206
"KEN",2007,"Both",9.30962460062027,-5.24601118585587
"KEN",2008,"Both",7.05925858489644,3.28999125488627
"KEN",2009,"Both",5.35286157135912,11.7056825875764
"KEN",2010,"Both",4.05894282771203,11.5098237662211
"KEN",2011,"Both",3.07779617668159,57.4603660547637
"KEN",2012,"Both",2.33381688466293,50.9956012977101
"KEN",2013,"Both",1.7696757479926,1.1167132691125
"KEN",2014,"Both",1.34190144634484,1.91444978618385
"KEN",2015,"Both",1.01753075033376,1.61051361650279
"KEN",2016,"Both",0.771568456606843,1.26592644123556
"KEN",2017,"Both",0,0
"KEN",2018,"Both",0,0
"KEN",2019,"Both",0,0
"KEN",2020,"Both",0,0
"KEN",2021,"Both",0,0
"KGZ",2000,"Both",0,0
"KGZ",2001,"Both",0,0
"KGZ",2002,"Both",0,0
"KGZ",2003,"Both",0,0
"KGZ",2004,"Both",0,0
"KGZ",2005,"Both",0,0
"KGZ",2006,"Both",0,0
"KGZ",2007,"Both",0,0
"KGZ",2008,"Both",0,0
"KGZ",2009,"Both",0,0
"KGZ",2010,"Both",0,0
"KGZ",2011,"Both",0,0
"KGZ",2012,"Both",0,0
"KGZ",2013,"Both",0,0
"KGZ",2014,"Both",0,0
"KGZ",2015,"Both",0,0
"KGZ",2016,"Both",0,0
"KGZ",2017,"Both",0,0
"KGZ",2018,"Both",0,0
"KGZ",2019,"Both",0,0
"KGZ",2020,"Both",0,0
"KGZ",2021,"Both",0,0
"KHM",2000,"Both",535.626779525248,-80.1269321131387
"KHM",2001,"Both",378.039630420682,181.573894969943
"KHM",2002,"Both",266.816312461594,456.160433143875
"KHM",2003,"Both",188.316088756022,74.9181031385091
"KHM",2004,"Both",132.91147365465,-20.4193471898062
"KHM",2005,"Both",93.8074911482346,-13.2372167952073
"KHM",2006,"Both",66.2083201213325,-10.4824938579048
"KHM",2007,"Both",46.7291215193301,103.378224061725
"KHM",2008,"Both",32.9809122775909,102.874236037839
"KHM",2009,"Both",23.2775737975742,82.1910846496914
"KHM",2010,"Both",16.4290616748566,238.799225068307
"KHM",2011,"Both",11.5954553452804,99.9752309950516
"KHM",2012,"Both",8.18394789217631,0.981366782201126
"KHM",2013,"Both",0,0
"KHM",2014,"Both",0,0
"KHM",2015,"Both",0,0
"KHM",2016,"Both",2.03078079035954,0.810551645248367
"KHM",2017,"Both",0,0
"KHM",2018,"Both",0,0
"KHM",2019,"Both",0.713983523938698,0.798246037867027
"KHM",2020,"Both",0.503921905763337,0.998285254232696
"KHM",2021,"Both",0,0
"KIR",2000,"Both",0,0
"KIR",2001,"Both",0,0
"KIR",2002,"Both",0,0
"KIR",2003,"Both",0.655376136302948,0
"KIR",2004,"Both",0.831780254840851,0
"KIR",2005,"Both",0.802858471870422,0
"KIR",2006,"Both",0.976206541061401,0
"KIR",2007,"Both",0.842689990997314,0
"KIR",2008,"Both",0.952566742897034,0
"KIR",2009,"Both",0.730162382125854,0
"KIR",2010,"Both",0.615134358406067,0
"KIR",2011,"Both",0.540994763374329,0
"KIR",2012,"Both",0,0
"KIR",2013,"Both",0,0
"KIR",2014,"Both",0,0
"KIR",2015,"Both",0,0
"KIR",2016,"Both",0,0
"KIR",2017,"Both",0,0
"KIR",2018,"Both",0,0
"KIR",2019,"Both",0,0
"KIR",2020,"Both",0,0
"KIR",2021,"Both",0,0
"KNA",2000,"Both",0,0
"KNA",2001,"Both",0,0
"KNA",2002,"Both",0,0
"KNA",2003,"Both",0,0
"KNA",2004,"Both",0,0
"KNA",2005,"Both",0,0
"KNA",2006,"Both",0,0
"KNA",2007,"Both",0,0
"KNA",2008,"Both",0,0
"KNA",2009,"Both",0,0
"KNA",2010,"Both",0,0
"KNA",2011,"Both",0,0
"KNA",2012,"Both",0,0
"KNA",2013,"Both",0,0
"KNA",2014,"Both",0,0
"KNA",2015,"Both",0,0
"KNA",2016,"Both",0,0
"KNA",2017,"Both",0,0
"KNA",2018,"Both",0,0
"KNA",2019,"Both",0,0
"KNA",2020,"Both",0,0
"KNA",2021,"Both",0,0
"KOR",2000,"Both",0,0
"KOR",2001,"Both",0,0
"KOR",2002,"Both",0,0
"KOR",2003,"Both",0,0
"KOR",2004,"Both",0,0
"KOR",2005,"Both",0,0
"KOR",2006,"Both",0,0
"KOR",2007,"Both",0,0
"KOR",2008,"Both",0,0
"KOR",2009,"Both",0,0
"KOR",2010,"Both",0,0
"KOR",2011,"Both",0,0
