"ISO3","Year","Sex","HIV"
"BFA",2018,"Male",62.5014675052411
"BFA",2019,"Male",60.768429820908
"BFA",2020,"Male",55.2136043135628
"BFA",2021,"Male",47.2696302451184
"BGD",2000,"Male",0.0239826084414825
"BGD",2001,"Male",0.035958078333925
"BGD",2002,"Male",0.0535055044991002
"BGD",2003,"Male",0.0764254160583942
"BGD",2004,"Male",0.101702788058228
"BGD",2005,"Male",0.130819214876033
"BGD",2006,"Male",0.151127626384821
"BGD",2007,"Male",0.165846241245136
"BGD",2008,"Male",0.178009731552499
"BGD",2009,"Male",0.171984272040981
"BGD",2010,"Male",0.177514121037464
"BGD",2011,"Male",0.189662076655052
"BGD",2012,"Male",0.211433224530168
"BGD",2013,"Male",0.251271934097421
"BGD",2014,"Male",0.309883158353933
"BGD",2015,"Male",0.391316427304965
"BGD",2016,"Male",0.472187584185208
"BGD",2017,"Male",0.492713894672382
"BGD",2018,"Male",0.412843125780275
"BGD",2019,"Male",0.38117803343949
"BGD",2020,"Male",0.333539081732335
"BGD",2021,"Male",0.210715302853329
"BGR",2000,"Male",0.0144857466063348
"BGR",2001,"Male",0.0184513432835821
"BGR",2002,"Male",0.0244573404255319
"BGR",2003,"Male",0.0335005494505494
"BGR",2004,"Male",0.0358952486187845
"BGR",2005,"Male",0.0423207142857143
"BGR",2006,"Male",0.051543956043956
"BGR",2007,"Male",0.0536066666666667
"BGR",2008,"Male",0.0450779310344828
"BGR",2009,"Male",0.0370727272727273
"BGR",2010,"Male",0.0303532258064516
"BGR",2011,"Male",0.0295029166666667
"BGR",2012,"Male",0.0301473880597015
"BGR",2013,"Male",0.031164
"BGR",2014,"Male",0.0244786324786325
"BGR",2015,"Male",0.0206334545454545
"BGR",2016,"Male",0.0164754285714286
"BGR",2017,"Male",0.0122211764705882
"BGR",2018,"Male",0.00814544554455445
"BGR",2019,"Male",0.0080699
"BGR",2020,"Male",0.0093318
"BGR",2021,"Male",0.0108885
"BHR",2000,"Male",0.03395
"BHR",2001,"Male",0.026325
"BHR",2002,"Male",0.02476375
"BHR",2003,"Male",0.02734125
"BHR",2004,"Male",0.029535
"BHR",2005,"Male",0.032923125
"BHR",2006,"Male",0.031573125
"BHR",2007,"Male",0.032094
"BHR",2008,"Male",0.0297786666666667
"BHR",2009,"Male",0.0289166666666667
"BHR",2010,"Male",0.027472
"BHR",2011,"Male",0.0286114285714286
"BHR",2012,"Male",0.0270578571428571
"BHR",2013,"Male",0.0249
"BHR",2014,"Male",0.0264923076923077
"BHR",2015,"Male",0.0253130769230769
"BHR",2016,"Male",0.0214684615384615
"BHR",2017,"Male",0.0182307692307692
"BHR",2018,"Male",0.0161353846153846
"BHR",2019,"Male",0.0166566666666667
"BHR",2020,"Male",0.01404
"BHR",2021,"Male",0.01089
"BHS",2000,"Male",0.540608461538462
"BHS",2001,"Male",0.655611428571429
"BHS",2002,"Male",0.753597857142857
"BHS",2003,"Male",0.669029333333333
"BHS",2004,"Male",0.421033333333333
"BHS",2005,"Male",0.433998666666667
"BHS",2006,"Male",0.504636
"BHS",2007,"Male",0.568506666666667
"BHS",2008,"Male",0.61859
"BHS",2009,"Male",0.6822475
"BHS",2010,"Male",0.565278666666667
"BHS",2011,"Male",0.531330666666667
"BHS",2012,"Male",0.633584
"BHS",2013,"Male",0.763028571428571
"BHS",2014,"Male",0.708462857142857
"BHS",2015,"Male",0.493650769230769
"BHS",2016,"Male",0.514173846153846
"BHS",2017,"Male",0.50302
"BHS",2018,"Male",0.267658181818182
"BHS",2019,"Male",0.195747272727273
"BHS",2020,"Male",0.275607272727273
"BHS",2021,"Male",0.354
"BIH",2000,"Male",0.0014589247311828
"BIH",2001,"Male",0.00153129032258065
"BIH",2002,"Male",0.00163826086956522
"BIH",2003,"Male",0.00174
"BIH",2004,"Male",0.00159170454545455
"BIH",2005,"Male",0.000701547619047619
"BIH",2006,"Male",0.000467848101265823
"BIH",2007,"Male",0.00106054054054054
"BIH",2008,"Male",0.00148840579710145
"BIH",2009,"Male",0.00145460317460317
"BIH",2010,"Male",0.00138965517241379
"BIH",2011,"Male",0.00125471698113208
"BIH",2012,"Male",0.00112244897959184
"BIH",2013,"Male",0.00111765957446809
"BIH",2014,"Male",0.00129422222222222
"BIH",2015,"Male",0.00185785714285714
"BIH",2016,"Male",0.00142307692307692
"BIH",2017,"Male",0.000946285714285714
"BIH",2018,"Male",0.00092
"BIH",2019,"Male",0.000888666666666667
"BIH",2020,"Male",0.000878571428571428
"BIH",2021,"Male",0.000863571428571429
"BLR",2000,"Male",0.0720596734693878
"BLR",2001,"Male",0.0958199378881987
"BLR",2002,"Male",0.120248580508475
"BLR",2003,"Male",0.149130130434783
"BLR",2004,"Male",0.177882651685393
"BLR",2005,"Male",0.197293067915691
"BLR",2006,"Male",0.193510148514851
"BLR",2007,"Male",0.147801193633952
"BLR",2008,"Male",0.17743590778098
"BLR",2009,"Male",0.193725530546624
"BLR",2010,"Male",0.192988321167883
"BLR",2011,"Male",0.203949372384937
"BLR",2012,"Male",0.201184492753623
"BLR",2013,"Male",0.170486629834254
"BLR",2014,"Male",0.148404746835443
"BLR",2015,"Male",0.171498913043478
"BLR",2016,"Male",0.145668196721311
"BLR",2017,"Male",0.137947927927928
"BLR",2018,"Male",0.096778640776699
"BLR",2019,"Male",0.0733080612244898
"BLR",2020,"Male",0.0718042553191489
"BLR",2021,"Male",0.0711501086956522
"BLZ",2000,"Male",0.24548125
"BLZ",2001,"Male",0.2755456
"BLZ",2002,"Male",0.2968748
"BLZ",2003,"Male",0.253221153846154
"BLZ",2004,"Male",0.212835185185185
"BLZ",2005,"Male",0.237968571428571
"BLZ",2006,"Male",0.215957142857143
"BLZ",2007,"Male",0.207724137931034
"BLZ",2008,"Male",0.223680689655172
"BLZ",2009,"Male",0.197342068965517
"BLZ",2010,"Male",0.16419724137931
"BLZ",2011,"Male",0.157147586206897
"BLZ",2012,"Male",0.15728275862069
"BLZ",2013,"Male",0.160826206896552
"BLZ",2014,"Male",0.181523793103448
"BLZ",2015,"Male",0.215253103448276
"BLZ",2016,"Male",0.233405714285714
"BLZ",2017,"Male",0.258294642857143
"BLZ",2018,"Male",0.308442857142857
"BLZ",2019,"Male",0.266040689655172
"BLZ",2020,"Male",0.248000689655172
"BLZ",2021,"Male",0.231645
"BOL",2000,"Male",0.481147058823529
"BOL",2001,"Male",0.599618694885362
"BOL",2002,"Male",0.765901060070671
"BOL",2003,"Male",0.760141093474427
"BOL",2004,"Male",1.49780509218613
"BOL",2005,"Male",1.47248908296943
"BOL",2006,"Male",1.44791666666667
"BOL",2007,"Male",2.13471502590674
"BOL",2008,"Male",2.1118760757315
"BOL",2009,"Male",2.77186963979417
"BOL",2010,"Male",2.72602739726027
"BOL",2011,"Male",3.35042735042735
"BOL",2012,"Male",3.94037478705281
"BOL",2013,"Male",3.22978723404255
"BOL",2014,"Male",3.17642069550466
"BOL",2015,"Male",3.11336717428088
"BOL",2016,"Male",2.43918918918919
"BOL",2017,"Male",2.38851351351351
"BOL",2018,"Male",1.76291278577477
"BOL",2019,"Male",1.16211604095563
"BOL",2020,"Male",1.15271786022433
"BOL",2021,"Male",1.14785651793526
"BRA",2000,"Male",21.98123563952
"BRA",2001,"Male",20.1050047214353
"BRA",2002,"Male",20.1219923754765
