"ISO3","Year","Sex","HIV"
"BTN",2006,"Both",0.0557698064516129
"BTN",2007,"Both",0.079906524822695
"BTN",2008,"Both",0.112166060606061
"BTN",2009,"Both",0.14730046875
"BTN",2010,"Both",0.185034
"BTN",2011,"Both",0.222024590163934
"BTN",2012,"Both",0.267296470588235
"BTN",2013,"Both",0.261301217391304
"BTN",2014,"Both",0.278619908256881
"BTN",2015,"Both",0.28764359223301
"BTN",2016,"Both",0.283155416666667
"BTN",2017,"Both",0.251082
"BTN",2018,"Both",0.180026279069767
"BTN",2019,"Both",0.116993170731707
"BTN",2020,"Both",0.0948666666666667
"BTN",2021,"Both",0.0733354054054054
"BWA",2000,"Both",21.2887029288703
"BWA",2001,"Both",28.1269230769231
"BWA",2002,"Both",34.3257443082312
"BWA",2003,"Both",41.7893081761006
"BWA",2004,"Both",49.2464788732394
"BWA",2005,"Both",53.9139784946237
"BWA",2006,"Both",56.6363636363636
"BWA",2007,"Both",58.5338345864662
"BWA",2008,"Both",58.4088669950739
"BWA",2009,"Both",57.3169533169533
"BWA",2010,"Both",56.279702970297
"BWA",2011,"Both",53.7214854111406
"BWA",2012,"Both",51.9253945480631
"BWA",2013,"Both",49.4331210191083
"BWA",2014,"Both",44.7777777777778
"BWA",2015,"Both",40.6184486373166
"BWA",2016,"Both",36.4918414918415
"BWA",2017,"Both",32.90625
"BWA",2018,"Both",29.983286908078
"BWA",2019,"Both",25.2073170731707
"BWA",2020,"Both",23.8852459016393
"BWA",2021,"Both",22.0733333333333
"CAF",2000,"Both",26.0733662145499
"CAF",2001,"Both",34.0515278609946
"CAF",2002,"Both",42.0183995327103
"CAF",2003,"Both",50.7403598971722
"CAF",2004,"Both",59.6808510638298
"CAF",2005,"Both",66.9561162918267
"CAF",2006,"Both",71.6160258133907
"CAF",2007,"Both",76.4462025316456
"CAF",2008,"Both",83.1415241057543
"CAF",2009,"Both",86.9584615384615
"CAF",2010,"Both",88.0058913934426
"CAF",2011,"Both",87.2449716348633
